FacilityID,TankIDAssociatedwithRelease,LUSTID,FederallyReportableRelease,SiteName,SiteAddress,SiteAddress2,SiteCity,Zipcode,County,State,EPARegion,FacilityType,TribalSite,Tribe,Latitude,Longitude,CoordinateSource,LUSTStatus,ReportedDate,NFADate,MediaImpactedSoil,MediaImpactedGroundwater,MediaImpactedSurfaceWater,SubstanceReleased1,QuantityReleased1,Unit1,SubstanceReleased2,QuantityReleased2,Unit2,SubstanceReleased3,AmountReleased3,Unit3,SubstanceReleased4,AmountReleased4,Unit4,SubstanceReleased5,AmountReleased5,Unit5,SourceOfRelease1,CauseOfRelease1,SourceOfRelease2,CauseOfRelease2,SourceOfRelease3,CauseOfRelease3,HowReleaseDetected,CorrectiveActionStrategy1,CorrectiveActionStrategy1StartDate,CorrectiveActionStrategy2,CorrectiveActionStrategy2StartDate,CorrectiveActionStrategy3,CorrectiveActionStrategy3StartDate,ClosedWithContamination,NoFurtherActionLetterURL,MilitaryDoDSite
16696,,8LTB98,No,PACIFIC ACTIVITIES LTD,626 SCHMIDT ROAD,,Davenport,528020000,Scott,IA,7,,,,41.5135,-90.61037,GPS,,1990-10-17,,No,No,No,Other Petroleum,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
485,,9LTJ09,No,FORMER CRADDOCKS SERVICE,40-48 MAIN AVENUE,,Clinton,52732-,Clinton,IA,7,,,,41.87195,-90.17521,GPS,No further action,2000-10-27,2001-12-11,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
8881,,7LTM53,No,CASEY'S GENERAL STORE 2654,708 S DIVISION ST,,Stuart,50250,Adair,IA,7,,,,41.49651,-94.31914,GPS,No further action,1990-04-02,2000-11-02,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
8393,,7LTC12,No,TEAM FORD,2001 SIXTH ST,,Sioux City,511010000,Woodbury,IA,7,,,,42.49672,-96.38411,Map interpolation,,,,No,No,No,Waste Oil,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,Over-excavation:Thru Over-excavation,,,,,,Yes,,Unknown
9355,,9LTM00,No,FORMER TANDEM TIRE & AUTO,2915 CROSSROADS BLVD,,Waterloo,507020000,Black Hawk,IA,7,,,,42.46446,-92.32372,Other,No further action,2005-05-09,2005-08-26,No,No,No,Waste Oil,,Gallons,,,,,,,,,,,,,Tank,Overfill (general),,,,,Other,,,,,,,Yes,,Unknown
5487,,9LTE61,No,ALANCO ENVIRONMENTAL MFG. CO.,2900 Heinrich Dr,,Boone,500360000,Boone,IA,7,,,,42.06735,-93.84964,Other,No further action,1997-01-24,1998-07-22,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
787,,7LTC94,No,"SORENSEN MOTORS, INC",219 CENTRAL AVE WEST,,Hampton,504410000,Franklin,IA,7,,,,42.74199,-93.21034,GPS,,,,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,Over-excavation:Thru Over-excavation,,,,,,Yes,,Unknown
5553,,8LTN62,No,BIG 10 MART 12,405 RHOMBERG AVE,,Dubuque,52001-3573,Dubuque,IA,7,,,,42.51267,-90.66647,GPS,No further action,1991-04-25,2010-05-14,No,No,No,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
3214,,8LTE55,No,LAND O LAKES INC,4th St,,Batavia,525330000,Jefferson,IA,7,,,,40.99221,-92.16838,GPS,,1990-10-22,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
8969,,8LTJ44,No,LINN COUNTY SHOP,3378 Central City Rd,,Center Point,522130000,Linn,IA,7,,,,42.19868,-91.69367,GPS,,1990-12-29,,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
3941,,7LTW12,No,CASEY'S GENERAL STORE #1685,620 N DIAGONAL,,Algona,505110000,Kossuth,IA,7,,,,43.07423,-94.22188,GPS,No further action,1990-08-16,2008-06-11,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
1246,,8LTZ75,No,JACKSON COUNTY REGIONAL HEALTH,700 W GROVE ST,,Maquoketa,52060,Jackson,IA,7,,,,42.07249,-90.67368,GPS,,1994-08-11,,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,Over-excavation:Thru Over-excavation,1995-05-15,,,,,Yes,,Unknown
3279,,8LTE91,No,CLARK BROTHERS TRANSPORT,5425 NE 14TH STREET,,Des Moines,503130000,Polk,IA,7,,,,41.65949,-93.60001,GPS,No further action,1990-10-29,2000-05-02,No,No,No,Diesel,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
2216,,8LTH21,No,IOWA WESTERN COMMUNITY COLLEGE,2700 COLLEGE RD,,Council Bluffs,515010000,Pottawattamie,IA,7,,,,41.2726,-95.79972,GPS,,1990-11-09,,No,No,No,Other Petroleum,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
7313,,8LTU44,No,PIONEER HI-BRED INTERNATIONAL INC,7100 NW 70 AVE,,Johnston,501310000,Polk,IA,7,,,,41.68702,-93.71228,GPS,No further action,1992-08-26,1995-04-17,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
16493,,7LTQ54,No,NORFOLK SOUTHERN CORPORATION,1220 TUTTLE,,Des Moines,503090000,Polk,IA,7,,,,41.57855,-93.63125,GPS,No further action,1990-08-06,2015-01-05,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,Other,Bio-remediation: Active,2004-10-30,,,,,Yes,,Unknown
2815,,7LTF58,No,KWIK SHOP #581,2215 RIDGEVIEW,,Davenport,528060000,Scott,IA,7,,,,41.58993,-90.60891,Other,No further action,1989-09-12,2001-03-16,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
7497,,7LTQ40,No,ALTER METAL RECYCLING,640 SCHMIDT RD,,Davenport,52802,Scott,IA,7,,,,41.51366,-90.6082,Geocoded address,,1990-08-02,,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
2877,,8LTP48,No,CHEROKEE COUNTY SHOP,175 S 5th Ave,,Washta,510670000,Cherokee,IA,7,,,,42.57324,-95.71985,GPS,No further action,1991-08-08,1994-11-07,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,Over-excavation:Thru Over-excavation,,,,,,Yes,,Unknown
5615,,8LTK00,No,POLK COUNTY SHOP,4790 SE 62ND AVE.,,Des Moines,50047,Polk,IA,7,,,,41.52628,-93.52146,GPS,,1990-12-12,,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,Over-excavation:Thru Over-excavation,,,,,,Yes,,Unknown
7641,,8LTM87,No,BEAMAN STORE,"32232 ""J"" AVENUE",,Beaman,506090000,Grundy,IA,7,,,,42.21994,-92.8262,GPS,No further action,1990-09-07,2004-06-11,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
4185,,8LTA23,No,MAPLE VALLEY WOOD SHAVINGS,100 COOMBS DR,,Aurelia,510050000,Cherokee,IA,7,,,,42.70572,-95.42772,Other,,1990-09-25,,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,Other,Over-excavation:Thru Over-excavation,,,,,,Yes,,Unknown
17052,,8LTU51,No,FORMER SMALL ENGINE REPAIR,500 FALLS AVE,,Waterloo,507000000,Black Hawk,IA,7,,,,42.49731,-92.35558,GPS,No further action,1992-09-21,2019-01-28,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,Unknown,Unknown,,,,,Other,Groundwater Treatment: Other,2007-08-06,,,,,Yes,,Unknown
12214,,7LTT44,No,PAT CLEMONS CHEVROLET-BUICK,1720 S MARSHALL ST,,Boone,500360000,Boone,IA,7,,,,42.03607,-93.87632,GPS,,1990-09-07,,No,No,No,Waste Oil,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
8643,,7LTO10,No,QUIKTRIP #558,2423 EUCLID AVE,,Des Moines,503100000,Polk,IA,7,,,,41.6281,-93.6509,GPS,No further action,1990-06-14,2003-05-09,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
6215,,8LTC80,No,MINI MART,709 1ST ST W,,Independence,50644,Buchanan,IA,7,,,,42.46833,-91.90197,GPS,No further action,1990-10-10,1995-10-25,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
8009,,8LTL28,No,FRANKLIN COUNTY SHED,102 SECOND STREET,,Bradford,500410000,Franklin,IA,7,,,,42.63322,-93.24722,GPS,,1991-02-18,,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,Over-excavation:Thru Over-excavation,,,,,,Yes,,Unknown
5620,,8LTP78,No,ELKHART SHOP,204 N RR AVE,,Elkhart,500730000,Polk,IA,7,,,,41.79401,-93.5259,GPS,,1991-08-21,,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,Over-excavation:Thru Over-excavation,,,,,,Yes,,Unknown
7469,,7LTO47,No,WAGNER AUTO,644 Y Ave,,Ames,500100000,Story,IA,7,,,,42.02354,-93.69803,GPS,No further action,1990-03-07,2002-05-16,No,No,No,Waste Oil,0.0,Gallons,,,,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
693,,8LTE07,No,D & D SERVICE,1ST & MAIN,,Odebolt,514580000,Sac,IA,7,,,,42.31239,-95.25065,Other,No further action,1990-10-11,1993-11-10,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,Piping,Piping failure,,,Other,,,,,,,Yes,,Unknown
7185,,7LTM98,No,PROCTOR STANDARD SERVICE,619 CHURCH ST,,Ottumwa,525010000,Wapello,IA,7,,,,41.00807,-92.42079,GPS,Active: general,1990-05-24,,No,No,No,Waste Oil,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
9290,,8LTJ57,No,CITY OF GUTTENBERG,264 Mozart St,,Guttenberg,520520000,Clayton,IA,7,,,,42.7899,-91.10226,GPS,,1990-12-07,,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,Unknown,Unknown,,,At tank removal,Over-excavation:Thru Over-excavation,,,,,,Yes,,Unknown
12146,,7LTE26,No,STIVERS LINCOLN,12TH & LOCUST,,Des Moines,503090000,Polk,IA,7,,,,41.58509,-93.63222,Other,,,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,Over-excavation:Thru Over-excavation,,,,,,Yes,,Unknown
11984,,7LTD01,No,DAVID BEAR INC,600 SE 18TH STREET,,Des Moines,503170000,Polk,IA,7,,,,41.58302,-93.58736,GPS,,1988-11-11,,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,Unknown,Unknown,,,At tank removal,Over-excavation:Thru Over-excavation,,,,,,Yes,,Unknown
11548,,9LTI61,No,FORMER COIN TIRE AND OIL,12 MAIN ST,,Coin,516360000,Page,IA,7,,,,40.6553,-95.23176,GPS,Active: general,2000-03-14,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
7533,,8LTW81,No,J R OIL LTD,1st Ave,,Titonka,504800000,Kossuth,IA,7,,,,43.23594,-94.04101,Other,No further action,1993-07-02,1998-01-22,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
5402,,9LTQ92,No,CROSS DOCK TERMINAL,1650 E WASHINGTON AVENUE,,Des Moines,503160000,Polk,IA,7,,,,41.60792,-93.59244,Geocoded address,No further action,2014-11-14,2015-05-08,No,No,No,Diesel,0.0,Gallons,,,,,,,,,,,,,Tank,Tank corrosion,,,,,Other,,,,,,,Yes,,Unknown
933,,7LTG64,No,CENTRAL COMM SCH/BUS GARAGE,400 WEST MAIN,,Elkader,520430000,Clayton,IA,7,,,,42.85668,-91.40622,GPS,No further action,1989-10-27,2002-04-16,No,No,No,Diesel,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
3381,,7LTA66,No,VISTA STORES #1012,302 E PLATT,,Maquoketa,520600000,Jackson,IA,7,,,,42.06949,-90.66272,GPS,No further action,1988-08-01,2021-07-27,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,Over-excavation:Land Application,2018-10-09,,,,,Yes,,Unknown
7397,,9LTJ69,No,WAKONDA DX,3918 FLEUR DRIVE,,Des Moines,503210000,Polk,IA,7,,,,41.54892,-93.64534,GPS,No further action,1987-11-02,2005-06-16,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Other,Other,,,,,Other,,,,,,,Yes,,Unknown
9837,,9LTG19,No,CAPT DS DRY DOCK,212 RIVER AVE S,,Belmond,504210000,Wright,IA,7,,,,42.84434,-93.61718,GPS,No further action,1998-04-07,2015-01-15,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
6703,,7LTC60,No,JIMS STANDARD,118 W WASHINGTON,,Mount Pleasant,526410000,Henry,IA,7,,,,40.96546,-91.55493,Other,No further action,1989-02-10,1997-08-01,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
16466,,8LTK18,No,JOINT CITY/COUNTY FUEL,48719 HY-VEE RD,,Chariton,50049,Lucas,IA,7,,,,41.02429,-93.32816,GPS,,1990-12-17,,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
7223,,8LTM40,No,WIDMER REPAIR SERVICE,101 N FRONT ST,,Montezuma,501710000,Poweshiek,IA,7,,,,41.58561,-92.52683,Other,No further action,1991-03-29,2001-05-31,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
139,,8LTU86,No,ALAN PEDERSON,5341 LOCUST RD SW,,Cedar Rapids,524044314,Linn,IA,7,,,,41.9254,-91.68596,GPS,,1992-10-26,,No,No,No,Fuel Oil,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,Over-excavation:Thru Over-excavation,1992-09-01,,,,,Yes,,Unknown
18032,,9LTN63,No,CENTRAL CITY COMMUNITY SCHOOLS see 198811856,400 BARBER ST,,Central City,52214,Linn,IA,7,,,,42.20836,-91.52489,Geocoded address,,2008-07-10,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
869,,8LTR34,No,MANNING TRUCK LINES INC,1903 MAIN ST,,Granger,501090000,Dallas,IA,7,,,,41.75985,-93.81983,GPS,No further action,1991-11-07,1999-12-07,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
7251,,9LTC15,No,AGRILAND FS,802 W NORTH ST,,Moravia,52571,Appanoose,IA,7,,,,40.8922,-92.82587,GPS,No further action,1995-07-24,2016-11-30,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
18,,7LTD42,No,MASSENA QUICK STOP,State Highway 92,,Massena,508530000,Cass,IA,7,,,,41.25815,-94.76583,GPS,,1989-03-23,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
2679,,7LTA93,No,QT PHILLIPS 66,1501 2ND AVE,,Des Moines,503140000,Polk,IA,7,,,,41.60586,-93.61933,GPS,No further action,1988-02-04,2001-01-29,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
8098,,8LTL41,No,MUNICIPAL BUILDING,8 NORTH 3RD STREET,,Fort Dodge,505010000,Webster,IA,7,,,,42.50404,-94.19426,Other,No further action,1991-02-25,2003-03-28,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Tank,Tank damage,,,,,Other,,,,,,,Yes,,Unknown
16688,,9LTE97,No,FORMER FORD MOTOR CO TRACTOR PLANT,1700 EAST AURORA,,Des Moines,50313,Polk,IA,7,,,,41.63914,-93.5905,Map interpolation,No further action,1990-10-23,1999-05-14,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
2910,,8LTH12,No,DUBUQUE PACKING CO,752 260th St,,Denison,514420000,Crawford,IA,7,,,,42.01042,-95.36723,GPS,,1990-11-14,,No,No,No,Other Petroleum,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,Over-excavation:Thru Over-excavation,,,,,,Yes,,Unknown
7868,,7LTJ76,No,CARGILL,5715 S 112th Ave W,,Monroe,501700000,Jasper,IA,7,,,,41.53812,-93.12806,GPS,,1990-02-06,,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
9857,,7LTK36,No,MELLINGER TIRE & AUTO,106 S WAPELLO RD,,Mediapolis,52637,Des Moines,IA,7,,,,41.00777,-91.16973,GPS,No further action,1990-03-13,2008-08-01,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
8666,,7LTR03,No,QUIKTRIP #539,301 MARKET,,Iowa City,522400000,Johnson,IA,7,,,,41.6637,-91.53129,Other,No further action,1990-08-14,2000-01-12,Yes,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
10946,,7LTG41,No,PIERSON COUNTRY STORE,420 FRONT ST,,Pierson,51048-0077,Woodbury,IA,7,,,,42.54412,-95.86845,GPS,,1989-10-16,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,Over-excavation:Thru Over-excavation,,,,,,Yes,,Unknown
8003,,9LTM85,No,KUM & GO #4110,2110 GUTHRIE AVE,,Des Moines,50317-6238,Polk,IA,7,,,,41.61548,-93.5792,GPS,No further action,2006-08-28,2007-04-27,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,Tank,Tank corrosion,,,,,Other,,,,,,,Yes,,Unknown
5583,,8LTE67,No,ARGYLE ONE STOP,2969 HWY 394,,Argyle,526190000,Lee,IA,7,,,,40.53085,-91.56725,GPS,No further action,1990-10-26,2005-03-07,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
3405,,7LTP79,No,RICHARDSON SERVICE,312 HWY,,Laurens,505540000,Pocahontas,IA,7,,,,42.84379,-94.85246,Other,,1990-07-30,,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
6740,,8LTV81,No,AMOCO OIL SS# 5766,3421 SO HWY 275,,Council Bluffs,515010000,Pottawattamie,IA,7,,,,41.22478,-95.82288,GPS,No further action,1993-03-15,1999-04-23,No,No,No,Other Petroleum,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
2410,,8LTI30,No,ASSOCIATED MILK PRODUCERS,101 W 1ST STREET,,Sanborn,51248,O'Brien,IA,7,,,,43.18046,-95.6561,Map interpolation,No further action,1990-10-17,1997-07-06,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
16255,,9LTD90,No,FORMER HARTWIG STANDARD,502 S BARNES STREET,,What Cheer,502680000,Keokuk,IA,7,,,,41.3982,-92.35497,GPS,No further action,1996-08-28,2011-11-16,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,Bio-remediation: Active,2005-08-03,,,,,Yes,,Unknown
17220,,8LTY43,No,KELLERTON OIL & TIRE,Main St,,Kellerton,501330000,Ringgold,IA,7,,,,40.71086,-94.05048,GPS,No further action,1994-02-16,2001-08-16,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
4269,,9LTA19,No,I-80 & MANAWA U-HAUL,721 32ND AVE,,Council Bluffs,515010000,Pottawattamie,IA,7,,,,41.22755,-95.85415,GPS,No further action,1994-09-21,2007-08-10,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
3886,,8LTK03,No,FORMER STOUT EXCAVATING,767 E BROADWAY,,Des Moines,503130000,Polk,IA,7,,,,41.64334,-93.60803,GPS,No further action,1991-01-08,2006-12-20,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
17555,,9LTQ43,No,PILOT TRAVEL CENTER #637,445 EVANSDALE DR,,Evansdale,50707,Black Hawk,IA,7,,,,42.46013,-92.25249,Map interpolation,,2013-07-15,,No,No,No,Waste Oil,0.0,Gallons,Gasoline,0.0,Gallons,Diesel,0.0,Gallons,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
420,,9LTG29,No,FORMER DERBY STATION,1320 N 25TH STREET,,Council Bluffs,515030000,Pottawattamie,IA,7,,,,41.27412,-95.8822,GPS,No further action,1998-06-10,1999-08-13,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
8624,,8LTN22,No,FORMER FINA STATION #9526,1005 WEST PLEASANT,,Knoxville,501380000,Marion,IA,7,,,,41.32084,-93.10956,Other,No further action,1991-02-27,1992-10-16,No,No,No,Waste Oil,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,Unknown,Unknown,,,At tank removal,,,,,,,Yes,,Unknown
1663,,7LTA78,No,CITY OF TRAER STREET DEPT,680 Elm St,,Traer,506750000,Tama,IA,7,,,,42.19247,-92.46359,GPS,No further action,1988-09-01,2018-02-23,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
3383,,8LTE82,No,VISTA STORES #1018,2128 WEST STREET SOUTH,,Grinnell,501120000,Poweshiek,IA,7,,,,41.70177,-92.72622,GPS,No further action,1990-10-24,2010-07-21,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
17206,,9LTE14,No,SEXTON OIL PROPERTY,201 1ST STREET,,Danbury,510190000,Woodbury,IA,7,,,,42.23463,-95.72026,Other,No further action,1996-10-30,2003-02-11,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
4124,,9LTQ52,No,COOPERATIVE ENERGY COMPANY,950 2ND AVE,,Sibley,51249,Osceola,IA,7,,,,43.39813,-95.75231,GPS,No further action,2013-06-03,2014-09-10,No,No,No,Waste Oil,0.0,Gallons,Gasoline,0.0,Gallons,Diesel,0.0,Gallons,,,,,,,Other,Other,,,,,Other,,,,,,,Yes,,Unknown
16297,,8LTD66,No,THIEL MOTOR SALES INC,502 9TH STREET,,De Witt,527420000,Clinton,IA,7,,,,41.82452,-90.53761,Other,No further action,1992-10-09,1998-11-16,No,No,No,Unknown,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
283,,9LTC74,No,FORMER UST SITE,172 Iowa Ave W,,Marshalltown,501580000,Marshall,IA,7,,,,42.00731,-92.91362,GPS,No further action,1995-11-27,2005-07-26,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
7735,,7LTU93,No,JENSEN OIL COMPANY,218 MAIN AVENUE,,Clinton,527320000,Clinton,IA,7,,,,41.87323,-90.18072,GPS,No further action,1990-09-18,2012-09-21,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,Unknown,Unknown,,,At tank removal,,,,,,,Yes,,Unknown
3415,,9LTL44,No,CASEY'S GENERAL STORE,401 5TH ST,,Adair,500020000,Adair,IA,7,,,,41.50016,-94.64357,GPS,,2004-04-12,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Tank,Tank corrosion,,,,,Other,,,,,,,Yes,,Unknown
4130,,7LTO65,No,CIRCLE B CASHWAY,1700 N JEFFERSON,,Indianola,501250000,Warren,IA,7,,,,41.37748,-93.55715,GPS,,1990-07-05,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
9414,,9LTS55,No,IDOT,21112 KANE AVE,,Pacific Junction,51561,Mills,IA,7,,,,41.01761,-95.78201,Map interpolation,No further action,2019-10-16,2020-12-08,No,No,No,Waste Oil,0.0,Gallons,Diesel,0.0,Gallons,,,,,,,,,,Dispenser,Other,,,,,Other,,,,,,,Yes,,Unknown
9676,,7LTF47,No,IDOT,901 8TH AVENUE EAST,,Oskaloosa,525770000,Mahaska,IA,7,,,,41.2882,-92.63486,GPS,No further action,1989-09-11,2003-06-03,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,Groundwater Treatment: Other,,,,,,Yes,,Unknown
821,,9LTP80,No,HAMILTON CO PUBLIC HOSPITAL,800 OHIO ST,,Webster City,50595-2824,Hamilton,IA,7,,,,42.46007,-93.8239,Other,No further action,2012-05-15,2012-10-30,No,No,No,Waste Oil,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
7704,,8LTE33,No,STAR CONVENIENCE,115 N 22ND ST,,Fort Dodge,50501-3526,Webster,IA,7,,,,42.50874,-94.16755,Other,No further action,1990-10-26,2002-01-31,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
5335,,8LTX07,No,SWIFT STOP #1,412 S DUFF,,Ames,500100000,Story,IA,7,,,,42.01843,-93.60992,Geocoded address,,1993-09-16,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
