FacilityID,FacilityIdimport,Owner ID,AltFacilityID,Facility Name,Street Address,ZIP Linkage,ZIP+4,Phone,Authorized Representative,Title,FormDate,Facility Description,Clerk,Date of Entry,FacilityStatus,LUSTSummaryStatus,SupplementalLocationText,Fax,SOCDeficiency,LUSTRankingScore,Hawaii Common Identifier,FacilityRegistryIdentifier,TaxMapKey,FormReceivedDate,DataCollectionDate,LatitudeMeasure,LongitudeMeasure,HorizontalReferenceDatumName,GeometricTypeName,HorizontalCollectionMethodName,HorizontalAccuracyMeasuremeters,GeographicReferencePointName,LocationCommentsText,ProjectOfficer,GPSSource,ComplianceStatus,LastInspectionDate,USTStatus,UST97FacilityId
9100889,9100889,1194.0,9-100889,ROD'S AUTO SERVICE,1489 PUNCHBOWL ST,57585.0,,,HUNG LUM YOUNG,PRESIDENT,1986-05-08,Not Listed,jnagashima,2011-04-06 12:14:15,Closed,Site Cleanup Completed (NFA),,,,,,110014057554.0,,1991-05-02,2009-04-20,21.310945,-157.853358,NAD83,Area,Address Matching,,,,Richard Takaba,,No Visits,,,9100889
9100890,9100890,428.0,9-100890,HAWAII TRANSFER CO Ltd,PIER 36,57589.0,,,DAVE KANDA,GEN. MANAGER,1990-04-13,Not Listed,rkwan,2013-03-04 16:09:57,Closed,Site Cleanup Completed (NFA),,,,,,110013789793.0,,1990-04-16,2009-04-20,21.315377,-157.877077,NAD83,Area,Address Matching,,,,Renato Maniulit,,No Visits,,,9100890
9100891,9100891,1050.0,9-100891,HAWAII FLUID SUPPLY,809 AHUA ST,57591.0,,,LANA NELSON,RISK MANAGER FOR TD.,1988-01-07,Other,jnagashima,2011-04-07 12:11:30,Closed,Site Cleanup Completed (NFA),,,,,,110014045620.0,,1993-07-12,2009-04-20,21.339466,-157.896624,NAD83,Area,Address Matching,,,,Steven Okoji,,No Visits,,,9100891
9100892,9100892,1118.0,9-100892,UNITEK ENVIRONMENTAL SERVICES,2889 MOKUMOA ST,57591.0,,,SALLY DAVIS,PRESIDENT,1998-02-02,Other,rkwan,1998-02-10 15:45:05,Closed,,,,,,,110009359746.0,,1998-02-04,,,,,,,,,,,,No Visits,,,9100892
9100893,9100893,896.0,9-100893,ROBERTS HAWAII TOURS,759 KELIKOI ST,57585.0,,,CHARLES G. MOFFAT,DIRECTOR OF OPERATIO,1994-02-16,Truck/Transporter,jnagashima,2011-04-07 12:02:15,Closed,Site Cleanup Completed (NFA),,,,,,110013778670.0,,1996-02-13,2009-04-20,21.294798,-157.864239,NAD83,Area,Address Matching,,,,Lene Ichinotsubo,,No Visits,,,9100893
9100897,9100897,268.0,9-100897,NAVAL AIR STATION - BARBERS POINT," BLDG 1262, TANK BP74",57625.0,,,David Georges,public work officier,1998-03-03,Federal Military,jnagashima,2011-09-13 14:59:15,Closed,Site Cleanup Completed (NFA),,,,,,110014030235.0,,1998-03-05,2011-09-13,21.325523,-158.051108,NAD83,Area,Map,,,From LUST Folder,Jeffrey Ung,,Closed,6/6/2002,,9100897
9100901,9100901,1047.0,9-100901,THE QUEEN'S MEDICAL CENTER,1301 PUNCHBOWL ST,57585.0,,(808) 691-4426,Dave Lee,Director of Facilities,2016-02-10,Hospital,roxanne.kwan,2023-09-11 13:15:28,Operating,Site Cleanup Completed (NFA),,(808) 691-4841,,,,110000789380.0,"2-1-035:3,7",2016-02-12,2009-04-21,21.30901,-157.85394,NAD83,Point,GPS,7.0,Underground Storage Tank,,Richard Takaba,,Open,7/10/2023,,9100901
9100902,9100902,273.0,9-100902,DIAMOND HEAD AMBASSADOR HOTEL,2957 KALAKAUA AVE,57587.0,,,,,,Other,RKWAN,2003-10-21 13:58:27,Operating,,,,,,,110014032625.0,,1986-04-23,,,,,,,,,,,,No Visits,,,9100902
9100906,9100906,387.0,9-100906,H. HIRONAKA TRUCKING LTD.,2110-A AUIKI ST,57591.0,,,WILLIAM HIRONAKA,PRESIDENT,1994-09-23,Truck/Transporter,jnagashima,2011-04-06 15:45:10,Closed,Site Cleanup Completed (NFA),,,,,,110005722343.0,,1994-09-29,2009-04-20,21.322334,-157.889367,NAD83,Area,Address Matching,,,,Not Assigned,,No Visits,,,9100906
9100908,9100908,1793.0,9-100908,THE BREAKERS HOTEL,250 BEACHWALK,57587.0,,,ETHEL NADA,GEN. MANAGER,1993-04-30,Other,SUP,1993-08-24 00:00:00,Operating,,,,,,,110014046282.0,,1993-08-23,,,,,,,,,,,,No Visits,,,9100908
9100909,9100909,339.0,9-100909,"FOSTER EQUIPMENT CO., LTD.",719 AHUA ST,57591.0,,,IAN CORDES,PRESIDENT,1991-12-03,Industrial,SUP,1991-11-11 00:00:00,Closed,,,,,,,110005727277.0,,1991-12-04,,,,,,,,,,,,No Visits,,,9100909
9100911,9100911,1164.0,9-100911,"CUTTER MOTOR CARS, INC",800 ALA MOANA BLVD,57585.0,,(808) 564-9160,Clarence NG,Sec/treasurer,2016-09-26,Auto Dealership,richard.takaba,2020-09-04 15:28:50,Operating,Confirmed Release,,(808) 564-9170,,,,110005725616.0,,2016-10-21,2008-10-10,21.29647,-157.85909,NAD83,Point,GPS,10.0,Underground Storage Tank,,Miranda Fleisher,,Closed,1/22/2014,,9100911
9100913,9100913,2244.0,9-100913,AIM Hawaii Kai,249 KEAHOLE ST,57597.0,,(808) 397-1569,Drake Kau,Operations Manager,2020-05-06,Gas Station,yongkeng.liu,2023-12-29 14:16:23,Operating,Site Cleanup Completed with EHE/EHMP,,(808) 395-7205,,,,110014057796.0,3-9-071:034,2020-06-01,1997-05-09,21.28361,-157.713265,NAD83,Point,GPS,,,,Richard Takaba,,Closed,12/8/2023,,9100913
9100914,9100914,2244.0,9-100914,HELE Kapahulu #61013,707 KAPAHULU AVE,57588.0,,(808) 733-1669,Janet Garcia,"Coordinator, EH&S",2023-06-03,Gas Station,roy.ilaga,2023-06-09 09:39:01,Operating,Site Cleanup Completed (NFA),,(808) 733-1670,,,,110014046399.0,3-1-0-0-5:017,2023-06-05,1997-01-15,21.280051,-157.813655,NAD83,Point,GPS,10.0,Underground Storage Tank,verified data on 2/26/2008 - RI,Shunsheng Fu,,Closed,6/27/2022,,9100914
9202534,9202534,1640.0,9-202534,OAHU LANDSCAPING,59-661 ALAPIO RD,57495.0,,,,,,Not Listed,SUP,1993-08-27 00:00:00,Closed,,,,,,,110014035604.0,,1989-09-20,,,,,,,,,,,,No Visits,,,9202534
9100915,9100915,2244.0,9-100915,HELE Dillingham #61012,1529 DILLINGHAM BLVD,57589.0,,(808) 832-1369,Patrick Iona,"Manager, EH& S",2020-04-06,Gas Station,Timothy.Ugaitafa,2024-11-27 09:50:28,Operating,Site Cleanup Completed (NFA), Hele Dillingham #61012,(808) 832-1370,,,,110014046415.0,15029049,2020-04-29,1998-03-19,21.325237,-157.878232,NAD83,Point,GPS,10.0,Underground Storage Tank,verified data on 2/26/2008 - RI,Eric Sadoyama,,Closed,11/6/2024,,9100915
9100916,9100916,2244.0,9-100916,TESORO GAS EXPRESS 11,940 AUAHI ST,57586.0,,,NEIL DIXON,REATAIL MANAGER,1994-04-11,Gas Station,rkwan,2007-05-16 10:00:49,Closed,Site Cleanup Completed (NFA),,,,,,110014046460.0,,2005-01-25,1998-03-19,21.295769,-157.856035,NAD83,Point,GPS,,,,Shaobin Li,,Closed,2/10/2003,,9100916
9100917,9100917,2289.0,9-100917,"GASCO, INC.",515 KAMAKEE ST,57586.0,,,ROY H. YOSHIMOTO,DIRECTOR - DISTRIBUT,1994-11-08,Utilities,jnagashima,2011-04-06 12:01:27,Closed,Site Cleanup Completed (NFA),,,,,,110005725313.0,,1995-10-25,2009-04-20,21.295392,-157.85042,NAD83,Area,Address Matching,,,,Roger Brewer,,No Visits,,,9100917
9100919,9100919,325.0,9-100919,"FERREIRA'S AUTOMOTIVE, INC.",1425 MIDDLE ST,57591.0,,,CLIFFORD FERREIRA,OWNER,1997-01-06,Auto Dealership,CCLARK,1997-05-05 15:31:16,Closed,,,,,,,110014046567.0,,1997-01-09,,,,,,,,,,,,No Visits,,,9100919
9100920,9100920,88.0,9-100920,BACON-UNIVERSAL CO. INC.,918 AHUA ST,57591.0,,,STANLEY TAKASHIMA,SERVICE MANAGER,1989-12-01,Not Listed,jnagashima,2011-04-06 15:28:56,Closed,Site Cleanup Completed (NFA),,,,,,110005726312.0,,1992-12-16,2009-04-20,21.34156,-157.895591,NAD83,Area,Address Matching,,,,Richard Takaba,,No Visits,,,9100920
9100928,9100928,811.0,9-100928,"PACIFIC RESOURCES TERMINALS, INC",739 N NIMITZ HWY,57589.0,,,WADE NAKASHIMA,MANAGER,1986-03-19,Not Listed,system admin,1996-10-18 14:41:11,Closed,,,,,,,110005723404.0,,1989-01-03,,,,,,,,,,,,No Visits,,,9100928
9100929,9100929,810.0,9-100929,PACIFIC OLDSMOBILE,900 ALA MOANA BLVD,57586.0,,,STEPHANIE C. TOM,,1991-11-13,Auto Dealership,jnagashima,2011-04-06 10:55:25,Closed,Site Cleanup Completed (NFA),,,,,,110014057910.0,,1991-11-14,2009-04-20,21.295707,-157.858937,NAD83,Area,Address Matching,,,,Eric Sadoyama,,No Visits,,,9100929
9100930,9100930,800.0,9-100930,PACIFIC AUTO SERVICE,1229 N KING ST,57589.0,,,YOSHIKO IIDA,COOWNER,2000-11-07,Other,rkwan,2002-05-20 15:20:40,Closed,,,,,,,110014046889.0,,2000-11-16,,,,,,,,,,,,No Visits,,,9100930
9100931,9100931,1692.0,9-100931,"MORIYAMA BROTHERS, LTD.",1806 PALOLO AVE,57588.0,,,JAMES MORIYAMA,PRESIDENT,1992-12-28,Contractor,SUP,1993-01-20 00:00:00,Closed,,,,,,,110014046914.0,,1993-01-19,,,,,,,,,,,,No Visits,,,9100931
9100932,9100932,723.0,9-100932,MIYAZAKI AIRPORT SERVICE STATION (PMID 001104),351 RODGERS BLVD,57591.0,,(808) 833-9033,Glenn M. Okimoto,Director of Transportation,2013-06-19,Gas Station,rkwan,2014-06-23 11:12:42,Closed,Site Cleanup Completed (NFA),,,,,,110013766068.0,11003183:0000,2013-06-21,2008-10-10,21.3333,-157.91594,NAD83,Point,GPS,9.0,Underground Storage Tank,,Renato Maniulit,,Closed,4/12/2012,,9100932
9100934,9100934,426.0,9-100934,HAWAII STEVEDORES - MAINTENANCE Yard,765 N. Nimitz Hwy,57591.0,,,RANDY GRUNE,PROPERTY & PROJECT M,1993-03-17,Truck/Transporter,rkwan,2010-10-19 10:57:09,Operating,Site Cleanup Completed (NFA),,,,,,110014046978.0,,1993-03-22,2010-06-30,21.33275,-157.87871,NAD83,Point,GPS,33.0,Underground Storage Tank,,Steven Okoji,,Closed,9/13/2010,,9100934
9100935,9100935,1732.0,9-100935,"K. YAMADA DISTRIBUTORS, LTD.",2939-2949 KOAPAKA ST,57591.0,,,,"TROPICAL ROBERT, LTD",1993-03-18,Not Listed,sfu,2011-11-02 15:02:48,Closed,Site Cleanup Completed with EHMP,,,,,,110014047003.0,,1993-03-22,2011-04-01,21.334638,-157.905865,NAD83,Area,Address Matching,,,From LUST4,Shunsheng Fu,,No Visits,,,9100935
9100936,9100936,523.0,9-100936,"ISLAND MOVERS, INC.","414 KUWILI ST
HONOLULU HARBOR PIER 42",57589.0,,(808) 832-4812,BRIAN UCHIMA,RISK MANAGER,2000-09-20,Truck/Transporter,jnagashima,2011-04-06 11:42:17,Closed,Site Cleanup Completed (NFA),,,,,,110014047021.0,,2001-02-09,2009-04-20,21.31623,-157.866575,NAD83,Area,Address Matching,,,,Shunsheng Fu,,Closed,7/19/1999,,9100936
9100937,9100937,489.0,9-100937,HONOLULU FORD INC.,711 ALA MOANA BLVD.,57585.0,,(808) 532-1701,STEPHEN A. WOLF,ASST. SECRETARY,1990-12-04,Auto Dealership,rkwan,2012-02-15 10:35:18,Closed,Site Cleanup Completed (NFA),,,,,,110005724573.0,,2005-10-21,1996-09-12,21.296573,-157.86238,NAD83,Point,GPS,,,,Shaobin Li,,Closed,12/3/2004,,9100937
9100938,9100938,420.0,9-100938,HAWAII NEWSPAPER AGENCY INC,605 KAPIOLANI BLVD,57585.0,,,ALBERT DOLATA,VICE PRES/OPERATIONS,,Not Listed,rkwan,2013-03-04 16:09:28,Closed,Site Cleanup Completed (NFA),,,,,,110005726330.0,,1993-01-15,2009-04-20,21.303079,-157.855681,NAD83,Area,Address Matching,,,,Eric Sadoyama,,Closed,7/19/1999,,9100938
9100939,9100939,816.0,9-100939,"PALOLO AUTO SERVICE, INC.",3236 WAIALAE AVE,57588.0,,(808) 737-7231,JAMES K. HIRAKAWA,PRESIDENT,2016-07-10,Gas Station,yongkeng.liu,2024-09-09 15:36:18,Operating,Complete,corner Palolo Ave.,(808) 737-0264,,,,110013767833.0,330020250000,2016-07-21,1996-04-24,21.287779,-157.810729,NAD83,Point,GPS,,,,Miranda Fleisher,,Closed,7/23/2024,,9100939
9100941,9100941,834.0,9-100941,"PEERLESS ROOFING CO., LTD.",2629 Waiwai Loop,57591.0,,,JOHN HOOGS,PRES/GEN. MANAGER,1986-05-05,Not Listed,jnagashima,2011-04-07 11:42:39,Closed,Site Cleanup Completed (NFA),,,,,,110014047101.0,,1992-07-01,2009-04-20,21.332809,-157.900604,NAD83,Area,Address Matching,,,,David Hodges,,No Visits,,,9100941
9100947,9100947,292.0,9-100947,DOROTHY TANAKA,3423 CAMPBELL AVE,57587.0,,,DOROTHY TANAKA,,1993-04-26,Air Taxi (Airline),SUP,1993-05-04 00:00:00,Closed,,,,,,,110014047290.0,,1993-04-30,,,,,,,,,,,,No Visits,,,9100947
9100948,9100948,659.0,9-100948,"LOVE'S BAKERY, LLC",911 MIDDLE ST,57591.0,,(808) 841-2088,AVAN YAMADA,"PRESIDENT, OWNER",2016-05-24,Other,roxanne.kwan,2022-07-19 08:24:13,Operating,Site Cleanup Completed (NFA),,(808) 841-2646,,,,110011648333.0,,2016-05-27,2009-10-27,21.33612,-157.88431,NAD83,Point,GPS,10.0,Underground Storage Tank,"Above location for 2 regulated tanks.  The unregulated Diesel tank to the boiler is on the Middle St side and has location: Longitude -157.88416, Latitude 21.33701 with accuracy of 16 meters.",Allison Hutto,,Closed,4/11/2019,,9100948
9100950,9100950,1177.0,9-100950,"SAND MAN, INC.",2808 KAIHIKAPU ST,57591.0,,,LYLE MOODY,PROPERTY MANAGER,1986-05-09,Not Listed,,,Closed,,,,,,,110014058045.0,,1990-06-01,,,,,,,,,,,,No Visits,,,9100950
9100951,9100951,747.0,9-100951,"NATIONAL CAR RENTAL SYSTEM, INC.",3223 N NIMITZ HWY,57591.0,,,JAMES C. LINDVALL,SR ATTORNEY,1998-12-01,Other,rkwan,2000-09-22 10:37:02,Closed,,,,,,,110013768752.0,,2000-08-21,1997-06-03,21.336246,-157.912407,NAD83,Point,GPS,,,,,,Closed,1/21/1999,,9100951
9100954,9100954,240.0,9-100954,AINA HAINA LAUNDROMAT,AINA HAINA SHOPPING CENTER,57593.0,,,CYNTHIA HEISER,OWNER,1986-04-16,Not Listed,,,Closed,,,,,,,110014047478.0,,1986-04-17,,,,,,,,,,,,No Visits,,,9100954
9100955,9100955,1184.0,9-100955,"WEBCO HAWAII, INC.",2830 MOKUMOA ST,57591.0,,,Noel Chang,Vice President,1993-09-24,Other,jnagashima,2011-04-06 15:15:05,Closed,Site Cleanup Completed (NFA),,,,,,110014047502.0,,1994-07-18,2009-04-20,21.341807,-157.896389,NAD83,Area,Address Matching,,,,Richard Takaba,,No Visits,,,9100955
9100957,9100957,434.0,9-100957,Ward Avenue Base Yard,820 WARD AVE,57585.0,,(808) 543-7828,Kelvin Kohatsu,"Director, Fleet Services",2020-09-01,Utilities,yongkeng.liu,2024-12-18 11:10:57,Operating,Site Cleanup Completed (NFA),,(808) 543-7824,,,,110001760540.0,21044003,2020-09-18,2011-02-08,21.300789,-157.852322,NAD83,Point,Map,10.0,Underground Storage Tank,used oil tank - Lon (-W): -157.853261 Lat (N):21.301278,Shumin Liu,,Closed,12/10/2024,,9100957
9100958,9100958,434.0,9-100958,IWILEI TANK YARD,855 N NIMITZ HWY,57590.0,,,RICHARD MCQUAIN,MANAGER/PROD. DEPT.,1986-04-28,Not Listed,rkwan,2007-03-19 14:10:12,Closed,Case Transferred to HEER (unregulated),,,,,,110027196692.0,,1990-11-21,,,,,,,,,,To HEER,,No Visits,,,9100958
9100961,9100961,434.0,9-100961,HONOLULU GENERATING STATION,170 ALA MOANA BLVD,57585.0,,,TOM MENDES,MANAGER,1989-11-16,Not Listed,SUP,1993-02-02 00:00:00,Closed,,,,,,,110000700064.0,,1990-11-23,,,,,,,,,,,,No Visits,,,9100961
9100968,9100968,966.0,9-100968,SHORE INTERMEDIATE MAINT. ACT.,BOX 141,57623.0,,,T.C. NOLLIE,CDR USN,,Federal Military,SUP,1994-09-06 00:00:00,Closed,,,,,,,110014404377.0,,1994-08-29,,,,,,,,,,,,No Visits,,,9100968
9100970,9100970,1581.0,9-100970,FLEET ACCOUNTING & DISBURSING,"BLDG 499 & 199  TANK 44
HALE MOKU",57623.0,,,,,,Federal Military,jnagashima,2011-09-08 13:45:11,Closed,Site Cleanup Completed (NFA),,,,,,110014047904.0,,1998-08-08,2011-09-08,21.349271,-157.934991,NAD83,Area,Map,,,From Report,Renato Maniulit,,No Visits,,,9100970
9100971,9100971,331.0,9-100971,FLEET AVIATION SPEC. OPERATIONAL,TRAINING GRP BLDG 1874,57625.0,,,P.W. SMITH,"LCDR, USN",1986-01-08,Federal Military,,,Operating,,,,,,,110014058205.0,,1986-02-14,,,,,,,,,,,,No Visits,,,9100971
9100972,9100972,762.0,9-100972,NAVY PUBLICATIONS & PRINTING SVC,BOX 126 / BLDG 550,57623.0,,,RAYMOND JABLONKA,DEPUTY DIRECTOR,1986-01-06,Federal Military,RSK,1995-12-05 00:00:00,Closed,,,,,,,110014047968.0,,1995-10-24,,,,,,,,,,,,No Visits,,,9100972
9100973,9100973,203.0,9-100973,COMMANDER OCEANOGRAPHIC SYS.,"BLDG 77  TANK 1
P.O. BOX 1390",57623.0,,,LCDR R. M NATSUHARA,STAFF CIVIL ENGINEER,1996-09-10,Federal Military,jnagashima,2011-09-07 15:10:37,Closed,Site Cleanup Completed (NFA),,,,,,110014047995.0,,1996-10-08,2011-09-07,21.357963,-157.959982,NAD83,Area,Map,,,From Report,Chad Pritchard,,No Visits,,,9100973
9100975,9100975,268.0,9-100975,NAVAL AIR STATION - BARBERS POINT,BLDG 4  TANK BP1,57625.0,,,WILL SIMS,,1999-04-06,Federal Military,jnagashima,2011-08-24 15:34:35,Closed,Site Cleanup Completed (NFA),,,,,,110014030235.0,,1999-10-27,2011-08-24,21.3108,-158.070678,NAD83,Area,Map,,,,David Hodges,,No Visits,,,9100975
9100977,9100977,203.0,9-100977,NAVY PUBLIC WORKS CENTER,BLDG A3 TANK 1,57623.0,,,RALPH WAKUMOTO,ENV COMPLIANCE OFFICE HEAD,1998-07-30,Federal Military,rkwan,2001-07-02 10:01:13,Closed,,,,,,,110022302417.0,,1998-08-05,,,,,,,,,,,,No Visits,,,9100977
9100978,9100978,260.0,9-100978,NAVAL SUBMARINE BASE,"BLDG 651, TANK 1 / SUBASE AUTO SERVICE CENTER",57623.0,,,M. R. MATSUMOTO,FACILITIES MANAGER,1986-04-11,Federal Military,rkwan,2000-04-10 16:08:47,Closed,,,,,,,110001127682.0,,1992-07-07,,,,,,,,,,,,No Visits,,,9100978
9100979,9100979,332.0,9-100979,FLEET TRAINING GROUP,FIRE FIGHTING SCHOOL,57623.0,,(808) 473-4155,CLAUDE W. HIRE,"LCDR, USN",1986-03-04,Federal Military,rkwan,2007-07-17 11:35:37,Operating,,,,,,,110014048146.0,,1993-02-02,,,,,,,,,,,,Closed,6/22/2006,,9100979
9100981,9100981,750.0,9-100981,NO-BREAK GENERATOR BUILDING,BLDG 1363  tank 1,57562.0,3050.0,,CARRY SPARK,CEC,1995-09-12,Federal Military,rkwan,2004-08-27 10:51:04,Closed,,,,,,,110014048217.0,,1995-09-14,,,,,,,,,,,,No Visits,,,9100981
9100985,9100985,749.0,9-100985,NAV. & MARINE CORPS RESERVE CENTER,530 PELTIER AVE / BLDG 2265,57590.0,,,C.M. BENN,COMMANDING OFFICER,1986-03-24,Federal Military,jnagashima,2011-04-06 15:48:01,Closed,Site Cleanup Completed (NFA),,,,,,110014058296.0,,1995-07-07,2009-04-20,21.336672,-157.904863,NAD83,Area,Address Matching,,,,Jose Ruiz,,No Visits,,,9100985
9100989,9100989,748.0,9-100989,"NAV MED. CLINIC, PH","BLDG 1407, TANK 1",57623.0,,,JAMES SCHILLING,HEAD FACILITIES MANAGEMENT,2001-04-27,Federal Military,rkwan,2014-06-04 08:42:37,Closed,,,,,,,110014037577.0,,2001-05-08,,,,,,,,,,,,Closed,4/26/2001,,9100989
9100990,9100990,752.0,9-100990,NAVAL OCEAN PROCESSING FACILITY,"BOX 1395, FORD ISLAND
NS 77-1, 77-2, 77-3",57623.0,,,S. E. LEE,LT USN,1986-04-30,Federal Military,jnagashima,2011-09-08 11:34:51,Operating,Site Cleanup Completed (NFA),,,,,,110014048342.0,,1993-06-03,2011-09-08,21.358606,-157.960094,NAD83,Area,Map,,,From Report,Chad Pritchard,,No Visits,,,9100990
9100991,9100991,203.0,9-100991,Joint Base Pearl Harbor - Hickam,"BLDG 352, MAKALAPA CRATER
TANK 41 & 42, JPAC-1, JPAC-2",57623.0,4884.0,(808) 448-2851,Aaron Y. Poentis,Regional Environmental Program Director,2016-02-11,Federal Military,yongkeng.liu,2024-03-15 16:09:33,Operating,Disconfirmed Release,Joint Intelligence Operations Center,(808) 448-2854,,,,,99002004,2016-02-18,2008-10-22,21.36232,-157.93721,NAD83,Point,GPS,10.0,Underground Storage Tank,,Jose Ruiz,,Closed,3/15/2024,,9100991
9100992,9100992,268.0,9-100992,KUAHUA PENINSULA,"BLDG 427, TANK 9",57623.0,,,Clyde yokota,"DIRECTOR, Regional env dept",2007-06-29,Federal Military,rkwan,2007-07-06 16:30:38,Closed,,P.O. Box 300,,,,,110014055084.0,,2007-07-05,,,,,,,,,,,,No Visits,,,9100992
9100993,9100993,1579.0,9-100993,PEARL CITY FUEL ANNEX,Address Unknown,57623.0,,,W. M. TINKER,"DIRECTOR, FUEL DEPT.",1986-05-01,Federal Military,rkwan,2000-04-10 15:28:46,Operating,,,,,,,110014048413.0,,1990-12-17,,,,,,,,,,,,No Visits,,,9100993
9100995,9100995,203.0,9-100995,NAVAL AIR STATION - FORD ISLAND,"BLDG S294 TANK 78, 79, 80, 81, 82",57623.0,7300.0,,R.MM. NATSUHARA,"LCDR, CEC, USN , SCE",1997-03-13,Federal Military,rkwan,2014-06-04 08:42:09,Closed,Site Cleanup Completed (NFA),,,,,,110006863732.0,,,2011-09-09,21.358066,-157.966199,NAD83,Area,Map,,,From Report,Jeffrey Ung,,Closed,8/13/2002,,9100995
9100996,9100996,761.0,9-100996,NAVY ENVIRONMENTAL AND PREVENTIVE,P.O. BOX 112,57623.0,,,N.A.DEAN,CDR MC USN,1986-03-25,Federal Military,,,Closed,,,,,,,110014048495.0,,1986-05-05,,,,,,,,,,,,No Visits,,,9100996
9100999,9100999,268.0,9-100999,EWA JUNCTION FUEL STORAGE,P.O. BOX 300,57623.0,,,Ralph Wakumoto,Division Head Compliance,2007-01-31,Federal Military,jnagashima,2011-09-08 13:28:18,Closed,Site Cleanup Completed (NFA),,,,,,110014048574.0,,2007-01-31,2011-09-08,21.391983,-157.987241,NAD83,Area,Map,,,From Report,Shaobin Li,,No Visits,,,9100999
9101000,9101000,2406.0,9-101000,AAFES Aliamanu Military Reservation (AMR) Shoppette,"Bldg 880. Bougainvilea Loop, AMR",57590.0,,(808) 833-6997,Nisit Gainey,Director of Public Works,2024-11-25,Gas Station,roy.ilaga,2025-02-07 13:58:40,Operating,Confirmed Release,,,,,,110027202907.0,11011001,2024-11-26,2008-01-09,21.36157,-157.91751,NAD83,Point,GPS,10.0,Underground Storage Tank,,Anay Shende,,Closed,11/2/2022,,9101000
9101002,9101002,2406.0,9-101002,WHEELER AIR FORCE BASE,BLDG 1578  TANK 1578-1,57619.0,,,J.S.WASIELEWSKI,DIR. OF FAC. ENG.,1986-06-06,Federal Military,jnagashima,2011-09-15 11:40:03,Closed,Site Cleanup Completed (NFA),,,,,,110014048627.0,,1994-04-07,2011-09-15,21.476363,-158.043838,NAD83,Area,Map,,,From UST Folder,Janet Sherrer,,No Visits,,,9101002
9101003,9101003,2406.0,9-101003,WHEELER ARMY AIR FIELD,BLDG 1104,57619.0,,,BARRY N. TOTTEN,US ARMY COLONEL,1999-06-28,Federal Military,jnagashima,2011-09-09 15:05:46,Closed,Site Cleanup Completed (NFA),,,,,,110014048654.0,,1999-07-12,2011-09-09,21.474207,-158.039928,NAD83,Area,Map,,,From Report,Shaobin Li,,Closed,12/18/1997,,9101003
9101004,9101004,2406.0,9-101004,WHEELER ARMY AIR FIELD,BLDG 1112,57619.0,,,BARRY TOTTEN,"COLONEL, DIRECTOR OF PUBLIC WORKS",1999-03-25,Federal Military,jnagashima,2011-09-09 15:07:06,Closed,Site Cleanup Completed (NFA),,,,,,110014058394.0,,1999-05-27,2011-09-09,21.47256,-158.039273,NAD83,Area,Map,,,From Report,Jeffrey Ung,,No Visits,,,9101004
9101090,9101090,2041.0,9-101090,29TH INFANTRY BRIGADE ARMORY,"Fort Ruger, Bldg 264-A
22ND AVE",57588.0,,,JERRY MATSUDA,"HANG, CONTR & ENGR",1986-06-18,State Government,jnagashima,2011-04-07 09:43:36,Closed,Site Cleanup Completed (NFA),,,,,,110014053406.0,,1986-06-20,2009-04-20,21.264844,-157.796069,NAD83,Area,On Base,,,,Janet Sherrer,,No Visits,,,9101090
9101017,9101017,2308.0,9-101017,McCULLY SHELL,1115 McCULLY ST,57598.0,,(808) 949-0667,Jacqueline Murai-pedersen,Training & HES Compliance Manager,2021-07-06,Gas Station,Timothy.Ugaitafa,2025-02-21 10:17:20,Operating,Site Cleanup Completed with EHE,,(808) 951-8520,,,,110027207877.0,280030260000,2021-07-08,1996-08-08,21.296352,-157.829281,NAD83,Point,GPS,10.0,Underground Storage Tank,3/24/2008 - verified information via GPS/RI,Shunsheng Fu,,Closed,1/17/2025,,9101017
9101020,9101020,2308.0,9-101020,Goose's Edge Inc 139555,755 KAPAHULU AVE.,57588.0,,(808) 739-2705,Pete Pugnale,"Manager, Engineer and Maintenance",2010-11-23,Gas Station,rkwan,2014-06-04 08:43:51,Closed,Site Cleanup Completed (NFA),,(808) 732-8714,,,,110013777724.0,,2010-12-06,2008-03-24,21.28131,-157.81389,NAD83,Point,GPS,10.0,Underground Storage Tank,,Josh Nagashima,,Closed,3/9/2010,,9101020
9101021,9101021,946.0,9-101021,WES'S KAPIOLANI SHELL SS,1204 KAPIOLANI BLVD,57586.0,,,RANDOLPH F. ORLOWSKI,ENVIRONMENTAL MANAGE,1992-05-13,Not Listed,rkwan,2013-04-05 14:37:25,Closed,Site Cleanup Completed (NFA),,,,,,110014048912.0,,1992-05-18,2009-04-20,21.295598,-157.847566,NAD83,Area,Address Matching,,,,Eric Sadoyama,,No Visits,,,9101021
9101026,9101026,2496.0,9-101026,AIM KING STREET SHELL,666 N KING ST,57589.0,,(808) 841-8326,Jacqueline Murai-Pedersen,Training Manager,2020-08-19,Gas Station,Timothy.Ugaitafa,2025-02-21 10:04:25,Operating,Site Cleanup Completed (NFA),,(808) 841-1686,,,,110027207957.0,1-1-7-29-14,2020-08-20,1996-10-09,21.320274,-157.865711,NAD83,Point,GPS,,,,Shaobin Li,,Closed,1/17/2025,,9101026
