facility_number,Status,facility_id,Type,Name,Address,Address2,City,State,Zip,Phone,OwnerID,Trust land,Tribe,HighFlow Inspection,Pumps,Tanks,Latitude,Longitude
7413875,Active,13875,Gas Station,ASAP General Stores #311,2557 SE Washington,,Bartlesville,OK,74006,5807226076.0,809017257,False,,False,64,4,36.7102,-95.9356
7409622,Active,9622,Gas Station,For Your Convenience,5312 SE Nowata Rd,,Bartlesville,OK,74006,9183353425.0,809019278,False,,False,16,6,36.7283,-95.9176
7411873,Active,11873,Gas Station,"Git-N-Split, Inc.",1705 W Frank Phillips Blvd,,Bartlesville,OK,74003,9183367186.0,809019460,False,,False,8,6,36.7513,-95.9963
7413850,Active,13850,Gas Station,Quiktrip #32R,102 SE WASHINGTON,,Bartlesville,OK,74003,,5183,False,,False,36,3,36.7563,-95.9348
7413634,Active,13634,Not Listed,IC Building,511 KEELER,,Bartlesville,OK,74004,,809014804,False,,False,0,4,36.7482,-95.9806
7404531,Inactive,4531,Not Listed,Montgomery Ward,EASTLAND SHOPPING CENTER,,Bartlesville,OK,74006,,4345,False,,False,0,1,36.7479,-95.9346
7457175,Active,57175,Gas Station,Casey's General Store #3274,5350 SE Adams Blvd,,Bartlesville,OK,74003,5159656238.0,809016993,False,,False,28,2,36.7426,-95.9177
7404471,Active,4471,Gas Station,Casey's 4201,925 SW Frank Phillips Blvd,,Bartlesville,OK,74003,,809016993,False,,False,12,3,36.7513,-95.9882
7410509,Inactive,10509,Not Listed,Sears Roebuck & Co.,2350 SE WASHINGTON,,Bartlesville,OK,74006,,5638,False,,False,0,2,36.7161,-95.9352
4508934,Active,8934,Gas Station,Sullivan's Market,100 Main Street,,Battiest,OK,74722,5802415232.0,809017432,False,,False,3,6,34.394,-94.9278
4502701,Inactive,2701,Not Listed,"Battiest Public School, I-71",BOX 199,5635 BATTIEST PICKENS RD,Battiest,OK,74722,,466,False,,False,0,1,34.3958,-94.9245
4506910,Inactive,6910,Not Listed,Weyerhaeuser Company,BOX 200,,Battiest,OK,74722,,10326,False,,False,0,3,34.3805,-94.886
408673,Inactive,8673,Not Listed,Elmwood Plant,BOX 91,,Beaver,OK,73932,,9993,False,,False,0,2,36.616,-100.4265
403180,Active,3180,Gas Station,Love's Country Store,801 Douglas,,Beaver,OK,73932,,4424,False,,False,12,5,36.8091,-100.5195
407709,Inactive,7709,Not Listed,Okla Dept Of Transportation,"7.2 MI S US65,.4 MI W US 270",,Beaver,OK,73932,,809009008,False,,False,0,3,36.8486,-100.5119
413318,Inactive,13318,Farm,Howard Drilling Co,302 DOUGLAS BOULAVARD,,Beaver,OK,73932,,11177,False,,False,0,3,36.815,-100.5193
413722,Inactive,13722,Not Listed,City Shop,"AIRPORT RD, SW OF TOWN",,Beaver,OK,73932,,12635,False,,False,0,1,36.8045,-100.5249
406533,Active,6533,Utilities,Panhandle Telephone Cooperative,402 Ave E,,Beaver,OK,73932,,12101,False,,False,0,2,36.814,-100.5224
407357,Inactive,7357,Not Listed,Beaver Equity,PO BOX 10,299 OLD MAIN ST,Beaver,OK,73932,,4963,False,,False,0,1,36.8185,-100.5232
413688,Inactive,13688,Not Listed,Beaver Municipal Airport,AIRPORT RD,,Beaver,OK,73932,,12635,False,,False,0,2,36.8003,-100.525
411932,Active,11932,Not Listed,Beaver County Dist #2,WEST AIRPORT ROAD,PO Box 338,Beaver,OK,73932,,7134,False,,False,0,3,36.8045,-100.5242
409430,Inactive,9430,Not Listed,El Paso Natural Gas Company,ROUTE 3,,Beaver,OK,73932,,10547,False,,False,0,1,36.8977,-100.3952
406854,Inactive,6854,Not Listed,Gtsw Beaver(Elmwood)Rptr Bldg,S SIDE HWY 270/4 MI E OF ELMWOO,,Beaver,OK,73932,,2469,False,,False,0,1,36.6155,-100.3254
401219,Inactive,1219,Not Listed,Beaver Public Schools I-22,807 AVE C,,Beaver,OK,73932,,481,False,,False,0,2,36.8112,-100.5248
403292,Inactive,3292,Not Listed,"Fronk Oil Co., Inc Station #2",HWY 23 & 3 INTERSECTION,,Beaver,OK,73932,,2377,False,,False,0,4,36.6157,-100.5226
412691,Active,12691,Not Listed,Okla Dept Of Transportation,JCT US64 & US270 S 4 MI ON E SIDE OF 270,,Beaver,OK,73932,,809009008,False,,False,0,2,36.8487,-100.5119
414371,Active,14371,Gas Station,TJ's Quick Stop,5 N Douglas,,Beaver,OK,73932,5806258234.0,809018601,False,,False,12,5,36.8172,-100.5197
407355,Inactive,7355,Farm,"Top Hand, Inc.","RR 2, BX 104",,Beaver,OK,73932,,10528,False,,False,0,2,36.8754,-100.1946
400873,Inactive,873,Not Listed,Red Barn,HWY 83 N,,Beaver,OK,73932,,1073,False,,False,0,2,36.4998,-100.8066
402455,Inactive,2455,Not Listed,Phillips 66 Station,CORNER 7TH & DOUGLAS,726 STATE HWY 23,Beaver,OK,73932,,4802,False,,False,0,5,36.8108,-100.5193
402910,Inactive,2910,Not Listed,Adolph's Convenience Store #2,400 DOUGLAS,,Beaver,OK,73932,,809008838,False,,False,0,4,36.814,-100.5192
413755,Inactive,13755,Not Listed,Beaver Gas Plant,"3 MILES EAST OF ELMWOOD, OK",,Beaver,OK,73932,,809007674,False,,False,0,3,36.6164,-100.4273
409973,Inactive,9973,Not Listed,Pool Company,BOX 1242,1123 Avenue G,Beaver,OK,73932,,5091,False,,False,0,2,36.8055,-100.5237
408459,Active,8459,Not Listed,Natural Gas Pipeline Co of America,BS 64,,Beaver,Ok,73932,3126913775.0,4256,False,,False,0,2,,
413116,Inactive,13116,Gas Station,Boston's 66,HWY 23 & HWY 3 INTERSECTION,,Beaver,OK,73932,,2377,False,,False,0,4,36.6161,-100.5216
414082,Active,14082,Not Listed,Beaver County Hospital,212 E 8TH ST,,Beaver,OK,73932,,809008733,False,,False,0,4,36.811,-100.5159
403033,Inactive,3033,Not Listed,Bar-B Ranch,Hollow E0145,RT 2 BOX 104,Beaver,OK,73932,,447,False,,False,0,2,36.7967,-100.3517
405938,Inactive,5938,Not Listed,Mocane Compressor Station,"S18, T5N, R25E-1 1/2 MI W MOCANE",,Beaver,OK,73932,,1394,False,,False,0,3,36.8977,-100.3952
410940,Active,10940,Not Listed,Barby A No 1,2170 FSL &FWL Sec 32-4N-26ECM,,Beaver,OK,73932,3166246253.0,809018814,False,,False,0,1,36.7649,-100.2861
403030,Inactive,3030,Not Listed,Billy F. Mathis,HWY 270 N,10 DOUGLAS,Beaver,OK,73932,,609,False,,False,0,1,36.8196,-100.5194
405937,Inactive,5937,Not Listed,Beaver County Compressor Sta,2.5 MI E OF TURPIN PO DRAWER 700,,Beaver,OK,73932,,1394,False,,False,0,1,36.8631,-100.8299
410939,Active,10939,Not Listed,Overton No 1-5,NW SW Sec 5-3N-26ECM,,Beaver,OK,73932,3166246253.0,809018814,False,,False,0,1,36.7521,-100.2882
414236,Active,14236,Gas Station,Ozzie's,270 S. Hwy 23,,Beaver,OK,73932,5806253461.0,809018416,False,,False,13,7,36.8046,-10.052
404630,Inactive,4630,Not Listed,Mid-West Ready Mix,20 AVE G,,Beaver,OK,73932,,4252,False,,False,0,1,36.818,-100.5236
403108,Inactive,3108,Not Listed,Beaver Production Office,ADDRESS UNKNOWN,,Beaver,OK,73932,,1174,False,,False,0,1,36.81,-100.5193
405936,Inactive,5936,Not Listed,Laverne Field Compressor Sta,P O DRAWER 700 8 MI S OF GATE,,Beaver,OK,73932,,1394,False,,False,0,1,36.7225,-100.1079
5602237,Active,2237,Not Listed,Okmulgee County Dist #1,802 N Broadway,,Beggs,OK,74421,,4798,False,,False,0,3,35.7489,-96.0699
5605760,Inactive,5760,Not Listed,Okmulgee Ready Mix Concrete Co,OLD HWY 75 N,,Beggs,OK,74421,,4796,False,,False,0,1,35.7533,-96.0696
5606017,Inactive,6017,Not Listed,City Of Beggs,MAIN STR,108 N Broadway,Beggs,OK,74421,,8854,False,,False,0,2,35.7431,-96.0797
5610414,Active,10414,Gas Station,Beggs General Store,217 S Broadway,NW Corner SH16 & ALT US 75,Beggs,OK,74421,9182674461.0,3430,False,,False,6,9,35.7407,-96.0704
5608993,Temporarily Closed,8993,Gas Station,Redneck Corner,5005 HWY 75,,Beggs,OK,74421,9182673177.0,809008412,False,,False,0,3,35.784,-96.0157
5613541,Inactive,13541,Utilities,Not Listed,WEST SIDE OF BUILDING,,Beggs,OK,74421,,8854,False,,False,0,1,35.7412,-96.0697
5601178,Active,1178,Not Listed,Bus Barn,CAMPUS DRIVE & WESTERN AVE,,Beggs,OK,74421,,491,False,,False,0,2,35.7505,-96.0834
5602982,Active,2982,Gas Station,Begg's Pit Stop,206 W Hwy 16,,Beggs,OK,74421,9182677771.0,809016982,False,,False,14,4,35.7407,-96.0726
5613143,Active,13143,Gas Station,Beggs Supermart,207 W HWY 16,,Beggs,OK,74421,9182674504.0,809016293,False,,False,24,4,35.7409,-96.0719
5603759,Inactive,3759,Gas Station,A-1 Convenience Store,10355 HWY 16,,Beggs,OK,74421,9182678144.0,809015366,False,,False,0,3,35.7414,-96.0099
5601889,Inactive,1889,Gas Station,Former Neal's Auto Supply,101 W MAIN,,Beggs,OK,74421,,809007883,False,,False,0,3,35.7428,-95.0203
5609817,Inactive,9817,Gas Station,Henson's Feed & Fertilizer,2910 OK Hwy 16,,Beggs,OK,74421,,809019170,False,,False,2,6,35.7406,-96.1413
5610413,Inactive,10413,Not Listed,Formerly Mobil,SE CORNER SH 16 & ALT US 75,109 STATE HWY 16,Beggs,OK,74421,,1412,False,,False,0,7,35.7405,-96.0695
704681,Inactive,4681,Not Listed,B & P Grocery And Station,"RT 2, BX 93 HWY 70E",2 Cedar St,Bennington,OK,74723,,10475,False,,False,0,4,33.8882,-96.0818
721827,Inactive,21827,Not Listed,D & K Grocery,HWY 70 E,,Bennington,OK,74723,,7832,False,,False,0,1,34.0016,-96.0385
714423,Active,14423,Gas Station,Bennington Quick Stop,34601 US Hwy 70,,Bennington,OK,74723,5808472649.0,809019588,False,,False,11,6,34.01,-96.0393
702337,Active,2337,Gas Station,Bennington Food Mart,34171 US HWY 70,,Bennington,OK,74723,5808472736.0,809018107,False,,False,5,3,34.0053,-96.0436
722085,Inactive,22085,Not Listed,Unknown,14.5 MI E OF CADDO,,Bennington,OK,74723,,10350,False,,False,0,1,34.1133,-96.0448
7510617,Active,10617,Gas Station,Bessie Coop,800 WASHINGTON,,Bessie,OK,73622,,2182,False,,False,7,10,35.3858,-98.986
7510264,Active,10264,Farm,On Farm,"SW 1/4 sec 5, range 16",,Bessie,OK,73072,4053602442.0,809018783,False,,False,0,2,35.3774,-98.9174
5513450,Inactive,13450,Truck/Transporter,Not Listed,7935 NW 30TH,,Bethany,OK,73008,,11657,False,,False,0,3,35.5005,-97.6517
5507699,Inactive,7699,Gas Station,Corner Quick Stop (Ffp #834),7960 NW 23RD STR,,Bethany,OK,73008,,7827,False,,False,0,1,35.493,-97.6536
5507582,Inactive,7582,Not Listed,Moore's Fina,6509 NW 36TH,,Bethany,OK,73008,,6698,False,,False,0,3,35.5078,-97.6267
5507315,Inactive,7315,Gas Station,Abandoned Coastal Station,1700 N ROCKWELL,,Bethany,OK,73008,,12,False,,False,0,3,35.4861,-97.6367
5503485,Inactive,3485,Not Listed,"Fina Serve, Inc. #9433",7500 NW 23,,Bethany,OK,73008,,809014450,False,,False,0,5,35.493,-97.6457
5500495,Inactive,495,Not Listed,M H Burton Construction Company,6101 NW 32ND,,Bethany,OK,73008,,3988,False,,False,0,1,35.5042,-97.6218
5513284,Inactive,13284,Not Listed,Bethany Waterworks,8308 NW 50TH,,Bethany,OK,73008,,1192,False,,False,0,1,35.5222,-97.6579
5506462,Inactive,6462,Gas Station,Former Terxaco Station,7471 NW 23RD,,Bethany,OK,73008,9185606124.0,809008250,False,,False,0,3,35.4933,-97.6448
5505637,Inactive,5637,Not Listed,Zella M Moore,6329 NW 39TH EXPRESSWAY,,Bethany,OK,73008,,1973,False,,False,0,4,35.5113,-97.6238
5505635,Inactive,5635,Not Listed,Earl L Moore,6301 NW 39TH EXPRESSWAY,,Bethany,OK,73008,,1972,False,,False,0,6,35.5113,-97.6232
5505127,Inactive,5127,Gas Station,7 Eleven Store #087,2400 N Council,,Bethany,OK,73008,4055251401.0,12,False,,False,0,4,35.4932,-97.6542
5510828,Inactive,10828,Not Listed,Ron's Tire And Auto Center,6416 NW 39TH 44,,Bethany,OK,73008,,8101,False,,False,0,1,35.5113,-97.6263
5505120,Inactive,5120,Gas Station,Twister This @ That,5310 N Rockwell,,Bethany,OK,73008,4053700845.0,809018218,False,,False,12,5,35.525,-97.6365
5503559,Inactive,3559,Gas Station,Former Circle K Convenience Sto,4901 N ROCKWELL,,Bethany,OK,73008,,10932,False,,False,0,3,35.521,-97.6365
5507766,Inactive,7766,Not Listed,Firehouse Grill,6400 NW 39TH,,Bethany,OK,73008,,809008936,False,,False,0,5,35.5113,-97.6253
5558063,Inactive,58063,Not Listed,Groce Pierce Properties,7500 NW 39th,,Bethany,OK,73008,,809019826,False,,False,0,2,,
5513692,Active,13692,Not Listed,7-Eleven Inc. #41433,3701 N ROCKWELL,,Bethany,OK,73008,4057873315.0,809019103,False,,False,12,2,35.5082,-97.6352
5514129,Active,14129,Gas Station,Homeland Store #218,7101 NW 23rd St,,Bethany,OK,73008,4057892834.0,809016101,False,,False,16,2,35.4937,-97.6368
5503562,Inactive,3562,Gas Station,RN Quick Stop #2,7101 NW 39th Expressway,,Bethany,OK,73008,,809017119,False,,False,14,3,35.5136,-97.6369
5507279,Active,7279,Utilities,Swbt R61119 Okc Sunset Co,2205 N ROCKWELL,,Bethany,OK,73008,,5784,False,,False,0,5,35.4911,-97.6365
5511427,Inactive,11427,Gas Station,Neighborhood Car Care Center,7501 NW 23RD,,Bethany,OK,73008,,11647,False,,False,0,3,35.4933,-97.6456
5505198,Inactive,5198,Not Listed,Flight Training Center Inc,5400 N ROCKWELL,,Bethany,OK,73008,,2262,False,,False,0,2,35.5254,-97.6365
5509161,Inactive,9161,Not Listed,Hangar 4,WILEY POST AIRPORT,,Bethany,OK,73008,,1749,False,,False,0,1,35.5304,-97.6401
5509160,Inactive,9160,Not Listed,Hangar 3C & 3,WILEY POST AIRPORT,,Bethany,OK,73008,,1749,False,,False,0,2,35.5283,-97.6386
5509159,Inactive,9159,Not Listed,Hangar 8,WILEY POST AIRPORT,,Bethany,OK,73008,,1749,False,,False,0,3,35.5319,-97.6379
5505972,Active,5972,Gas Station,Mighty Discount Cig & Gas,6735 NW 50th,,Bethany,OK,73008,4057899897.0,809018357,False,,False,4,2,35.5222,-97.6323
5557056,Active,57056,Gas Station,OnCue 0110,7101 NW 39th Expressway,,Bethany,OK,73008,4054957601.0,809015359,False,,False,54,3,35.5136,-97.637
5513483,Inactive,13483,Utilities,Wiley Post Airport Terminal Bld,5915 PHILLIP J RHODES,,Bethany,OK,73008,,4476,False,,False,0,1,35.531,-97.6418
5507896,Active,7896,Gas Station,Stop N Save,2000 N Rockwell,,Bethany,OK,73008,4054959736.0,809019702,False,,False,8,3,35.4898,-97.6363
5508388,Inactive,8388,Not Listed,Pentecostal Holiness Church,7300 NW 39TH EXPRESSWAY,,Bethany,OK,73008,,4944,False,,False,0,2,35.5138,-97.6399
5508048,Inactive,8048,Gas Station,7 Eleven #58,3407 N ROCKWELL,,Bethany,OK,73008,,12,False,,False,0,2,35.5051,-97.6366
5507607,Inactive,7607,Federal Non-Military,"Bethany, Ok Vor",WILEY POST AIRPORT RTR PLOT,,Bethany,OK,73008,,2136,False,,False,0,1,35.5224,-97.6464
5557800,Active,57800,Gas Station,7-Eleven Inc. #41461,7959 NW 23rd St,,Bethany,OK,73008,4056825711.0,809019103,False,,False,46,5,35.4936,-97.6535
5513273,Inactive,13273,Gas Station,Former Mobil Service Station 99,7020 NW 23RD,,Bethany,OK,73008,,11020,False,,False,0,1,35.4933,-97.6353
5507983,Active,7983,Gas Station,23rd Discount Tobacco,6701 NW 23RD,,Bethany,OK,73008,4056033282.0,809017061,False,,False,6,3,35.4937,-97.6303
5513014,Inactive,13014,Gas Station,Frank N. & Geraldine Bounds,7020 NW 39TH EXPRESSWAY,,Bethany,OK,73008,,10466,False,,False,0,2,35.5128,-97.6354
5512724,Inactive,12724,Gas Station,Chucks Body Shop,7206 NW 39TH,,Bethany,OK,73008,,9413,False,,False,0,3,35.5137,-97.6391
5508000,Active,8000,Not Listed,7-Eleven Inc. #41411,1628 N ROCKWELL,,Bethany,OK,73008,4054956448.0,809019103,False,,False,12,3,35.4857,-97.6362
5503045,Inactive,3045,Not Listed,Joseph E. Barton,6725 NW 50TH,,Bethany,OK,73008,,3514,False,,False,0,5,35.5223,-97.6305
5511123,Inactive,11123,Gas Station,VNK Enterprises,3640 N Rockwell Ave,,Bethany,OK,73008,4054959613.0,809019097,False,,False,12,3,35.5073,-97.6365
5513679,Inactive,13679,Gas Station,Council Food Mart,7960 NW 23rd,,Bethany,OK,73008,4054910520.0,809015676,False,,False,8,2,35.4932,-97.652
5513681,Active,13681,Not Listed,Flight Safety International,7310 NW 50th Street,,Bethany,OK,73008,4054956403.0,12595,False,,False,0,1,35.5215,-97.6397
5556636,Inactive,56636,Not Listed,Former Bethany Police Station,SW Corner of NW 35th & College,,Bethany,OK,73008,,1192,False,,False,0,1,35.5076,-97.6273
5502489,Inactive,2489,Gas Station,Rockwell Star,1701 N Rockwell,,Bethany,OK,73008,4057876565.0,809015730,False,,False,0,3,35.4862,-97.6369
5512068,Inactive,12068,Not Listed,Watson Body Shop (Lessee),5412 N ROCKWELL,,Bethany,OK,73008,,7279,False,,False,0,2,35.5255,-97.6365
5502451,Active,2451,Not Listed,City Of Bethany,5200 N CENTRAL PO BOX 219,,Bethany,OK,73008,,1192,False,,False,0,6,35.5235,-97.6298
5502766,Active,2766,School,Putnam City Schools Transportation Dept,7111 NW 42nd,,Bethany,OK,73008,,5162,False,,False,0,9,35.5159,-97.638
5505612,Inactive,5612,Not Listed,Earl L Moore,6636 NW 39TH EXPRESSWAY,,Bethany,OK,73008,,1972,False,,False,0,2,35.5113,-97.6282
5511778,Active,11778,Gas Station,Lakeside Smoke Shop,8001 NW 39th St,,Bethany,OK,73008,4057872249.0,809019575,False,,False,16,3,35.5156,-97.6548
5502903,Inactive,2903,Gas Station,Rockwell Food Mart,4301 N ROCKWELL,,Bethany,OK,73008,4054956582.0,809007892,False,,False,4,3,35.5155,-97.6372
5500119,Inactive,119,Not Listed,Former Wallys Inc,8000 NW 39TH EXPRESSWAY,,Bethany,OK,73008,,809015251,False,,False,0,4,35.5151,-97.6542
5500221,Inactive,221,Gas Station,Circle K #2703380,7104 NW 23RD ST,,Bethany,OK,73008,4057899028.0,809018625,False,,False,20,6,35.4928,-97.6371
5557981,Inactive,57981,Air Taxi (Airline),Hanger #5,5825 TULAKES AVE,,Bethany,OK,73008,9787640878.0,809015212,False,,False,0,1,35.5318,-97.6413
5515155,Active,15155,Gas Station,Bethany One Stop,7500 NW 23 ST,,Bethany,OK,73008,4057892678.0,809015147,False,,False,10,3,35.4932,-97.646
5506206,Inactive,6206,Auto Dealership,Harris Bailey Honda,7800 NW 39TH EXPRESSWAY,,Bethany,OK,73008,,2797,False,,False,0,1,35.5151,-97.6498
5513520,Inactive,13520,Not Listed,Firestone Tires,7021 NW 23rd,,Bethany,OK,73008,,12751,False,,False,0,1,35.4935,-97.6364
5511558,Inactive,11558,Not Listed,Harris Bailey Honda,7722 NW 39TH EXPRESSWAY,,Bethany,OK,73008,,2797,False,,False,0,1,35.515,-97.6477
5513849,Inactive,13849,Gas Station,Council Travel Stop,8288 NW 39th Expressway,,Bethany,OK,73008,4057871601.0,809019032,False,,False,18,4,35.5147,-97.6565
4508885,Inactive,8885,Not Listed,Blake Conoco,"COUNTY ROAD 144,1 MI W. HWY2",101 River Road,Bethel,OK,74724,,618,False,,False,0,3,34.3599,-94.8376
1804645,Active,4645,Gas Station,Woodshed of Big Cabin,31209 S Hwy 69,,Big Cabin,OK,74332,9187835121.0,809014950,False,,True,18,5,36.5656,-95.2212
1806192,Inactive,6192,Gas Station,Richmond's Truck Stop,I-44 EXIT AT HWY 69 S,31485 S HWY 69,Big Cabin,OK,74332,,3459,False,,False,0,6,36.5623,-95.2208
1801228,Inactive,1228,Not Listed,Big Cabin Schools,END OF 2ND & OAK ST (NO STREET A,,Big Cabin,OK,74332,,11538,False,,False,0,2,36.5351,-95.2245
1857702,Active,57702,Gas Station,Love's #727,437071 E. 310 Rd.,,Big Cabin,OK,74332,,4424,False,,False,42,7,36.5683,-95.2188
1858002,Inactive,58002,Not Listed,Cabin Diesel Services,32046 S Hwy 69,,Big Cabin,OK,74301,9187835149.0,809019597,False,,False,0,1,36.5533,-95.2219
1804381,Active,4381,Gas Station,Jamuna,32975 S HWY 69,,Big Cabin,OK,74332,9187835752.0,809019860,False,,False,20,5,36.5396,-95.2243
5209869,Active,9869,Gas Station,Karma's Place,614 N Central,,Billings,OK,74630,5807253384.0,809019576,False,,False,4,3,36.5348,-97.4439
5207223,Inactive,7223,Not Listed,Billings Truck Plaza,I-35 & HWY 15,7850 ACRE RD,Billings,OK,74630,,2514,False,,False,0,4,36.5354,-97.3405
5205915,Inactive,5915,Not Listed,Buy N Bye #1,I-35 & SH 15,,Billings,OK,74630,,5670,False,,False,0,7,36.0524,-97.3412
5211358,Active,11358,Gas Station,OnCue 0045,7850 Acre Road,,Billings,OK,74630,5807253252.0,809015359,False,,True,16,9,36.5355,-97.3405
5205298,Inactive,5298,Not Listed,School Bus Barn,MAIN STREET,,Billings,OK,74630,,602,False,,False,0,1,36.5311,-97.4453
5210319,Inactive,10319,Not Listed,Former Carter & Son Service Station,100 S Central,,Billings,OK,74630,,809018682,False,,False,0,5,36.5285,-97.4439
5207222,Inactive,7222,Not Listed,Robert W Honeywell,RT 1 BOX 112-A,14300 County Road 30,Billings,OK,74630,,5410,False,,False,0,1,36.4041,-97.4262
810090,Inactive,10090,Gas Station,Easy Shop #2,HWY 152 & COMANCHE AVE,,Binger,OK,73009,,8442,False,,False,0,2,35.3082,-98.3491
810498,Inactive,10498,Gas Station,Binger Drive Thru,121 E Main,,Binger,OK,73009,,11705,False,,False,0,5,35.3089,-98.3406
800987,Inactive,987,Not Listed,Crainco Corporation,102 EAST MAINSE CORNER HWY 152 & HWY 281,,Binger,OK,73009,4056562321.0,1506,False,,False,0,3,35.3085,-98.3416
800863,Inactive,863,Not Listed,Daugherty Bros Farm,RR 1 BOX 190A,,Binger,OK,73009,,1665,False,,False,0,2,35.2661,-98.2894
812320,Temporarily Closed,12320,Gas Station,Oney Speedy Stop,22197 STATE HWY 146,,Binger,OK,73009,4056435500.0,809019684,False,,False,5,3,35.2332,-98.4119
804667,Inactive,4667,Not Listed,Binger Public Schools,300 S APACHE,,Binger,OK,73009,,12043,False,,False,0,1,35.3065,-98.3442
800001,Active,1,Not Listed,"CKenergy Electric Cooperative, Inc.",14043 Highway 152,,Binger,OK,73009,4056562322.0,809018097,False,,False,10,4,35.2935,-98.3909
812097,Inactive,12097,Gas Station,3-Way Store,S HWY 152 & S HWY 146,12124 STATE HWY 152,Binger,OK,73009,,9270,False,,False,0,5,35.2905,-98.4124
810211,Active,10211,Gas Station,Domino Express #21,308 E Main,,Binger,OK,73009,4056562600.0,2072,False,,False,11,7,35.3086,-98.3385
811523,Inactive,11523,Not Listed,Gardner Muffler & Car Wash,308 STATE HWY 8,,Binger,OK,73009,,10556,False,,False,0,3,35.309,-98.3389
801505,Inactive,1505,Not Listed,Bob Bowling Chev,108 W MAIN,,Binger,OK,73009,,665,False,,False,0,2,35.309,-98.3426
800988,Active,988,Gas Station,Crainco,101 W Main,,Binger,OK,73009,,1506,False,,False,10,13,35.3091,-98.3421
2401941,Inactive,1941,Not Listed,Agnes E. Fuxa,RT. 1 SW1/4-21-20-6,,Bison,OK,73720,,86,False,,False,0,1,36.1934,-97.888
7213109,Inactive,13109,Not Listed,Bixby Plant #1,14101 S MEMORIAL DR,,Bixby,OK,74008,,10660,False,,False,0,2,35.9564,-95.8914
7202772,Inactive,2772,Not Listed,Bixby Public Schools,RIVERVIEW & STADIUM RD,601 S RIVERVIEW DR,Bixby,OK,74008,,623,False,,False,0,2,35.936,-95.8775
7205996,Inactive,5996,Gas Station,Village Service Station,13102 S MEMORIAL,,Bixby,OK,74008,,1914,False,,False,0,4,35.9734,-95.8868
7202966,Inactive,2966,Gas Station,The Corner,16907 S Memorial,,Bixby,OK,74008,9183191004.0,809018776,False,,False,14,5,35.9187,-95.8863
7213300,Inactive,13300,Not Listed,Abandoned,100 BRECKENRIDGE,,Bixby,OK,74008,,7007,False,,False,0,1,35.9416,-95.8836
7203619,Inactive,3619,Not Listed,Circle K #2652,12904 S MEMORIAL,,Bixby,OK,74008,,6422,False,,False,0,3,35.9759,-95.8868
