FACILITYID,NAME,ADDRESS,ADDRESS2,CITY,ZIP,ZIPEXTENSION,REGION,COUNTY,HCOLLCODE,HACCURACY,PDOP,SCORE,SOURCESCAL,GEOOWNER,HACCURUOM,GEOTYPNAME,HDATUMNAME,REFPTCODE,SOURCECODE,GEOCOLLECTEDBY,EASTING,NORTHING,UTM_ZONE,VERIFIED,PRIMARY,SENSITIVE,GPSMAKEMODEL,EPEORFOM,EPE_FOMMSRMNT,DATECOLLECTED,DATEADDED,DATEEDITED,USERNAME,GISCOMMENTS,CONVERTED_LONG,CONVERTED_LAT
ST0002947,COUNTRY MART,826 S MARSHALL STREET,,MARSHFIELD,65706,2069,SW,225,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,D9,"CON_Fortin,Joel",508272.616408,4131410.01364,15,-1.0,0.0,0.0,,,,2014-04-16 00:00:00.000,2000-10-27 00:00:00.000,2015-06-05 00:00:00.000,"BERVE, TRISHA","CON_Fortin,Joel Verified point in place.",-92.90662000000592,37.329319999418274
ST0002948,THE GATEWAY CO,6425 GRAHAM RD,,ST LOUIS,63134,,SL,189,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",731052.17,4293257.826,15,-1.0,0.0,0.0,,,,2020-08-18 00:00:00.000,1995-06-30 00:00:00.000,2021-08-30 00:00:00.000,"RANGEN, K",,-90.34095756153751,38.757800961561706
ST0002949,BUDS SINCLAIR STATION,215 W MAIN,,MALDEN,63863,2113,SE,69,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,D2,"CON_Fortin,Joel",771300.062825,4050137.55357,15,-1.0,0.0,0.0,,,,2014-04-16 00:00:00.000,1995-06-30 00:00:00.000,2014-04-16 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Verified point in place.",-89.96872999666888,36.558170100794854
ST0002952,MARK TWAIN SCHOOL,2352 S WEAVER,,SPRINGFIELD,65803,,SW,77,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,,"CORBIN, M",472907.78,4114156.85,15,-1.0,0.0,0.0,,,,2010-09-23 00:00:00.000,2010-09-23 00:00:00.000,2010-09-23 00:00:00.000,"HEISLER, J",,-93.30518303555671,37.17344304169462
ST0002962,FUELS MANAGEMENT MOANG,10800 LAMBERT INTL BLVD BLDG 201,,BRIDGETON,63044,2371,SL,189,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,CR,"CON_Fortin,Joel",728208.90031,4291500.647682,15,-1.0,0.0,0.0,,,,2014-04-05 00:00:00.000,1995-06-30 00:00:00.000,2014-04-05 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Moved point to improve accuracy. Verified by NAIP2012/DOQQ2008.",-90.3742268482324,38.74272198951364
ST0002963,BURGER KING RESTAURANT,7TH AND PARK (1340 S 7TH),,ST LOUIS,63104,,SL,510,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,CR,"CON_HILL,JUSTIN",744049.114876,4277550.62568,15,-1.0,0.0,0.0,,,,2014-02-18 00:00:00.000,1995-06-30 00:00:00.000,2014-02-18 00:00:00.000,"CON_HILL,JUSTIN","CON_HILL,JUSTIN Moved point to improve accuracy, Verified by NAIP2012/DOQQ2008.",-90.19707108546038,38.612923160581374
ST0002966,CENT STONE CO #31 FT BELLEFONTAINE,14200 LEWIS AND CLARK,,FLORISSANT,63034,,SL,189,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,,"CORBIN, M",739799.77,4302145.96,15,-1.0,0.0,0.0,,,,2010-09-23 00:00:00.000,2010-09-23 00:00:00.000,2010-09-23 00:00:00.000,"HEISLER, J",,-90.23730403219712,38.835472015169465
ST0002968,BREAK TIME #3044,3000 W TRUMAN BLVD,,JEFFERSON CITY,65109,6187,NE,51,G3,,6.00,,,5,,POINT,WGS84,TU,D9,INTERNS,566965.161041,4272190.76736,15,0.0,0.0,0.0,MARCH II,,,2001-12-20 00:00:00.000,1995-06-30 00:00:00.000,2007-10-23 00:00:00.000,"MASCHLER, H.",,-92.23103388791414,38.595702232662056
ST0002969,CASEYS GENERAL STORES #1454,205 ASHLEY RD,,BOONVILLE,65233,1152,NE,53,G5,,2.31,,,5,,POINT,NAD83,TU,D9,"DAVIS, W",521778.38,4313150.75,15,-1.0,0.0,0.0,TRIMBLE GEOEXPLORER XT,,,2014-05-07 00:00:00.000,1995-06-30 00:00:00.000,2014-06-11 00:00:00.000,"COON, ADAM",,-92.74861030781317,38.96705547348787
ST0002970,CASEYS GENERAL STORE #1423,109 W FT SCOTT,,BUTLER,64730,2030,KC,13,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,CR,"CON_Fortin,Joel",383277.857949,4235093.536933,15,-1.0,0.0,0.0,,,,2014-04-07 00:00:00.000,2000-10-27 00:00:00.000,2014-04-07 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Moved point to improve accuracy. Verified by NAIP2012/DOQQ2008.",-94.33407783237807,38.25629458459038
ST0002972,GALENA HIGH SCHOOL,STATE HWY 13,,GALENA,65656,,SW,209,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,D9,"CREWS, JEFF",457893.0,4074104.3,15,-1.0,0.0,0.0,,,,2013-02-05 00:00:00.000,1995-06-30 00:00:00.000,2013-08-27 00:00:00.000,"FINDERS, B",,-93.4720774561175,36.81184773620549
ST0002975,STATE LINE BP,13015 STATE LINE RD,,KANSAS CITY,64145,1280,KC,95,G3,,4.70,,,5,,POINT,NAD83,TU,D9,"LEROY, J",360595.267,4305948.354,15,0.0,0.0,0.0,TRIMBLE GEOEXPLORER XM,,,2008-07-14 00:00:00.000,1995-06-30 00:00:00.000,2019-05-10 00:00:00.000,"HEISLER, J",,-94.60740727524866,38.891356792962966
ST0002977,CASEYS GENERAL STORE #1424,210 E 2ND ST,,MONTROSE,64770,9371,KC,83,A1,,,100,,5,,POINT,NAD83,,D9,"VANCE, S",414332.9,4234685.95,,0.0,0.0,0.0,,,,2013-08-27 00:00:00.000,1995-06-30 00:00:00.000,2013-08-27 00:00:00.000,"VANCE, S",,-93.97914094524651,38.2561200407107
ST0002978,"ELCA ENTERPRISES, INC",4110 NW RIVERSIDE ST,,RIVERSIDE,64150,,KC,165,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",360553.422,4336811.035,15,-1.0,0.0,0.0,,,,2020-08-18 00:00:00.000,1995-06-30 00:00:00.000,2021-08-30 00:00:00.000,"RANGEN, K",,-94.61420247770518,39.16935313941033
ST0002979,DE BRECHT MOTORS,8510 WATSON RD,,ST LOUIS,63123,,SL,510,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,,"CORBIN, M",730410.75,4271856.18,15,-1.0,0.0,0.0,,,,2010-09-23 00:00:00.000,2010-09-23 00:00:00.000,2010-09-23 00:00:00.000,"HEISLER, J",,-90.35543198026828,38.56530600227084
ST0002980,MR. KLEEN CAR WASH,800 S GLENSTONE,,SPRINGFIELD,65804,,SW,77,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,D9,"CHAPMAN, P",476755.5,4117073.1,15,-1.0,0.0,0.0,,,,2011-11-23 00:00:00.000,1995-06-30 00:00:00.000,2011-11-29 00:00:00.000,"CHAPMAN, P",,-93.2619312230975,37.19983396743942
ST0002981,CASEYS GENERAL STORE #1460,108 E GRAHAM RD,,URICH,64788,1137,KC,83,I2,12.20,,,24000,5,Meters,POINT,NAD83,BL,N2,CARES,412766.575028,4257783.41792,15,-1.0,0.0,0.0,,,,2002-05-28 00:00:00.000,1995-06-30 00:00:00.000,2004-09-09 00:00:00.000,"ROBERTS, J",,-93.99989999998476,38.46409999860595
ST0002982,WINFIELD R-IV SCHOOL DISTRICT,701 ELM ST,,WINFIELD,63389,,SL,113,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,CR,"CON_Fortin,Joel",695105.824756,4318655.680234,15,-1.0,0.0,0.0,,,,2002-01-10 00:00:00.000,1995-06-30 00:00:00.000,2014-04-17 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Verified point in place.",-90.74710643028374,38.99517619510181
ST0002983,"PAYLESS CASHWAYS, INC",1401 W BENTON,,SEDALIA,65301,,KC,159,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,N2,CARES,478691.972959,4285367.74883,15,-1.0,0.0,0.0,,,,2000-04-18 00:00:00.000,1995-06-30 00:00:00.000,2004-09-09 00:00:00.000,"ROBERTS, J",,-93.24509999999819,38.716699998503834
ST0002984,ROYAL MIDTOWN CHRYSLER,4315 S KINGSHIGHWAY,,ST LOUIS,63109,,SL,510,A1,,,87,,5,,,,,,"VANCE, S",737341.61,4274775.33,,0.0,0.0,0.0,,,,2013-08-27 00:00:00.000,1995-06-30 00:00:00.000,2013-08-27 00:00:00.000,"VANCE, S",,-90.27497099895187,38.58976003916683
ST0002985,BUILDINGS & GROUNDS,5395 W US 40 HWY,,BLUE SPRINGS,64015,6669,KC,95,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,CR,"CON_Fortin,Joel",385505.7001,4319713.1061,15,-1.0,0.0,0.0,,,,2014-02-28 00:00:00.000,1995-06-30 00:00:00.000,2014-09-08 00:00:00.000,"BERVE, TRISHA","CON_Fortin,Joel Moved point to improve accuracy. Verified by NAIP2012/DOQQ2008.",-94.32255949575779,39.01896431294284
ST0002986,ALBERT M KELLER MEMORIAL HOSPITAL,600 W MORRISON,,FAYETTE,65248,,NE,89,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,CR,"CON_Fortin,Joel",526802.912093,4332793.679165,15,-1.0,0.0,0.0,,,,2014-04-21 00:00:00.000,2000-09-25 00:00:00.000,2014-04-21 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Moved point to improve accuracy. Verified by NAIP2012/DOQQ2008.",-92.68983906416689,39.143921301820235
ST0002987,MANSFIELD R IV SCHOOL DISTRICT,PO BOX 107,,MANSFIELD,65753,,SW,229,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"HESS, J",536856.74,4107423.61,15,-1.0,0.0,0.0,,,,2013-08-09 00:00:00.000,1995-06-30 00:00:00.000,1996-05-27 00:00:00.000,,,-92.58515741363577,37.11241545811159
ST0002989,COLUMBIA PUBLIC SCHOOLS,3511 CLARK LANE,,COLUMBIA,65202,2410,NE,19,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,D5,"CON_Fortin,Joel",562057.674309,4313215.3532,15,-1.0,0.0,0.0,,,,2014-03-05 00:00:00.000,1995-06-30 00:00:00.000,2017-02-22 00:00:00.000,"BERVE, TRISHA","CON_Fortin,Joel Verified point in place.",-92.28368000000717,38.96570999942802
ST0002991,RAPID ROBERTS INC #103,615 W MT VERNON,,NIXA,65714,9662,SW,43,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,D3,"CON_Fortin,Joel",472657.369518,4099780.923692,15,-1.0,0.0,0.0,,,,2014-04-16 00:00:00.000,1995-06-30 00:00:00.000,2014-04-16 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Verified point in place.",-93.3074794517346,37.04384921902625
ST0002992,SOUTH HOLT R-I SCHOOL DISTRICT,PO 257,,OREGON,64473,,KC,87,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"HESS, J",317442.25,4428284.91,15,-1.0,0.0,0.0,,,,2013-08-09 00:00:00.000,1995-06-30 00:00:00.000,1996-02-28 00:00:00.000,,,-95.13813342227571,39.98502832502428
ST0002993,LOUISIANA PRIMARY SCHOOL,500 HALEY AVE,,LOUISIANA,63353,,NE,163,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",666042.592,4367478.698,15,-1.0,0.0,0.0,,,,2020-08-19 00:00:00.000,1995-06-30 00:00:00.000,2021-08-30 00:00:00.000,"RANGEN, K",,-91.07050602707965,39.44086940145794
ST0002995,LOUISIANA HIGH SCHOOL,3321 W GEORGIA ST,,LOUISIANA,63353,,NE,163,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",665788.831,4366547.131,15,-1.0,0.0,0.0,,,,2020-08-19 00:00:00.000,1995-06-30 00:00:00.000,2021-08-30 00:00:00.000,"RANGEN, K",,-91.07368444345273,39.432528976630344
ST0002996,LEE'S SUMMIT GROCERY,575 MELODY LANE,,LEES SUMMIT,64063,4369,KC,95,G3,,2.60,,,5,,POINT,WGS84,TU,D9,INTERNS,381882.490536,4307411.06107,15,0.0,0.0,0.0,MARCH II,,,2002-01-08 00:00:00.000,1995-06-30 00:00:00.000,2001-06-20 00:00:00.000,"GIRARD, L",,-94.36229296639439,38.90767594238633
ST0002997,FIRE STATION #01,125 N COLLEGE,,NEOSHO,64850,,SW,145,I2,12.20,,,24000,5,Meters,POINT,NAD83,BL,N2,CARES,377839.606406,4081383.45709,15,-1.0,0.0,0.0,,,,2001-10-18 00:00:00.000,1995-06-30 00:00:00.000,2004-09-09 00:00:00.000,"ROBERTS, J",,-94.3705999999923,36.87049999939918
ST0002998,PARKTOWN IMPORTS INC JACK KING,10230 MANCHESTER RD,,KIRKWOOD,63122,,SL,189,A1,,,100,,5,,,,,,"VANCE, S",726821.56,4275657.37,,0.0,0.0,0.0,,,,2013-08-27 00:00:00.000,1995-06-30 00:00:00.000,2013-08-27 00:00:00.000,"VANCE, S",,-90.39535099364458,38.60045003979068
ST0003000,PETTIJOHN AUTO CENTER INC,"HWY 69 S, PO BOX 470",,BETHANY,64424,,KC,81,I2,12.20,,,24000,,Meters,,NAD83,CO,D9,"INT_STEINBECK,Eli",412773.182354,4456753.39898,15,-1.0,0.0,0.0,,,0.00,2014-06-24 00:00:00.000,,,,"INT_STEINBECK,Eli, Map Interpolated point. Verified by DOQQ2008/NAIP2012",-94.02571558120577,40.2566980458091
ST0002988,SOUTH SIDE ROOFING CO INC,290 HANLEY INDUSTRIAL COURT,,BRENTWOOD,63144,1508,SL,510,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,CR,"CON_Fortin,Joel",731869.153682,4278189.042486,15,-1.0,0.0,0.0,,,,2014-04-04 00:00:00.000,1995-06-30 00:00:00.000,2014-04-04 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Moved point to improve accuracy. Verified by NAIP2012/DOQQ2008.",-90.33660258443766,38.621936671317634
ST0003003,CHECKER OIL CO,3345 PROSPECT,,KANSAS CITY,64128,,KC,95,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",365687.085,4325104.628,15,-1.0,0.0,0.0,,,,2020-08-19 00:00:00.000,1995-06-30 00:00:00.000,2021-08-30 00:00:00.000,"RANGEN, K",,-94.55248079081557,39.06471146132902
ST0003004,CLARKSON CONST CO,4133 GARDNER,,KANSAS CITY,64120,,KC,95,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,CR,"CON_Fortin,Joel",367525.51179,4331857.1638,15,-1.0,0.0,0.0,,,,2014-01-27 00:00:00.000,1995-06-30 00:00:00.000,2014-01-27 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Moved point to improve accuracy, Verified by NAIP2012/DOQQ2008.",-94.53255453941308,39.12581909308522
ST0003005,PIP'S QUIK SHOP,3402 E 9TH ST,,KANSAS CITY,64124,2619,KC,95,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,CR,"CON_HILL,JUSTIN",366700.208605,4329275.65019,15,-1.0,0.0,0.0,,,,2014-01-16 00:00:00.000,1995-06-30 00:00:00.000,2014-01-16 00:00:00.000,"CON_HILL,JUSTIN","CON_HILL,JUSTIN Moved point to improve accuracy, Verified by NAIP2012/DOQQ2008.",-94.54159211198659,39.10243914908471
ST0003007,COMMUNITY AUTO SERVICE,5612 ST JOHN,,KANSAS CITY,64123,,KC,95,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,CR,"CON_Fortin,Joel",368931.16349,4330364.06895,15,-1.0,0.0,0.0,,,,2014-01-27 00:00:00.000,2000-09-25 00:00:00.000,2014-01-27 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Moved point to improve accuracy, Verified by NAIP2012/DOQQ2008.",-94.51601001925707,39.112581917056566
ST0003008,K & R EXPRESS SYSTEMS INC,5036 GARDNER ST,,KANSAS CITY,64120,,KC,95,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,,"CON_HILL,JUSTIN",368494.793154,4332089.62871,15,-1.0,0.0,0.0,,,,2014-01-16 00:00:00.000,1995-06-30 00:00:00.000,2014-01-16 00:00:00.000,"CON_HILL,JUSTIN","CON_HILL,JUSTIN Verified point in place.",-94.52138999979952,39.128060000106565
ST0003009,THE CARTER WATERS CORP,608 W 25TH,,KANSAS CITY,64108,,KC,95,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_STEINBECK,Eli",362287.502454,4327145.12858,15,-1.0,0.0,0.0,,,0.00,2014-06-24 00:00:00.000,,,,"INT_STEINBECK,Eli, Map Interpolated point. Verified by DOQQ2008/NAIP2012",-94.59217459282802,39.08256213786381
ST0003011,TRUST AUTO REPAIR,5801 ST JOHN,,KANSAS CITY,64123,,KC,95,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,CR,"CON_HILL,JUSTIN",369116.972781,4330312.99523,15,-1.0,0.0,0.0,,,,2014-01-16 00:00:00.000,1995-06-30 00:00:00.000,2014-01-16 00:00:00.000,"CON_HILL,JUSTIN","CON_HILL,JUSTIN Moved point to improve accuracy, Verified by NAIP2012/DOQQ2008.",-94.51385170805219,39.11214976849742
ST0003012,RL CORBETTS INC,4107 N OAK TRAFFICWAY,,KANSAS CITY,64116,,KC,47,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,D9,"CORBIN, M",363814.931,4336704.243,15,-1.0,0.0,0.0,,,,2013-04-23 00:00:00.000,1995-06-30 00:00:00.000,2013-04-23 00:00:00.000,"CORBIN, M",This site is on the east side of North Oak Trafficway (Highway 283) and just north of North Cherry Street.,-94.57644000702581,39.16890799259494
ST0003013,B & B MEAT COMPANY,1330 JASPER,,KANSAS CITY,64116,,KC,47,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,CR,"CON_Fortin,Joel",364236.046074,4332757.90327,15,-1.0,0.0,0.0,,,,2014-01-29 00:00:00.000,1995-06-30 00:00:00.000,2014-01-29 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Moved point to improve accuracy, Verified by NAIP2012/DOQQ2008.",-94.57077638015507,39.1334262771463
ST0003014,DOWNTOWN SOURCE,1401 MCGEE,,KANSAS CITY,64106,,KC,95,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_STEINBECK,Eli",363404.303186,4328709.4889,15,-1.0,0.0,0.0,,,0.00,2014-08-01 00:00:00.000,,,,"INT_STEINBECK,Eli, Map Interpolated point. Verified by NAIP2003/DOQQ1990",-94.5795815747231,39.09682913219948
ST0003001,"JACK COOPER TRANSPORT CO, INC",3501 MANCHESTER TRAFFICWAY,,KANSAS CITY,64129,,KC,95,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,,"CON_Fortin,Joel",370196.859332,4324629.09509,15,-1.0,0.0,0.0,,,,2014-01-29 00:00:00.000,1995-06-30 00:00:00.000,2014-01-29 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Verified point in place.",-94.50028000000553,39.061109999874624
ST0021669,JIM'S AUTO SALES,822 E MALONE AVE,,SIKESTON,63801,,SE,201,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",804925.086,4086960.215,15,-1.0,0.0,0.0,,,,2022-01-26 00:00:00.000,,2022-02-15 00:00:00.000,"RANGEN, K",,-89.5789239180604,36.87939373291248
ST0003018,GEORGE H. DEFEBAUGH,2802 SOUTHWEST BLVD,,KANSAS CITY,64108,,KC,95,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",361448.815,4326574.063,15,-1.0,0.0,0.0,,,,2020-08-19 00:00:00.000,1995-06-30 00:00:00.000,2021-08-30 00:00:00.000,"RANGEN, K",,-94.60175127694791,39.07728536032345
ST0003019,WILLIAMSVILLE STONE CO,HWY 67 N @ JJ HWY,,HENDRICKSON,63967,,SE,23,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",724158.35,4086845.06,15,-1.0,0.0,0.0,,,,2020-08-19 00:00:00.000,1995-06-30 00:00:00.000,2021-08-30 00:00:00.000,"RANGEN, K",,-90.48417551409501,36.900990683670365
ST0003020,DOWNTOWN TEXACO SERVICE,600 MAIN ST,,KANSAS CITY,64105,,KC,95,A1,,,98,,5,,POINT,NAD83,,D9,"VANCE, S",363050.95,4329724.87,,0.0,0.0,0.0,,,,2013-08-27 00:00:00.000,1995-06-30 00:00:00.000,2013-08-27 00:00:00.000,"VANCE, S",,-94.58387096177046,39.10592000718019
ST0003021,J.E. DUNN CONSTRUCTION COMPANY,2820 CHERRY,,KANSAS CITY,64108,,KC,95,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",363516.789,4326257.589,15,-1.0,0.0,0.0,,,,2020-08-19 00:00:00.000,1995-06-30 00:00:00.000,2021-08-30 00:00:00.000,"RANGEN, K",,-94.57778903242617,39.07476052561084
ST0003023,DEWEY GROUP LLP,939 STATE LINE,,KANSAS CITY,64101,,KC,95,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,CR,"CON_Fortin,Joel",361063.115102,4329461.13762,15,-1.0,0.0,0.0,,,,2014-01-29 00:00:00.000,1995-06-30 00:00:00.000,2014-01-29 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Moved point to improve accuracy, Verified by NAIP2012/DOQQ2008.",-94.6067987474188,39.103229840189556
ST0003024,DOUBLE CHECK CO INC,4614 PROSPECT,,KANSAS CITY,64130,,KC,95,A1,,,85,,5,,POINT,NAD83,,D9,"VANCE, S",365454.6,4322593.99,,0.0,0.0,0.0,,,,2013-08-27 00:00:00.000,1995-06-30 00:00:00.000,2013-08-27 00:00:00.000,"VANCE, S",,-94.55467102562139,39.04205996412443
ST0003025,LIBBY CORPORATION,2201 MANCHESTER,,KANSAS CITY,64126,,KC,95,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,CR,"CON_HILL,JUSTIN",370966.766464,4327082.22451,15,-1.0,0.0,0.0,,,,2014-01-23 00:00:00.000,1995-06-30 00:00:00.000,2014-01-23 00:00:00.000,"CON_HILL,JUSTIN","CON_HILL,JUSTIN Moved point to improve accuracy, Verified by NAIP2012/DOQQ2008.",-94.49184942937485,39.08332236623407
ST0003026,EVERGREEN LAWN CARE,4849 LISTER AVE,,KANSAS CITY,64130,2837,KC,95,A3,,,83,,5,,POINT,NAD83,,D9,"VANCE, S",368464.47,4337988.83,,0.0,0.0,0.0,,,,2013-08-26 00:00:00.000,2000-06-13 00:00:00.000,2013-08-26 00:00:00.000,"VANCE, S",,-94.52288597104659,39.1811950103515
ST0003027,MAHER OIL CO,2535 GUINOTTE,,KANSAS CITY,64120,1540,KC,95,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,CR,"CON_Fortin,Joel",365946.527381,4331064.14984,15,-1.0,0.0,0.0,,,,2014-01-29 00:00:00.000,1995-06-30 00:00:00.000,2014-01-29 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Moved point to improve accuracy, Verified by NAIP2012/DOQQ2008.",-94.5506584401994,39.11843417443425
ST0003015,DEWEY LEASING,912 GENESSEE,,KANSAS CITY,64101,,KC,95,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,CR,"CON_HILL,JUSTIN",361105.603906,4329550.30573,15,-1.0,0.0,0.0,,,,2014-01-23 00:00:00.000,1995-06-30 00:00:00.000,2014-01-23 00:00:00.000,"CON_HILL,JUSTIN","CON_HILL,JUSTIN Moved point to improve accuracy, Verified by NAIP2012/DOQQ2008.",-94.6063257797031,39.10403980535552
ST0003016,JOHN DEERE CO,3210 E 85TH ST,,KANSAS CITY,64132,,KC,95,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",365648.843,4314927.089,15,-1.0,0.0,0.0,,,,2020-08-19 00:00:00.000,1995-06-30 00:00:00.000,2021-08-30 00:00:00.000,"RANGEN, K",,-94.55091808320178,38.97302615794044
ST0003030,C.S. EHINGER,808 N PROSPECT,,KANSAS CITY,64120,,KC,95,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,CR,"CON_Fortin,Joel",365970.552622,4331549.43705,15,-1.0,0.0,0.0,,,,2014-01-29 00:00:00.000,1995-06-30 00:00:00.000,2014-01-29 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Moved point to improve accuracy, Verified by NAIP2012/DOQQ2008.",-94.5504764618163,39.12280927124375
ST0003032,ENTERPRISE LEASING COMPANY,600 GRAND AVE,,KANSAS CITY,64106,,KC,95,I2,12.20,,,24000,,Meters,,NAD83,CO,D9,"INT_STEINBECK,Eli",363318.104703,4329726.12706,15,-1.0,0.0,0.0,,,0.00,2014-06-24 00:00:00.000,,,,"INT_STEINBECK,Eli, Map Interpolated point. Verified by DOQQ2008/NAIP2012",-94.5807825617892,39.10597326049835
ST0003033,THE GRAND RESERVE,925 GRAND BLVD,,KANSAS CITY,64106,,KC,95,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,CR,"CON_Fortin,Joel",363363.407168,4329428.74115,15,-1.0,0.0,0.0,,,,2014-01-29 00:00:00.000,2000-10-27 00:00:00.000,2015-01-27 00:00:00.000,"BERVE, TRISHA","CON_Fortin,Joel Moved point to improve accuracy, Verified by NAIP2012/DOQQ2008.",-94.58019898193628,39.103301581817206
ST0003034,FORDYCE CONCRETE CO INC,5810 E 63RD ST,,KANSAS CITY,64133,4655,KC,95,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,D4,"CON_HILL,JUSTIN",368659.954993,4319606.94777,15,-1.0,0.0,0.0,,,,2014-01-23 00:00:00.000,2000-11-27 00:00:00.000,2022-03-01 00:00:00.000,"VANDEPOPUL, C","CON_HILL,JUSTIN Verified point in place.",-94.51706999980084,39.015640000031844
ST0003035,FAULTLESS HEALTH CARE,2100 E 19TH TERR,,KANSAS CITY,64127,,KC,95,I2,12.20,,,24000,5,Meters,POINT,NAD83,TU,D9,"BROWN, R",365296.87,4327837.03,15,-1.0,0.0,0.0,,,,2018-08-07 00:00:00.000,1995-06-30 00:00:00.000,2018-08-13 00:00:00.000,"BERVE, TRISHA",,-94.5575307594848,39.08926454613941
ST0003037,THE FOLGER COFFEE COMPANY,701 BROADWAY,,KANSAS CITY,64105,,KC,95,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",362723.696,4329680.911,15,-1.0,0.0,0.0,,,,2020-08-19 00:00:00.000,1995-06-30 00:00:00.000,2021-08-30 00:00:00.000,"RANGEN, K",,-94.58764554639794,39.105472562471974
ST0003038,LINCOLN COUNTY FARMERS COOP INC,811 E CHERRY ST,,TROY,63379,,SL,113,A1,,,100,,5,,POINT,NAD83,,D9,"VANCE, S",675578.93,4316804.47,,0.0,0.0,0.0,,,,2013-08-27 00:00:00.000,1995-06-30 00:00:00.000,2013-08-27 00:00:00.000,"VANCE, S",,-90.97292100628786,38.982640007064504
ST0003040,FLEET BODY EQUIPMENT,200 W HARLEM RD,,KANSAS CITY,64116,,KC,47,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,CR,"CON_HILL,JUSTIN",363119.055027,4331121.51885,15,-1.0,0.0,0.0,,,,2014-01-23 00:00:00.000,1995-06-30 00:00:00.000,2014-01-23 00:00:00.000,"CON_HILL,JUSTIN","CON_HILL,JUSTIN Moved point to improve accuracy, Verified by NAIP2012/DOQQ2008.",-94.58336514836515,39.118511346661386
