OrganizationId,OrganizationFormalName,StampInit,StampDate,OwnerId
2201,County of Hawaii Police Department,rkwan,2009-02-27 00:00:00,0
2202,Guss and Kopp Development llc,rkwan,2009-02-27 00:00:00,0
2203,Himuro Properties,rkwan,2009-03-10 00:00:00,0
2204,US Army Core of Engineers ,rkwan,2009-03-16 00:00:00,0
2205,Actus Lend Leasee\,rkwan,2009-03-20 00:00:00,0
2206,Big Island Energy Co llc aka Akana Petroleum,rkwan,2009-04-13 00:00:00,0
2207,Ted Makalena Golf Cours,gtabil,2009-04-20 00:00:00,0
2208,Ted Makalena Golf Course,gtabil,2009-04-20 00:00:00,0
2209,PEARL CITY POLICE,gtabil,2009-04-22 00:00:00,0
2210,PEARL CITY POLICE STATION,gtabil,2009-04-22 00:00:00,0
2211,"Ohana Military Coummunities, LLC",rkwan,2009-04-23 00:00:00,0
2212,ASCI,rkwan,2009-04-23 00:00:00,0
2213,Cumming Corporation,rkwan,2009-04-23 00:00:00,0
2214,Marine Corps Base Hawaii Facilities Dept,rkwan,2009-04-23 00:00:00,0
2215,marine Corps Exchange,rkwan,2009-04-23 00:00:00,0
2216,Mililani Service,gtabil,2009-04-24 00:00:00,0
2222,US Army Garrison Hawaii,rkwan,2009-04-29 00:00:00,0
2223,US Army Garrison Hawaii DPW - Environmental Div,rkwan,2009-04-29 00:00:00,0
2224,Atlas Lend Lease ,rkwan,2009-04-29 00:00:00,0
2225,Chevon Products Company,sbasto,2009-05-01 00:00:00,0
2226,URS,rilaga,2009-05-05 00:00:00,0
2227,Kauai Resort-Marriott,rilaga,2009-05-05 00:00:00,0
2228,St. Regis,rilaga,2009-05-05 00:00:00,0
2229,"GGP Victoria Ward, Ltd.",sbasto,2009-05-13 00:00:00,0
2230,Marine Corps Base Hawaii,dpark,2009-05-21 00:00:00,0
2231,Mini Mix Oahu,jnagashima,2009-05-22 00:00:00,0
2232,Ka'u Gas,sbasto,2009-05-29 00:00:00,0
2233,Waialae Chevron,sbasto,2009-06-03 00:00:00,0
2234,Kalaheo 76,rkwan,2009-06-26 00:00:00,0
2235,HNL Police ,sbasto,2009-07-10 00:00:00,0
2236,Koolau Enterprises LTD,rkwan,2009-07-13 00:00:00,0
2237,dDOH,rkwan,2009-07-16 00:00:00,0
2238,Hawaii Medical Center West,rilaga,2009-07-20 00:00:00,0
2239,Getty Realty Corp,rkwan,2009-07-22 00:00:00,0
2240,County of Maui - Civil Defense,sbasto,2009-07-27 00:00:00,0
2241,TBR Property LLC,rilaga,2009-08-06 00:00:00,0
2242,Aiea shell service,rkwan,2009-09-10 00:00:00,0
2252,C & C of Honolul - Dept. of Environmental Services,rkwan,2009-09-10 00:00:00,0
2253,Akaku Center,rkwan,2009-09-10 00:00:00,0
2254,pflUEGER auto group,rkwan,2009-09-21 00:00:00,0
2255,Thomas A. Hughes,rkwan,2009-09-25 00:00:00,0
2256,Aina Haina 76,rkwan,2009-11-09 00:00:00,0
2257,"Love's Bakery, Inc.",rilaga,2009-11-13 00:00:00,0
2258,Law Offices of Stephen M. Okano,jnagashima,2009-11-17 00:00:00,0
2259,15 CES/CEVQ,rkwan,2009-12-08 00:00:00,0
2260,169th ACW/SCMC,rkwan,2009-12-08 00:00:00,0
2261,Mc Barnet paia Corp,rkwan,2009-12-14 00:00:00,0
2262,Goose's Edge,rkwan,2009-12-14 00:00:00,0
2263,Sams Club,sbasto,2009-12-14 00:00:00,0
2264,"EAN Holdings, LLC",rkwan,2009-12-15 00:00:00,0
2265,"North Shore Wastewater Tratment, LLC",rkwan,2010-01-17 00:00:00,0
2266,"pacific Island realty, LLC",rkwan,2010-01-17 00:00:00,0
2267,Corrpro,rkwan,2010-01-26 00:00:00,0
2268,"Turtle Bay resort, LLC",rkwan,2010-02-01 00:00:00,0
2269,US Air Force,rkwan,2010-02-04 00:00:00,0
2270,Enterprise Holdings,sbasto,2010-02-22 00:00:00,0
2271,Quick Wash Chevron,rkwan,2010-03-24 00:00:00,0
2272,DAGS -Inspectiion Brach,rilaga,2010-03-29 00:00:00,0
2273,DAGS -Inspectiion Branch,rilaga,2010-03-29 00:00:00,0
2274,DAGS -Inspection Branch,rilaga,2010-03-29 00:00:00,0
2275,Nei Nakai Inc.,rkwan,2010-04-06 00:00:00,0
2276,Quickwash Chevron,rkwan,2010-04-10 00:00:00,0
2277,Roberts Tours and Transportation,rilaga,2010-05-19 00:00:00,0
2278,HAWAII HELICOPTERS Inc,rkwan,2010-05-20 00:00:00,0
2279,Helicopter Consultants of Maui Hangar 105,rkwan,2010-05-20 00:00:00,0
2280,Kihei Minit Stop,rkwan,2010-05-27 00:00:00,0
2281,At&T,rkwan,2010-05-27 00:00:00,0
2282,Airport Shell,rkwan,2010-06-04 00:00:00,0
2283,King Shell and foodmart,rkwan,2010-06-04 00:00:00,0
2284,Waiakae Shell Foodmart,rkwan,2010-06-04 00:00:00,0
2285,Harding Service,rkwan,2010-06-04 00:00:00,0
2286,"Sparks and Boschetti, LLC",rkwan,2010-06-08 00:00:00,0
2287,Manoa Service,rkwan,2010-06-15 00:00:00,0
2288,Actus Lend Lease ,jnagashima,2010-06-15 00:00:00,0
2289,Hana Pit Stop,rkwan,2010-06-15 00:00:00,0
2290,Green Tea LLC,rkwan,2010-06-15 00:00:00,0
2291,W.M. KECK OBSERVATOry,sbasto,2010-06-16 00:00:00,0
2292,Costco Wholesale Corporation,rkwan,2010-06-22 00:00:00,0
2293,Elite Environmental,rkwan,2010-06-28 00:00:00,0
2294,The Harry and Jeanette Weinberg Foundation,rkwan,2010-06-28 00:00:00,0
2295,DAGS -  Central Services Division,rilaga,2010-06-28 00:00:00,0
2296,Benton,rkwan,2010-07-06 00:00:00,0
2297,Benton Ahua St. Chevron,rkwan,2010-07-06 00:00:00,0
2298,MAUNA KEA RESORT - HOTEL,gtabil,2010-07-07 00:00:00,0
2299,Minit Stop Holdings,rilaga,2010-07-27 00:00:00,0
2300,"Merrill Maui Ventures, LLC",rkwan,2010-08-04 00:00:00,0
2301,Gennesart Group Inc.,rkwan,2010-08-30 00:00:00,0
2302,Grand Hyatt Kauai Resort and Spa,rilaga,2010-08-30 00:00:00,0
2303,AKCS Inc,rkwan,2010-08-30 00:00:00,0
2304,PRINCEVILLE Prince Golf Course LLC,rilaga,2010-08-30 00:00:00,0
2305,St. Regis Princeville Resort,rilaga,2010-08-31 00:00:00,0
2306,DOT-Harbors Division,jkanagy,2010-09-02 00:00:00,0
2307,SAM'S SERVICE,gtabil,2010-09-14 00:00:00,0
2308,LLOYD'S KAHULUI CHEVRON,gtabil,2010-09-14 00:00:00,0
2309,Myounghee Noh and Associates,rkwan,2010-09-29 00:00:00,0
2310,sShell Oil Products Co,rkwan,2010-09-29 00:00:00,0
2311,Shell Oil Products Co,rkwan,2010-09-29 00:00:00,0
2312,647 Logistics Readiness Squadron,rkwan,2010-10-06 00:00:00,0
2313,NAVFAC HI,rkwan,2010-10-06 00:00:00,0
2314,Hawaii Prince Hotel,rkwan,2010-10-22 00:00:00,0
2315,Kalihi Footmart (chevron Stn 93183),rkwan,2010-11-01 00:00:00,0
2316,Hiram's Chevron Service (90258),rkwan,2010-11-01 00:00:00,0
2317,"Goose's Edge, Inc.",rilaga,2010-11-23 00:00:00,0
2318,Waialae Chevron 91507,rkwan,2010-11-24 00:00:00,0
2319,Kaimuki Chevron 96247,rkwan,2010-11-24 00:00:00,0
2320,Kaimuki Chevron # 96247,rkwan,2010-11-24 00:00:00,0
2321,Honolulu International Airport Fire Station #2,sbasto,2010-12-06 00:00:00,0
2322,URS Corporation,rkwan,2010-12-06 00:00:00,0
2323,Hawii Prince Hotel,rkwan,2010-12-07 00:00:00,0
2324,Macy's Inc Hawaii Distribution Center,rkwan,2010-12-07 00:00:00,0
2325,"Macy's  Inc,",rkwan,2010-12-07 00:00:00,0
2326,Macy's Inc\,rkwan,2010-12-07 00:00:00,0
2327,Sand island 76,rkwan,2010-12-27 00:00:00,0
2328,HONOLULU INTERNATIONAL AIRPORT- TERMINAL,gtabil,2011-01-04 00:00:00,0
2329,Hawaiian Building Maintenance,sbasto,2011-01-11 00:00:00,0
2330,Pacific Guardian Life Insurance,rilaga,2011-01-19 00:00:00,0
2340,Navy Exchange (NEX),rkwan,2011-01-24 00:00:00,0
2341,Chevron 97619 Lihue Chevron,rkwan,2011-02-01 00:00:00,0
2342,Kona Retail Ventures LLC,rkwan,2011-02-09 00:00:00,0
2343,Bureau Veritas,rkwan,2011-03-04 00:00:00,0
2344,OliverMcmillan Pacifica LLC,rkwan,2011-03-04 00:00:00,0
2345,The Howard Hughes Corporation,rilaga,2011-03-15 00:00:00,0
2346,Craigside retirement Residence,rkwan,2011-03-16 00:00:00,0
2347,C&C HNL/Facility Maintenance,jkanagy,2011-03-31 00:00:00,0
2348,C&C HNL/Dept of Facility Maintenance,jkanagy,2011-03-31 00:00:00,0
2349,West Maui Petroleum Inc.,sbasto,2011-04-26 00:00:00,0
2350,Schofield Barracks,jkanagy,2011-04-29 00:00:00,0
2351,CVS Caremark,tperry,2011-05-12 00:00:00,0
2352,Hoapili Hale-Maui Judiciary Bldg,jkanagy,2011-05-18 00:00:00,0
2353,Kahulu Fire Station,rkwan,2011-05-18 00:00:00,0
2354,South Kohala Water Corporation,rilaga,2011-05-23 00:00:00,0
2355,Hawaiian Golf Properties LLC,rilaga,2011-05-25 00:00:00,0
2356,KuKui Grove Self Serve,gtabil,2011-05-27 00:00:00,0
2357,KAPAA CHEVRON,gtabil,2011-05-31 00:00:00,0
2358,RICE STREET CHEVRON,gtabil,2011-05-31 00:00:00,0
2359,Honolulu Soaring Fueling Facility,rkwan,2011-06-03 00:00:00,0
2360,Ewa Beach Chevron,rkwan,2011-06-28 00:00:00,0
2361,USACE,rkwan,2011-07-01 00:00:00,0
2362,Kailua Corporation Yard,jkanagy,2011-07-06 00:00:00,0
2363,HAWAII NATIONAL GUARD YOUTH CHALLENGE,gtabil,2011-07-25 00:00:00,0
2364,The Michaels Development,rkwan,2011-07-26 00:00:00,0
2365,queEN'S Medical corp,rkwan,2011-07-26 00:00:00,0
2366,Academy 76,rkwan,2011-08-08 00:00:00,0
2367,MP AUTO LLC @ CALASA SERVICE,gtabil,2011-08-10 00:00:00,0
2368,Tanabe Service 76,rkwan,2011-08-18 00:00:00,0
2369,Acradis U.S. Inc,rkwan,2011-08-30 00:00:00,0
2370,USRS,rkwan,2011-08-30 00:00:00,0
2371,C & C of Honolul - LAIE CORP YARD,gtabil,2011-09-06 00:00:00,0
2376,NSA/CSS Hawaii ,rkwan,2011-09-19 00:00:00,0
2377,Matson Terminals,jnagashima,2011-09-20 00:00:00,0
2378,"AVIS BUDGET GROUP, INC.",rilaga,2011-09-20 00:00:00,0
2379,"Pacific Helicopters, Inc.",rilaga,2011-09-21 00:00:00,0
2380,Honoluu Police Department,rkwan,2011-10-03 00:00:00,0
2381,Dept of Facility Maintenance,rkwan,2011-10-03 00:00:00,0
2382,Kahala Hotel and Resort,rkwan,2011-10-26 00:00:00,0
2383,J's Waipahu Chevron,rkwan,2011-10-26 00:00:00,0
2384,Kailser Permanente Honolulu Clinic,rkwan,2011-11-03 00:00:00,0
2385,Kaiser Foundation Hospital,rkwan,2011-11-03 00:00:00,0
2386,Waiakamilo Chevron,rkwan,2011-11-28 00:00:00,0
2387,The Fairmont Orchid,rkwan,2011-11-28 00:00:00,0
2388,"Orhcid Hotel Partners, LLC",rkwan,2011-11-28 00:00:00,0
2389,national Astronomical Observatory of Japan,rkwan,2011-12-12 00:00:00,0
2390,Silva Trust,rkwan,2011-12-16 00:00:00,0
2391,HELCO waimea Operations Center,rkwan,2012-01-05 00:00:00,0
2392,Division of Collection System Maintenance,rkwan,2012-01-05 00:00:00,0
2397,Kalihi Police Station,rkwan,2012-01-10 00:00:00,0
2398,50 Space Wing?CC (USAF),rkwan,2012-01-20 00:00:00,0
2399,"Det 3, 21 SOPS (USAF)",rkwan,2012-01-20 00:00:00,0
2400,Wahiawa 76,rkwan,2012-01-27 00:00:00,0
2401,Tony Hyundai,jkanagy,2012-02-01 00:00:00,0
2402,Tony Hyundai Honolulu,jkanagy,2012-02-01 00:00:00,0
2403,Honolulu Police Departmet,rilaga,2012-02-06 00:00:00,0
2404,PRINCEVILLE  PRINCE EQUIPMENT MAINTENANCE SHOP,gtabil,2012-02-07 00:00:00,0
2405,Minit Stop Kamuela,rkwan,2012-02-17 00:00:00,0
2406,Honolulu sea water air conditioning,rkwan,2012-02-17 00:00:00,0
2407,Kahuku Fire station,rkwan,2012-02-21 00:00:00,0
2408,Minit Stop Laupahoehoe,sbasto,2012-02-22 00:00:00,0
2409,"Turgle Bay Wastewater Treatment , LLC",rkwan,2012-03-05 00:00:00,0
2410,ATC Makena WTP Services Corp,rkwan,2012-03-05 00:00:00,0
2411,Arcadis US Inc,rkwan,2012-03-14 00:00:00,0
2412,Honolulu Police Department,rilaga,2012-03-20 00:00:00,0
2413,Benton Middle Street,rkwan,2012-03-30 00:00:00,0
2414,US Army Garrison - Pohakuloa,rkwan,2012-05-01 00:00:00,0
2415,Pohakuloa Training Area,rkwan,2012-05-01 00:00:00,0
2416,Archer Wester/Pankow,rkwan,2012-05-02 00:00:00,0
2417,GSA Offie Building,rkwan,2012-05-02 00:00:00,0
2418,Pacific Guardian CENTER,gtabil,2012-05-16 00:00:00,0
2419,"Shaw Environmental, Inc",rkwan,2012-05-25 00:00:00,0
2420,"Turtle Bay Wastewater Treatment , LLC",rkwan,2012-05-31 00:00:00,0
2421,"Lahiana Petroleum, LLC",rkwan,2012-06-05 00:00:00,0
2422,Kapiolani Medical Center for Women & Childred,rkwan,2012-06-05 00:00:00,0
2423,Hale Pohaku Ranger Station,jkanagy,2012-06-06 00:00:00,0
2424,Mauna Kea Observatory Support Service,jkanagy,2012-06-06 00:00:00,0
2434,Sam's Club,jkanagy,2012-06-12 00:00:00,0
2435,Sam's Club #6410,jkanagy,2012-06-12 00:00:00,0
2436,Sams Club #6410,jkanagy,2012-06-12 00:00:00,0
2437,Oahu Petroleum Inc,rkwan,2012-06-26 00:00:00,0
2438,SG Global LLC dba kainaliu Union,rkwan,2012-07-16 00:00:00,0
2439,HAROLD UNION Service,rkwan,2012-07-16 00:00:00,0
2440,Nuuanu Chevron,rkwan,2012-07-18 00:00:00,0
2441,County  of Maui - Risk Management Division,rilaga,2012-07-20 00:00:00,0
2442,U.S. ARMY GARRISON-Hawaii,rkwan,2012-08-03 00:00:00,0
2443,Matsuyama Gas and Go,rkwan,2012-08-03 00:00:00,0
2444,Meadow Gold Transportation,jkanagy,2012-08-08 00:00:00,0
2445,The Club at Kukuiula,rilaga,2012-08-14 00:00:00,0
2446,Acradia Retirement Residence,rkwan,2012-08-24 00:00:00,0
2447,Safeway Fuel Center #2893,rkwan,2012-08-24 00:00:00,0
2448,KALAUPAPA STORE GAS STATION,gtabil,2012-08-27 00:00:00,0
2449,HIES INC,rkwan,2012-08-28 00:00:00,0
2450,Kapi'olani Medical Center for Women and Children,rilaga,2012-08-29 00:00:00,0
2451,Hawaii Health Care Systems Corp.,jkanagy,2012-10-03 00:00:00,0
2452,"C &C of Honolulu, Frank Fasi Municipal Bldg",rkwan,2012-10-08 00:00:00,0
2453,HI Air National Guard,rkwan,2012-10-31 00:00:00,0
2454,Alamo/Enterprise RAC,rilaga,2012-11-09 00:00:00,0
2467,Oceanview Hotel Corporation,rkwan,2012-12-03 00:00:00,0
2468,Gennesart Chevron - King,rkwan,2012-12-14 00:00:00,0
2469,Kahulu Police Station,rkwan,2012-12-17 00:00:00,0
2470,"C&C of Honolulu, Dept of  Facility Maintenance",rkwan,2012-12-17 00:00:00,0
2471,Dept of Design and Construction,rkwan,2012-12-17 00:00:00,0
2472,BP Bishop Trust Estate,rkwan,2013-01-18 00:00:00,0
2473,AAFES Kolekole Shoppette,rkwan,2013-02-05 00:00:00,0
2474,KIHEI CHEVRON SERVICE STATION,gtabil,2013-02-07 00:00:00,0
2475,"Tesoro Refining & Marketing Company, LLC",rkwan,2013-02-27 00:00:00,0
2476,Kapiolani Medical Center for Women & Children,rkwan,2013-03-06 00:00:00,0
2477,Kula Auto LLC,rilaga,2013-03-07 00:00:00,0
2478,Army & Air Force Exchange Service,rkwan,2013-03-07 00:00:00,0
2479,kamehameha Schools Land Assests Division,rkwan,2013-03-08 00:00:00,0
2480,"AT&T Services, Inc.",rkwan,2013-03-08 00:00:00,0
2481,"New Cingular Wireless, LLC",rkwan,2013-03-08 00:00:00,0
2482,Minit Stop Keaau LLC,rkwan,2013-03-12 00:00:00,0
2483,Huiaina LLC,rkwan,2013-03-12 00:00:00,0
2484,Leeward Petroleum Bulk Fueling Facility,rkwan,2013-03-12 00:00:00,0
2485,Pacific Light Net\,rkwan,2013-03-13 00:00:00,0
2486,Western Motors Service Inc,rkwan,2013-03-13 00:00:00,0
2487,AVIS RENT A CAR SYSTEM LLC,rkwan,2013-03-14 00:00:00,0
2488,Red Tail Acquisitions,rkwan,2013-03-14 00:00:00,0
2489,State of Hawaii - DOT,rkwan,2013-03-14 00:00:00,0
2490,Island Short Stop and Deli,rkwan,2013-03-14 00:00:00,0
2491,Maui Self Serve,rkwan,2013-03-14 00:00:00,0
2492,Minit Stop #1,rkwan,2013-03-14 00:00:00,0
2493,Peter J. Lenhart,rkwan,2013-03-14 00:00:00,0
2494,Pro-Sites Inc,rkwan,2013-03-14 00:00:00,0
2495,Former Service Station,rkwan,2013-03-15 00:00:00,0
2496,"Pacific Park Plaza, LLC",rkwan,2013-03-15 00:00:00,0
2497,"PPPPHI Associates, LLC",rkwan,2013-03-15 00:00:00,0
2498,Judiciary CIP Office,rkwan,2013-03-15 00:00:00,0
2499,Kealakehe Police Station,rkwan,2013-03-22 00:00:00,0
2500,County of Hawaii - Police Dept,rkwan,2013-03-22 00:00:00,0
2501,"Director, Facilities Dept",rkwan,2013-03-25 00:00:00,0
2502,Kikowaena Plzce Working Group,rkwan,2013-03-27 00:00:00,0
2503,Hyatt Regency Maui,gtabil,2013-04-15 00:00:00,0
2504,queen k tesoro,gtabil,2013-04-23 00:00:00,0
2505,C & C of Honolulu-Oahu Civil Defense Agency,jkanagy,2013-04-26 00:00:00,0
2506,C&C Honolulu- Dept of Emergency Management,jkanagy,2013-04-26 00:00:00,0
2507,C & C of Honolulu-Dept of Emergency Management,jkanagy,2013-04-26 00:00:00,0
2508,C & C of Honolul - Dept. of Emergency Management,jkanagy,2013-04-26 00:00:00,0
2509,Princeville Golf Club,rilaga,2013-04-30 00:00:00,0
2510,WAIKOLOA BEACH SHELL/WHALER GENERAL STORE,gtabil,2013-05-07 00:00:00,0
2511,"Horizon Lines, Inc",rkwan,2013-05-10 00:00:00,0
2512,kamehameha Schools Land Assets Division,rilaga,2013-05-13 00:00:00,0
2513,DEPARTMENT OF DEFENSE (National Guard),jkanagy,2013-05-17 00:00:00,0
2514,Minit Stop Lahaina,rkwan,2013-05-23 00:00:00,0
2515,Port Town Chevron,rkwan,2013-06-17 00:00:00,0
2516,Dept of Transportation,rkwan,2013-06-27 00:00:00,0
2517,"Airways Service Station, Inc",rkwan,2013-06-27 00:00:00,0
2518,JMM Global,rkwan,2013-07-11 00:00:00,0
2519,"Simply Wheelz, LLC",rkwan,2013-07-11 00:00:00,0
2520,Advanatage Rent a Car,rkwan,2013-07-11 00:00:00,0
2521,"City Mill Co., Ltd",rkwan,2013-07-12 00:00:00,0
2522,MIK LLC,rkwan,2013-07-17 00:00:00,0
2523,ABM Family of Services,rilaga,2013-07-18 00:00:00,0
2524,Ahuimanu Wastewater ,jkanagy,2013-07-25 00:00:00,0
2525,Kapolei Golf Course,rilaga,2013-07-26 00:00:00,0
2526,Southern Cross LP,rilaga,2013-07-26 00:00:00,0
2527,"DOT- Highways Division, Oahu District",jkanagy,2013-08-06 00:00:00,0
2528,C&CH Dept of Facility Maintenacne,rkwan,2013-08-12 00:00:00,0
2529,D&E Fuel Stop,rkwan,2013-08-29 00:00:00,0
2530,Captain Cook Chevron Foodmart,rkwan,2013-09-11 00:00:00,0
2531,SAIC,rkwan,2013-09-18 00:00:00,0
2532,Tesoro Gas Express 61051,rkwan,2013-09-25 00:00:00,0
2533,"Hawaii Independent Energy, LLC",rkwan,2013-09-25 00:00:00,0
2534,Tesoro Gas Express king & Cooke,rkwan,2013-09-25 00:00:00,0
2535,Tesor Gas Express 31019,rkwan,2013-09-25 00:00:00,0
2536,D.L. Downing ,rkwan,2013-09-27 00:00:00,0
2537,"PM Realty Group, LP ",rkwan,2013-09-27 00:00:00,0
2538,Volcano Store,rkwan,2013-10-01 00:00:00,0
2539,C&C HNL Fire Dept,rkwan,2013-10-11 00:00:00,0
2540,Mauna Lani Golf Maintenance,rkwan,2013-10-14 00:00:00,0
2541,HawaiianTelcom,rkwan,2013-10-15 00:00:00,0
2542,LDA  (linane Drews Architects,rkwan,2013-10-15 00:00:00,0
2543,LDA  (Linane Drews Architects),rkwan,2013-10-15 00:00:00,0
2544,Tesoro 2Go #61016,rkwan,2013-10-29 00:00:00,0
2545,Jong Mee Corp dba McCUlly and Airport Shell,rkwan,2013-11-06 00:00:00,0
2546,DMM Inc. dba Keaau Shell Foodmart,rkwan,2013-11-06 00:00:00,0
2547,Duke's Enterprise Inc dba Kilauea Shell Foodmart,rkwan,2013-11-06 00:00:00,0
2548,Kohala Hospital,rkwan,2013-11-06 00:00:00,0
2549,Hanzawa Variety Store,rkwan,2013-11-06 00:00:00,0
2550,Coast Guard Exchange Base Honolulu,rkwan,2013-11-07 00:00:00,0
2551,Costco Wholesale Gas Station,rkwan,2013-11-07 00:00:00,0
2552,Kahala Gas Oceanview,rkwan,2013-11-07 00:00:00,0
2553,Kahala Gas Ocean view,rkwan,2013-11-07 00:00:00,0
2554,Convenience Plus LLC,rkwan,2013-11-07 00:00:00,0
2555,"Pacific Links Hawaii, LLC",rilaga,2013-11-08 00:00:00,0
2556,NEX Touch N' Go Gas Station,rkwan,2013-11-08 00:00:00,0
2557,Pacific Guarian Center,rkwan,2013-11-13 00:00:00,0
2558,C&C of Honolulu Dept of Environmental Services,rkwan,2013-11-13 00:00:00,0
2559,C&CH Division of Collection System Maintenance,rkwan,2013-11-13 00:00:00,0
2560,Burt 76 Union,rkwan,2013-11-13 00:00:00,0
2561,"Sam's West, Inc",rkwan,2013-11-14 00:00:00,0
2562,Koko Marina 76,rkwan,2013-11-14 00:00:00,0
2563,Lihue Chevron,rkwan,2013-11-14 00:00:00,0
2564,Paia Town Chevron,rkwan,2013-11-14 00:00:00,0
2565,Hale Pauahi Towers,rkwan,2013-11-19 00:00:00,0
2566,R.R.S. Inc,rkwan,2013-11-21 00:00:00,0
2567,Costco wholesale Kapolei 1038,rkwan,2013-11-22 00:00:00,0
2568,Fuji Chevron Carwash,rkwan,2013-11-22 00:00:00,0
2569,Ewa Mart,rkwan,2013-11-22 00:00:00,0
2570,Tesor Gas Epxress 61024,rkwan,2013-11-22 00:00:00,0
2571,Tesoro Gas Express 61013,rkwan,2013-11-22 00:00:00,0
2572,St Regis Princeville Resort,rkwan,2013-11-25 00:00:00,0
2573,Mauna Kea Suppoort Services,rkwan,2013-11-25 00:00:00,0
2574,Hawaii Pacific Teleport,jkanagy,2013-11-25 00:00:00,0
2575,tesoro gas Express #42,rkwan,2013-11-25 00:00:00,0
2576,Lower Main 76,rkwan,2013-12-06 00:00:00,0
2577,Palisades Mini Mart LLC,rkwan,2013-12-11 00:00:00,0
2578,"Hawaii Independent Energy Retail, LLC",rkwan,2013-12-11 00:00:00,0
2579,Tesoro2 go 61051,rkwan,2013-12-11 00:00:00,0
2580,Tesoro 2 Go 61019,rkwan,2013-12-11 00:00:00,0
2581,Marine Corps Base Hawaii - Camp H.m. Smith,rkwan,2013-12-11 00:00:00,0
2582,MCBH - Camp Smith,rkwan,2013-12-11 00:00:00,0
2583,Marine Corps Community Services Gas Lanes,rkwan,2013-12-11 00:00:00,0
2587,"Pacific Park Plaza Owner, LLC",jkanagy,2013-12-23 00:00:00,0
2588,"HEI Retail, LLC",jkanagy,2013-12-23 00:00:00,0
2589,"HIE Retail, LLC",jkanagy,2013-12-23 00:00:00,0
2590,Department of Land and Natural Resources,rkwan,2014-01-06 00:00:00,0
2591,C&CH Nanakuli Fire Station,rkwan,2014-01-06 00:00:00,0
2592,Safeway Fuel Center ,rkwan,2014-01-06 00:00:00,0
2593,"Hawaii Prince Hotel Waikiki, LLC",rkwan,2014-01-07 00:00:00,0
2594,Walgreen Co.,rkwan,2014-01-13 00:00:00,0
2595,West Coast Investors,rkwan,2014-01-15 00:00:00,0
2596,"Kukui'ula Development Company, LLC",rkwan,2014-01-15 00:00:00,0
2597,Waikiki Business Plaza,rkwan,2014-01-22 00:00:00,0
2598,Safeway 2893 Fuel,rkwan,2014-01-28 00:00:00,0
2607,Tony Hawaii Automotive Group Ltd ,rkwan,2014-01-28 00:00:00,0
2608,Pali Momi Medical Center,rkwan,2014-01-28 00:00:00,0
2609,DOE Facilities Maintenance Division,rkwan,2014-01-28 00:00:00,0
2610,Covanta Honolulu R.R.V.,rilaga,2014-02-03 00:00:00,0
2611,Americas Products,jkanagy,2014-02-06 00:00:00,0
2612,Punahour School,rkwan,2014-02-06 00:00:00,0
2613,CCH Dept of Env Services,rkwan,2014-02-10 00:00:00,0
2614,Loweer Main 76,rkwan,2014-02-20 00:00:00,0
2615,DAGS - Automotive Management Division,jkanagy,2014-02-24 00:00:00,0
2616,Harbor Square,jkanagy,2014-02-24 00:00:00,0
2623,W2005 WKI Realty dba Waikiki Beach Marriott,jkanagy,2014-02-24 00:00:00,0
2632,Costco WHOLESALE Corporation #687,jkanagy,2014-02-24 00:00:00,0
2633,BTK Inc. dba Benton's Ahua St. Chevron,jkanagy,2014-02-24 00:00:00,0
2634,BTK Inc. dbaBenton's Middle St. Chevron,jkanagy,2014-02-24 00:00:00,0
2635,BTK Inc. dba Benton's Middle St. Chevron,jkanagy,2014-02-24 00:00:00,0
2636,BTK Inc. dba Benton's Keolu Chevron,jkanagy,2014-02-24 00:00:00,0
2637,G & H Fujiwara Inc. dba Salt Lake Chevron,jkanagy,2014-02-24 00:00:00,0
2638,Mother & Son LLC (Bionic Chevron),jkanagy,2014-02-24 00:00:00,0
2639,Mother & Son LLC (Piikoi Chevron),jkanagy,2014-02-24 00:00:00,0
2640,The Howard Hughes Corporation (IBM Bldg),jkanagy,2014-02-24 00:00:00,0
2641,Waialae Petroleum Inc. dba Nuuanu Chevron,jkanagy,2014-02-24 00:00:00,0
2642,Waialae Petroleum Inc. dba Waialae Chevron,jkanagy,2014-02-24 00:00:00,0
2643,Wailupe Fire Station,rkwan,2014-02-24 00:00:00,0
2644,C&CH HNL Fire Dept,rkwan,2014-02-24 00:00:00,0
2645,AT&T Lihue,rkwan,2014-02-24 00:00:00,0
2646,Mid Pacific Country Club,jkanagy,2014-02-25 00:00:00,0
2647,Waikiki Beachwalk,jkanagy,2014-02-25 00:00:00,0
2648,Kolekole Gas Station,jkanagy,2014-02-25 00:00:00,0
2649,"SB 80, AAFES Car Care Center",jkanagy,2014-02-25 00:00:00,0
2650,"AMR 880, AAFES AMR Gas Station",jkanagy,2014-02-25 00:00:00,0
2651,Queens Medical Center,jkanagy,2014-02-25 00:00:00,0
2652,Mel's Sunrise Chevron,jkanagy,2014-02-25 00:00:00,0
2653,"Sprint Pearl City, HI Switch",rkwan,2014-02-25 00:00:00,0
2654,Spribt  Environmental,rkwan,2014-02-25 00:00:00,0
2664,Joint Base Pearl Harbor-Hickam,jkanagy,2014-02-25 00:00:00,0
2665,Joint Typhoon Warning Center,jkanagy,2014-02-25 00:00:00,0
2666,AAFES Hickam Car Care Center,jkanagy,2014-02-25 00:00:00,0
