FacilityID,TankID,TankName,TankLocation,FederallyRegulated,FieldConstructed,EmergencyGenerator,AirportHydrant System,MultipleTanks,TankClosureDate,TankInstallationDate,CompartmentalizedUST,TankStatus,NumberOfCompartments,TankMaterialDescription,TankCorrosionProtectionSacrificialAnode,TankCorrosionProtectionImpressedCurrent,TankCorrosionProtectionCathodicNotRequired,TankCorrosionProtectionInteriorLining,TankCorrosionProtectionOther,TankCorrosionProtectionUnknown,TankSecondaryContainment,CertOfInstallation,CertOfInstallationOther
2000022,2000022-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1992-05-05,No,Currently in use,1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Manufacturer's installation checklists aave been completed,
2000023,2000023-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1998-12-22,1979-04-11,No,Closed (removed from ground),1,Composite/clad (steel w/fiberglass reinforced plastic),No,No,No,No,No,Yes,Single wall,,
2000023,2000023-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2016-08-05,1999-01-20,No,Closed (removed from ground),1,Jacketed steel,No,No,No,No,Yes,No,Double-Walled,Installer certified by tank and piping manufacturers,
2000025,2000025-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1991-01-01,No,Currently in use,1,Composite/clad (steel w/fiberglass reinforced plastic),No,No,No,No,No,Yes,Double-Walled,Installation inspected by a registered engineer,
2000026,2000026-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-07-12,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000026,2000026-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2021-06-21,1997-06-01,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
2000027,2000027-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1989-11-22,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000027,2000027-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1989-11-22,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000027,2000027-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1989-11-22,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000028,2000028-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-08-16,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000028,2000028-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1992-02-01,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
2000028,2000028-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1992-02-01,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
2000031,2000031-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2008-01-28,1984-11-30,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
2000032,2000032-1,1,Underground (entirely buried),Yes,Unknown,Yes,Unknown,No,2022-01-28,1991-01-01,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,Manufacturer's installation checklists aave been completed,
2000033,2000033-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-02-01,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000036,2000036-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1987-01-01,,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000036,2000036-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1987-01-01,,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000036,2000036-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1987-01-01,,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000036,2000036-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1987-01-01,,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000036,2000036-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1987-01-01,,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000036,2000036-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1987-01-01,,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000036,2000036-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1987-01-01,,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000036,2000036-8,8,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1990-10-29,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,Installer certified by tank and piping manufacturers,
2000037,2000037-1,1,Underground (entirely buried),Yes,Unknown,Yes,Unknown,No,1996-11-22,1977-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000038,2000038-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1994-07-07,1986-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000039,2000039-1,1,Underground (entirely buried),Yes,Unknown,Yes,Unknown,No,1998-12-04,1986-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000040,2000040-1,1,Underground (entirely buried),Yes,Unknown,Yes,Unknown,No,1995-06-22,1958-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000041,2000041-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000041,2000041-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000041,2000041-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000041,2000041-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000042,2000042-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2022-02-03,1964-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000044,2000044-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1990-04-23,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000046,2000046-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2000-08-08,1990-07-13,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,Installer certified by tank and piping manufacturers,
2000046,2000046-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2000-05-26,1990-01-01,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
2000048,2000048-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-06-14,1968-02-29,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
2000048,2000048-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-06-14,1968-02-29,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
2000048,2000048-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-06-14,1968-02-29,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
2000048,2000048-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-06-14,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
2000050,2000050-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-11-05,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000052,2000052-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1994-05-20,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installation inspected and approved by implementing agency,
2000053,2000053-1,1,Underground (entirely buried),Yes,Unknown,Yes,Unknown,No,1998-12-15,1976-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,Installation inspected by a registered engineer,
2000053,2000053-2,2,Underground (entirely buried),Yes,Unknown,Yes,Unknown,No,,1999-06-08,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installation inspected and approved by implementing agency,
2000057,2000057-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2023-02-01,1992-04-03,No,Closed (removed from ground),1,Jacketed steel,No,No,No,No,Yes,No,Double-Walled,Installer certified by tank and piping manufacturers,
2000057,2000057-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2023-02-01,1992-04-03,No,Closed (removed from ground),1,Jacketed steel,No,No,No,No,Yes,No,Double-Walled,Installer certified by tank and piping manufacturers,
2000057,2000057-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-02-17,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000057,2000057-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-02-18,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000057,2000057-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-05-15,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000057,2000057-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-05-15,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000058,2000058-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000058,2000058-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000058,2000058-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000058,2000058-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000061,2000061-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-04-17,1968-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000061,2000061-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-04-17,1968-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000061,2000061-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-04-16,1974-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000061,2000061-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1992-04-13,1968-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000066,2000066-9,9,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2007-04-04,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000067,2000067-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1989-08-01,1964-08-18,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000067,2000067-10,10,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-10-03,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
2000067,2000067-11,11,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1989-08-23,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
2000067,2000067-12,12,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1989-08-23,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
2000067,2000067-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-10-03,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
2000067,2000067-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-10-03,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
2000067,2000067-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-10-03,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
2000067,2000067-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-10-03,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
2000067,2000067-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-10-03,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
2000067,2000067-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-10-03,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
2000067,2000067-8,8,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-10-03,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
2000067,2000067-9,9,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-10-03,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
2000068,2000068-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1999-03-16,1984-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000069,2000069-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2001-11-15,1985-04-03,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
2000069,2000069-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2001-11-15,1985-04-03,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
2000069,2000069-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2001-11-15,1985-04-03,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
2000069,2000069-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2001-11-15,1985-04-03,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Installer certified by tank and piping manufacturers,
2000069,2000069-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000069,2000069-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2003-01-27,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000071,2000071-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-07-24,1982-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000071,2000071-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2018-08-13,1964-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000071,2000071-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2018-08-13,1964-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000072,2000072-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1976-04-21,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000076,2000076-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1953-01-01,1959-08-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000076,2000076-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1953-01-01,1959-08-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000076,2000076-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1953-01-01,1959-08-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000076,2000076-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1953-01-01,1959-08-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000076,2000076-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1953-01-01,1959-08-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000076,2000076-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1953-01-01,1959-08-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000076,2000076-10,10,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2018-03-06,1959-08-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000076,2000076-8,8,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2018-03-06,1959-08-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000076,2000076-11,11,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2018-03-06,1959-08-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000076,2000076-9,9,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2018-03-06,1959-08-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000076,2000076-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2018-03-06,1959-08-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000076,2000076-12,12,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2018-03-16,1959-08-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000076,2000076-13,13,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2018-03-16,1959-08-29,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
2000079,2000079-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2001-08-16,1976-10-31,No,Closed (removed from ground),1,Cathodically protected steel (without coating),No,No,No,No,Yes,No,Single wall,Manufacturer's installation checklists aave been completed,
