FacilityID,TankID,TankName,TankLocation,TankStatus,FederallyRegulated,FieldConstructed,EmergencyGenerator,AirportHydrantSystem,MultipleTanks,TankClosureDate,TankInstallationDate,CompartmentalizedUST,NumberOfCompartments,TankMaterialDescription,TankCorrosionProtectionSacrificialAnode,TankCorrosionProtectionImpressedCurrent,TankCorrosionProtectionCathodicNotRequired,TankCorrosionProtectionInteriorLining,TankCorrosionProtectionOther,TankCorrosionProtectionUnknown,TankSecondaryContainment,CertOfInstallation,CertOfInstallationOther,DispenserID,DispenserUDC,DispenserUDCWallType
1-000920,14675,1,Underground,Removed,Yes,No,No,No,No,2019-10-08,,No,1,Steel (Unprotected),No,No,Yes,No,No,No,No,No,,,,
1-000920,14676,2,Underground,Removed,Yes,No,No,No,No,2019-10-08,,No,1,Steel (Unprotected),No,No,Yes,No,No,No,No,No,,,,
1-000920,14677,3,Underground,Removed,Yes,No,No,No,No,2019-10-08,,No,1,Steel (Unprotected),No,No,Yes,No,No,No,No,No,,,,
1-000920,14678,4,Underground,Closed in Place,Yes,No,No,No,No,2019-10-08,,No,1,Steel (Unprotected),No,No,Yes,No,No,No,No,No,,,,
3-000001,2485,1,Underground,Removed,Yes,No,No,No,No,1992-08-26,1968-01-07,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000001,2484,2,Underground,Removed,Yes,No,No,No,No,1992-08-25,1968-01-07,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000001,2483,3,Underground,Removed,Yes,No,No,No,No,1992-08-26,1968-01-07,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000001,2482,4,Underground,Removed,Yes,No,No,No,No,1992-08-24,1968-01-07,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000002,2487,1,Underground,Removed,Yes,No,No,No,No,1992-10-02,1968-01-07,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000002,2488,2,Underground,Removed,Yes,No,No,No,No,1992-10-04,1968-01-07,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000002,2486,3,Underground,Removed,Yes,No,No,No,No,1992-10-04,1968-01-07,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000002,2489,4,Underground,Removed,Yes,No,No,No,No,1992-10-04,1968-01-07,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000002,2490,5,Underground,Removed,Yes,No,No,No,No,1992-10-04,1968-01-07,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000003,2497,1,Underground,Removed,Yes,No,No,No,No,1998-09-25,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000003,2502,10,Underground,Removed,Yes,No,No,No,No,1999-12-30,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000003,2498,2,Underground,Removed,Yes,No,No,No,No,1998-10-08,1967-12-27,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000003,2496,3,Underground,Removed,Yes,No,No,No,No,1998-09-25,1967-12-27,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000003,2495,4,Underground,Removed,Yes,No,No,No,No,1998-08-31,1967-12-27,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000003,2493,5,Underground,Removed,Yes,No,No,No,No,1998-09-25,1967-12-27,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000003,2499,7,Underground,Removed,Yes,No,No,No,No,1998-10-08,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000003,2500,8,Underground,Removed,Yes,No,No,No,No,1998-10-08,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000003,2501,9,Underground,Removed,Yes,No,No,No,No,1998-10-08,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000005,2505,1,Underground,Removed,Yes,No,No,No,No,2010-03-02,1985-03-01,No,1,Cathodically Protected Steel,No,Yes,No,No,No,No,No,No,,,,
3-000005,2506,2,Underground,Removed,Yes,No,No,No,Yes,2010-03-02,1985-03-01,No,1,Cathodically Protected Steel,No,Yes,No,No,No,No,No,No,,,,
3-000005,2507,3,Underground,Removed,Yes,No,No,No,Yes,2010-03-02,1985-03-01,No,1,Cathodically Protected Steel,No,Yes,No,No,No,No,No,No,,,,
3-000005,2508,4,Underground,Removed,Yes,No,No,No,No,1996-05-30,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000005,2509,5,Underground,Removed,Yes,No,No,No,No,1995-04-07,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000006,2512,1,Underground,Removed,Yes,No,No,No,No,1994-05-23,1966-05-14,No,1,Asphalt Coated or Bare Steel,No,No,Yes,Yes,No,No,No,No,,,,
3-000006,2513,2,Underground,Removed,Yes,No,No,No,No,1994-05-23,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000006,2511,3,Underground,Removed,Yes,No,No,No,No,1994-05-23,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000006,2510,4,Underground,Removed,Yes,No,No,No,No,1994-05-23,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000006,12972,5,Underground,Removed,Yes,No,No,No,No,2012-05-30,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000007,2514,1,Underground,Removed,Yes,No,No,No,No,1995-10-05,1984-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000008,2515,1,Underground,Removed,Yes,No,No,No,No,1992-04-07,1978-05-03,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000008,2516,2,Underground,Removed,Yes,No,No,No,No,1992-04-07,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000008,2517,3,Underground,Removed,Yes,No,No,No,No,1992-04-07,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000009,2518,1,Underground,Removed,Yes,No,No,No,No,1998-03-23,1978-05-03,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000009,2519,2,Underground,Removed,Yes,No,No,No,No,2010-01-27,1998-04-01,No,1,Cathodically Protected Steel,No,No,Yes,No,No,No,Yes,No,,,,
3-000010,2520,1,Underground,Removed,Yes,No,No,No,No,1991-09-29,1968-03-31,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000010,2521,2,Underground,Removed,Yes,No,No,No,No,1997-04-15,1968-03-31,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000011,2524,3,Underground,Removed,Yes,No,No,No,No,1993-02-24,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000012,2527,1,Underground,Closed in Place,Yes,No,No,No,No,1997-04-14,1983-08-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000012,2528,2,Underground,Closed in Place,Yes,No,No,No,No,1997-04-14,1983-08-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000013,2529,1,Underground,Closed in Place,Yes,No,No,No,No,1992-08-24,1980-11-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000014,2530,1,Underground,Removed,Yes,No,No,No,No,1988-09-01,1973-02-27,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000014,2531,2,Underground,Removed,Yes,No,No,No,No,1988-09-01,1973-02-27,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000014,2532,3,Underground,Removed,Yes,No,No,No,No,1988-09-01,1973-02-27,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000014,2533,4,Underground,Removed,Yes,No,No,No,No,1988-09-01,1973-02-27,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000014,2534,5,Underground,Closed in Place,Yes,No,No,No,No,1998-02-18,1988-10-01,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000014,2535,6,Underground,Closed in Place,Yes,No,No,No,No,1998-02-18,1988-10-01,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000014,2536,7,Underground,Closed in Place,Yes,No,No,No,No,1998-02-18,1988-10-01,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000014,2537,8,Underground,Closed in Place,Yes,No,No,No,No,1998-02-18,1988-10-01,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000015,2538,1,Underground,Removed,Yes,No,No,No,No,1991-10-01,1963-03-18,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000015,2539,2,Underground,Removed,Yes,No,No,No,No,1991-10-01,1963-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000015,2541,4,Underground,Closed in Place,Yes,No,No,No,No,1984-03-01,1963-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000015,2542,5,Underground,Closed in Place,Yes,No,No,No,No,1984-03-01,1963-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000016,2543,1,Underground,Removed,Yes,No,No,No,No,2018-02-28,1986-01-01,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,No,,,,
3-000016,2544,2,Underground,Removed,Yes,No,No,No,No,2018-02-28,1986-01-01,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,No,,,,
3-000016,2545,3,Underground,Removed,Yes,No,No,No,No,2018-02-28,1986-01-01,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,No,,,,
3-000016,2546,4,Underground,Removed,Yes,No,No,No,No,2018-02-28,1986-01-01,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,No,,,,
3-000016,14307,5,Underground,In Service,Yes,No,No,No,No,,2018-04-04,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-000016,14308,6,Underground,In Service,Yes,No,No,No,No,,2018-04-04,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-000016,14309,7,Underground,In Service,Yes,No,No,No,No,,2018-04-04,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-000017,2547,1,Underground,Removed,Yes,No,No,No,No,1991-04-08,1987-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000017,2548,2,Underground,Removed,Yes,No,No,No,No,1991-04-08,1973-03-21,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000017,2549,3,Underground,Removed,Yes,No,No,No,No,1997-11-24,1973-03-21,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000017,2550,4,Underground,Removed,Yes,No,No,No,No,1997-11-24,1968-03-21,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000017,2551,5,Underground,Closed in Place,Yes,No,No,No,No,1992-08-10,1968-03-21,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000017,2552,6,Underground,In Service,Yes,No,No,No,No,,1997-12-15,No,1,Cathodically Protected Steel,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-000017,2553,7,Underground,In Service,Yes,No,No,No,No,,1997-12-15,No,1,Cathodically Protected Steel,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-000018,2554,1,Underground,Removed,Yes,No,No,No,No,1998-10-14,1984-03-12,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000018,2555,2,Underground,Removed,Yes,No,No,No,No,1998-10-14,1984-03-12,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000018,2556,3,Underground,Removed,Yes,No,No,No,No,1998-10-14,1984-03-12,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000018,2557,4,Underground,Removed,Yes,No,No,No,No,1998-10-14,1984-03-12,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000020,2560,1,Underground,Closed in Place,Yes,No,No,No,No,1996-09-30,1978-03-25,No,1,Cathodically Protected Steel,No,No,Yes,Yes,No,No,No,No,,,,
3-000020,2561,2,Underground,Removed,Yes,No,No,No,No,,1978-03-25,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000020,2562,3,Underground,Closed in Place,Yes,No,No,No,No,1996-09-30,1984-03-25,No,1,Not Listed,No,No,Yes,Yes,No,No,No,No,,,,
3-000021,2563,1,Underground,Removed,Yes,No,No,No,No,1995-05-23,1980-02-16,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000021,2564,2,Underground,Removed,Yes,No,No,No,No,1995-05-14,1980-02-16,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000022,2565,1,Underground,Removed,Yes,No,No,No,No,1989-11-30,1976-06-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000023,2573,1,Underground,Removed,Yes,No,No,No,No,1989-01-10,1978-04-18,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000023,2571,3,Underground,Removed,Yes,No,No,No,No,1989-10-10,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000023,2570,4,Underground,Removed,Yes,No,No,No,No,1988-12-07,1985-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000023,2568,5,Underground,Removed,Yes,No,No,No,No,1989-01-24,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000023,2569,6,Underground,Removed,Yes,No,No,No,No,1988-12-07,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000023,2567,7,Underground,Removed,Yes,No,No,No,No,1995-01-04,1989-01-09,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000023,2566,8,Underground,Closed in Place,Yes,No,No,No,No,1995-08-10,1978-04-18,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000024,2575,1,Underground,Removed,Yes,No,No,No,No,1991-12-19,1978-04-16,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000024,2574,2,Underground,Removed,Yes,No,No,No,No,1991-12-19,1978-04-16,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000025,2580,1,Underground,Removed,Yes,No,No,No,No,1993-01-21,1966-04-24,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000025,2581,2,Underground,Removed,Yes,No,No,No,No,1993-12-03,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000025,2579,3,Underground,Removed,Yes,No,No,No,No,1993-12-03,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000025,2578,4,Underground,Removed,Yes,No,No,No,No,1993-12-03,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000025,2577,5,Underground,Removed,Yes,No,No,No,No,1993-12-03,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000025,2576,6,Underground,Removed,Yes,No,No,No,No,1993-12-03,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000026,2582,1,Underground,Removed,Yes,No,No,No,No,1990-01-22,1973-04-22,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000027,2583,1,Underground,Removed,Yes,No,No,No,No,1998-10-27,1984-04-14,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000027,2584,2,Underground,Removed,Yes,No,No,No,No,1998-10-27,1984-04-14,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000027,2585,3,Underground,Removed,Yes,No,No,No,No,1998-10-27,1984-04-14,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000027,2586,4,Underground,Removed,Yes,No,No,No,No,1998-10-27,1984-04-14,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000028,2587,1,Underground,Removed,Yes,No,No,No,No,1992-05-28,1969-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000028,2588,2,Underground,Removed,Yes,No,No,No,No,1992-05-28,1969-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000028,2589,3,Underground,Removed,Yes,No,No,No,No,1992-05-28,1969-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000028,2590,4,Underground,Removed,Yes,No,No,No,No,1992-05-28,1969-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000028,2591,5,Underground,Removed,Yes,No,No,No,No,1992-05-28,1969-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000029,2592,1,Underground,Removed,Yes,No,No,No,No,1991-12-16,1978-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000029,2593,2,Underground,Removed,Yes,No,No,No,No,1991-12-16,1978-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000029,2594,3,Underground,Removed,Yes,No,No,No,No,1991-12-16,1979-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000030,2595,1,Underground,Removed,Yes,No,No,No,No,1990-03-01,1968-04-22,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000031,2596,1,Underground,Removed,Yes,No,No,No,No,1994-09-22,1972-02-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000032,2597,1,Underground,Removed,Yes,No,No,No,No,1994-09-26,1985-05-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000033,2601,2,Underground,Closed in Place,Yes,No,No,No,No,1993-03-18,1985-04-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000033,2599,3,Underground,Closed in Place,Yes,No,No,No,No,1993-03-18,1961-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000033,2598,4,Underground,Closed in Place,Yes,No,No,No,No,1993-03-18,1961-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000033,13110,5,Underground,Removed,Yes,No,No,No,No,2012-10-02,1964-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000033,2600,6,Underground,Removed,Yes,No,No,No,No,1993-03-22,1961-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000034,2602,1,Underground,Removed,Yes,No,No,No,No,1993-03-22,1984-08-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000034,2603,2,Underground,Removed,Yes,No,No,No,No,1993-03-22,1978-05-02,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000035,2609,2,Underground,Removed,Yes,No,No,No,No,1994-03-22,1968-05-03,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000035,2605,5,Underground,Removed,Yes,No,No,No,No,1994-03-22,1968-05-03,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000036,2610,1,Underground,Removed,Yes,No,No,No,No,1996-10-09,1984-05-02,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000036,2611,2,Underground,Removed,Yes,No,No,No,No,1996-10-09,1984-05-02,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000037,2612,1,Underground,Removed,Yes,No,No,No,No,1999-03-08,1978-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000037,2613,2,Underground,Removed,Yes,No,No,No,No,1999-03-08,1978-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000038,2620,1,Underground,Removed,Yes,No,No,No,No,1992-07-23,1966-05-02,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000038,2619,2,Underground,Removed,Yes,No,No,No,No,1992-07-23,1966-05-02,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000038,2618,3,Underground,Removed,Yes,No,No,No,No,1992-07-23,1966-05-02,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000038,2617,4,Underground,Removed,Yes,No,No,No,No,1992-07-23,1966-05-02,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000038,2621,5,Underground,Removed,Yes,No,No,No,No,1992-07-23,1966-05-02,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000039,2624,2,Underground,Removed,Yes,No,No,No,No,1992-10-06,1967-12-21,No,1,Not Listed,No,No,Yes,No,No,No,No,No,,,,
3-000039,2625,3,Underground,Removed,Yes,No,No,No,No,1992-10-06,1967-12-21,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000040,2629,1,Underground,Closed in Place,Yes,No,No,No,No,1988-02-28,1968-01-04,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000040,2630,2,Underground,Closed in Place,Yes,No,No,No,No,1988-02-28,1966-01-03,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000040,2628,3,Underground,Closed in Place,Yes,No,No,No,No,1988-02-28,1966-01-03,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000040,2626,4,Underground,Closed in Place,Yes,No,No,No,No,1988-02-28,1968-01-04,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000040,2627,5,Underground,Closed in Place,Yes,No,No,No,No,1988-02-28,1968-01-04,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000041,2631,1,Underground,Removed,Yes,No,No,No,No,1993-01-11,1964-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000041,2632,2,Underground,Removed,Yes,No,No,No,No,1998-09-28,1979-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000041,2633,3,Underground,Removed,Yes,No,No,No,No,1993-01-11,1964-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000041,2635,3,Underground,Removed,Yes,No,No,No,No,1993-01-11,1964-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000042,2638,2,Underground,Removed,Yes,No,No,No,No,1989-10-30,1967-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000042,2639,3,Underground,Removed,Yes,No,No,No,No,1989-10-30,1967-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000042,2637,4,Underground,Removed,Yes,No,No,No,No,1998-07-07,1974-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000042,2636,5,Underground,Closed in Place,Yes,No,No,No,No,1998-07-08,1967-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000043,2642,1,Underground,Removed,Yes,No,No,No,No,1987-12-22,1973-01-09,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000043,2643,2,Underground,Removed,Yes,No,No,No,No,1987-12-22,1968-01-10,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000043,2641,3,Underground,Removed,Yes,No,No,No,No,1987-12-22,1968-01-10,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000044,2644,1,Underground,Closed in Place,Yes,No,No,No,No,1987-11-02,1975-08-18,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000044,2645,2,Underground,Closed in Place,Yes,No,No,No,No,1987-11-02,1975-08-18,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000044,2646,3,Underground,Closed in Place,Yes,No,No,No,No,1987-11-02,1975-08-18,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000044,2647,4,Underground,Removed,Yes,No,No,No,No,1993-09-13,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000044,2648,5,Underground,Removed,Yes,No,No,No,No,1993-09-13,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000045,2651,1,Underground,Removed,Yes,No,No,No,No,1991-02-26,1983-10-16,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000045,2650,2,Underground,Removed,Yes,No,No,No,No,1991-02-26,1965-10-15,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000045,2649,3,Underground,Removed,Yes,No,No,No,No,1998-09-24,1977-10-15,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000045,2652,4,Underground,Removed,Yes,No,No,No,No,1998-09-24,1983-10-16,No,1,Cathodically Protected Steel,Yes,No,No,No,No,No,No,No,,,,
3-000046,2655,1,Underground,Closed in Place,Yes,No,No,No,No,1994-07-13,1980-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000046,2656,2,Underground,Closed in Place,Yes,No,No,No,No,1994-07-13,1981-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000047,2657,1,Underground,Removed,Yes,No,No,No,No,1989-06-06,1965-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000047,2658,2,Underground,Removed,Yes,No,No,No,No,1989-07-06,1965-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-000048,2659,1,Underground,Removed,Yes,No,No,No,No,2015-02-25,1983-10-04,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,No,,,,
