release_id,land_location_id,facility_id,tank_system_id,end_type,note,project_manager,agency_lead,hist_source_of_funding,responsible_party_obs,product_type_released_old,impacted_media_old,chemicals_of_concern,hist_lust_approval,closed_resid_contam,closed_w_followup_needed,nhpa_done,nhpa_date,esa_done,esa_date,created_by,created_date,updated_by,updated_date,sampling_schedule,other_sampling_schedule,fyr_required,release_name,suspected_causes,how_discovered,product_type_released,substance_comments,impacted_media_new,impacted_media_comments,state_lust_id_number
1088,2234,2155.0,,Unconditional,,26.0,State,,Grants-Cibola,,Groundwater,,No,N,,,,,,Lthomas,2019-12-19 00:00:00,,2021-12-16 11:12:50,,,Y,Release 1,,,,,2,,
1089,2248,2169.0,,Unconditional,,26.0,EPA,,Tribe,,Soil,,No,N,N,,,,,Lthomas,2020-05-15 00:00:00,RSNAVELY,2023-04-10 14:23:58,,,N,Release 1,1:2:3:4:5,1:2:3:4:7:8,41,,3,,
1090,2254,2175.0,,Unconditional,,26.0,EPA,,Chevron,,Groundwater,,No,N,N,,,,,Lthomas,2020-02-20 00:00:00,RSNAVELY,2023-04-10 14:30:38,,,N,Release 1,,,,,2,,
1091,2255,2176.0,,Unconditional,,26.0,EPA,,Tribe,,"Groundwater, Soil",,No,N,,,,,,Lthomas,2020-02-20 00:00:00,,2021-12-16 11:12:50,,,Y,Release 1,,,,,3:2,,
1092,2257,2178.0,,Unconditional,,27.0,State,,NMED,,,,No,N,,,,,,Lthomas,2019-12-04 00:00:00,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
1094,2259,2180.0,,Unconditional,,26.0,EPA,,Red Mesa,,Soil,,No,N,,,,,,Lthomas,2019-09-23 00:00:00,,2021-12-16 11:12:50,,,Y,Release 1,,,,,3,,
1095,2260,2181.0,,Unconditional,,26.0,State,,NMED,,"Groundwater, Soil",,No,N,,,,,,Lthomas,2020-04-09 00:00:00,,2021-12-16 11:12:50,,,Y,Release 1,,,,,3:2,,
1096,2265,2186.0,,Unconditional,,26.0,State,,NM Trust Fund,,,,No,N,,,,,,Lthomas,2020-05-14 00:00:00,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
1097,2268,2189.0,,Unconditional,,27.0,EPA,,Tribe,,"Groundwater, Soil",,No,N,,,,,,Lthomas,2019-09-23 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,,,,3:2,,
1098,2276,2197.0,,Unconditional,,27.0,EPA,,Choctaw Nation,,Soil,,No,N,,,,,,Lthomas,2019-09-30 00:00:00,,2021-12-16 11:12:50,,,Y,Release 1,,,,,3,,
1099,2276,2197.0,,Unconditional,,27.0,EPA,,Tribe,,,,No,N,,,,,,Lthomas,2018-03-05 00:00:00,,2021-04-28 08:29:54,,,Y,Release 2,,,,,,,
1100,2276,2197.0,,Unconditional,,27.0,EPA,,Tribe,,Soil,,No,N,,,,,,Lthomas,2013-09-12 00:00:00,,2021-12-16 11:12:50,,,Y,Release 3,,,,,3,,
1101,2281,2202.0,,Unconditional,,27.0,EPA,,Tribe,,Soil,,No,N,,,,,,Lthomas,2019-09-23 00:00:00,,2021-12-16 11:12:50,,,Y,Release 1,,,,,3,,
1102,2288,2209.0,,Unconditional,,27.0,State,,NMED,,"Groundwater, Soil",,No,N,,,,,,Lthomas,2019-09-23 00:00:00,,2021-12-16 11:12:50,,,Y,Release 1,,,,,3:2,,
1103,2289,2210.0,,Unconditional,,27.0,EPA,,Quapaw Tribe,,"Depth to Groundwater: 15, Soil",,No,N,,,,,,Lthomas,2019-09-23 00:00:00,,2021-12-16 11:12:50,,,Y,Release 1,,,,,3:2,Depth to Groundwater: 15,
1104,2294,2215.0,,Unconditional,,26.0,EPA,,Private,,Soil,,No,N,Y,,,,,Lthomas,2020-02-20 00:00:00,,2021-12-16 11:12:50,,,N,Release 1,,,,,3,,
1105,1514,1435.0,,Conditional,,25.0,EPA,,,,,,,N,N,,,,,MRESTAIN,2020-07-06 14:56:25,MRESTAIN,2022-02-01 11:31:04,,,N,R5-0405,,,,,,,
1077,2192,2113.0,,Unconditional,,26.0,Tribe,,Tribe,,Soil,,No,N,,,,,,Lthomas,2017-10-03 00:00:00,,2021-12-16 11:12:50,,,Y,Release 2,,,,,3,,
1087,2229,2150.0,,Unconditional,"Releases occurred while facility faccility operated by private company, not tribal",26.0,State,,State Gov,,,,No,N,,,,,,Lthomas,2018-12-20 00:00:00,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
1075,2186,2107.0,,Unconditional,,26.0,State,,NMED,,"Groundwater, Soil",,No,N,,,,,,Lthomas,2020-05-14 00:00:00,,2021-12-16 11:12:50,,,Y,Release 1,,,,,3:2,,
1073,2173,2094.0,,Unconditional,,27.0,State,,NMED,,,,No,N,,,,,,Lthomas,2019-09-23 00:00:00,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
1093,2258,2179.0,,Unconditional,,27.0,State,,NMED,,,,No,N,,,,,,Lthomas,2019-09-23 00:00:00,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
1080,2205,2126.0,,Unconditional,ARRA Funds used,27.0,EPA,,EPA,,Soil,,No,N,,,,,,Lthomas,2020-04-09 00:00:00,,2021-12-16 11:12:50,,,Y,Release 1,,,,,3,,
1106,2304,,,,,26.0,State,,State Gov,,,,No,,,,,,,LTHOMA01,2020-07-31 11:23:33,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
1107,2305,,,,,26.0,State,,State Gov,,,,No,,,,,,,LTHOMA01,2020-07-31 11:57:17,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
1108,2306,,,,,26.0,State,,State Gov,,,,No,,,,,,,LTHOMA01,2020-07-31 12:00:36,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
1109,2206,,,,,26.0,State,,State Gov,,,,No,,,,,,,LTHOMA01,2020-07-31 12:12:44,,2021-04-28 08:29:54,,,Y,Release 2,,,,,,,
1110,2233,,,,,26.0,State,,State Gov,,,,No,,,,,,,LTHOMA01,2020-07-31 12:18:41,,2021-04-28 08:29:54,,,Y,Release 1,,,,,,,
1111,2265,2186.0,,,,26.0,State,,State Gov,,,,No,,,,,,,LTHOMA01,2020-07-31 12:35:13,,2021-04-28 08:29:54,,,Y,Release 2,,,,,,,
1032,1835,1756.0,,,,22.0,EPA,,,,"Groundwater, Soil",BTEX,No,,,,,,,mrestaino,2020-04-03 00:00:00,GRUDLOFF,2023-07-12 15:59:27,None,,Y,R5-0296,6,2:3,1,,3:2,,C-0095-05
1112,656,656.0,,,Site is ready for closure. I spoke with CRIT EPO on 02/14/23 and plan to work with them to get the closure reviewed and approved by tribal council.,14.0,EPA,,Private,Unleaded Gasoline,Soil,,No,,,,,,,MCOSSON,2020-10-01 15:51:09,MCOSSON,2023-02-14 17:11:03,,,Y,Release 1,1,1,1,,3,,
1114,2308,2228.0,,Unconditional,,25.0,State,,,,,,,,N,,,,,MRESTAIN,2020-10-22 16:56:17,MRESTAIN,2022-02-01 11:26:23,,,Y,R5-0409,,,,,,,
1134,1365,1286.0,,,,30.0,State,,Private,,,,,,,,,,,HJEWES01,2021-02-18 12:18:20,GRUDLOFF,2023-07-12 16:54:25,,,Y,R5-0406,,,1,,,,
1136,2312,2232.0,,,,30.0,EPA,,,,,,,,,,,,,MRESTAIN,2021-03-18 10:18:13,MRESTAIN,2022-02-01 11:25:40,,,Y,R5-0408,,,,,,,
1052,2100,2021.0,,Unconditional,,27.0,EPA,,Tribe,,Soil,,No,N,,,,,,Lthomas,2020-04-09 00:00:00,,2021-12-16 11:12:50,,,Y,Release 1,,,,,3,,
1135,1488,1409.0,,,,25.0,EPA,,,,,,,,,,,,,MRESTAIN,2021-02-25 15:47:21,MRESTAIN,2022-02-01 11:30:34,,,Y,R5-0407,,,,,,,
1018,1796,1717.0,,Unconditional,Date Event Reported: 12/23/2002,17.0,State,,,,"Groundwater, Soil",,No,N,,,,,,khill,2017-01-11 00:00:00,,2022-10-06 09:03:06,,,Y,R5-270,,,,,3:2,,302401822
880,1445,1366.0,,Unconditional,,17.0,State,,,,,,No,N,,,,,,mrestaino,2017-01-04 00:00:00,,2022-10-06 09:03:06,,,Y,R5-205,,,,,,,LS0005107
884,1453,1374.0,,Unconditional,,17.0,State,,,,"Groundwater, Soil",,No,N,,,,,,mrestaino,2017-01-04 00:00:00,,2022-10-06 09:03:06,,,Y,R5-248,,,,,3:2,,LS0010651
888,1457,1378.0,,Unconditional,Date Event Reported: 02/02/1994,17.0,State,,,,,,No,N,,,,,,mrestaino,2015-04-03 00:00:00,,2022-10-06 09:03:06,,,Y,R5-0095,,,,,,,LS0007389
411,554,554.0,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:22,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
631,742,,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
634,745,,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
636,710,,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
639,716,,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
643,773,,,,,,,,,,,,,,,,,,,,2014-02-11 10:52:23,,2021-04-28 08:29:54,,,,Release 1,,,,,,,
965,1647,1568.0,,Unconditional,Date Event Reported: 04/24/1991,17.0,State,,,,,,No,N,,,,,,mrestaino,2018-05-04 00:00:00,,2022-10-06 09:03:06,,,Y,R5-192,,,,,,,345001743
969,1651,1572.0,,Unconditional,,17.0,State,,,,"Groundwater, Soil",,No,N,,,,,,FBecker,2012-05-17 00:00:00,,2022-10-06 09:03:06,,,Y,R5-195,,,,,3:2,,345543531
976,1663,1584.0,,Unconditional,Date Event Reported: 10/25/1993,17.0,State,,,,"Groundwater, Soil",,No,N,,,,,,FBecker,2012-05-17 00:00:00,,2022-10-06 09:03:06,,,Y,R5-127,,,,,3:2,,305001624
943,1595,1516.0,,Unconditional,Date Event Reported: 01/20/2012,92.0,State,,,,,,No,N,,,,,,mrestaino,2019-10-04 00:00:00,,2022-10-06 09:03:06,,,Y,R5-0391,,,,,,,304558263
939,1582,1503.0,,Unconditional,Date Event Reported: 08/28/1991,17.0,State,,,,,,No,N,,,,,,FBecker,2012-03-08 00:00:00,,2022-10-06 09:03:06,,,Y,R5-125,,,,,,,LS0004487
1025,1811,1732.0,,Unconditional,Date Event Reported: 01/01/1991,17.0,State,,,,"Groundwater, Soil",,No,N,,,,,,mrestaino,2020-03-31 00:00:00,,2022-10-06 09:03:06,,,Y,R5-276,,,,,3:2,,LS0005272
826,1359,1280.0,,Unconditional,Date Event Reported: 01/21/1991,17.0,State,,,,,,No,N,,,,,,skamke,2017-01-19 00:00:00,ZHUNT,2021-05-10 13:37:18,,,Y,R5-156,,,,,,,
831,1371,1292.0,,,Date Event Reported: 02/19/2007,22.0,State,,,,"Groundwater, Soil",,No,,,,,,,jdowney,2015-07-06 00:00:00,MRESTAIN,2023-05-24 17:56:12,,,Y,R5-0295,,,41,,3:2,,C-0026-07
838,1386,1307.0,,Unconditional,,20.0,State,,,,"Groundwater, Soil",,No,Y,Y,,,,,mrestaino,2020-04-02 00:00:00,MRESTAIN,2022-10-06 10:51:55,,,Y,R5-288,,,,,3:2,,C-0163-99
843,1396,1317.0,,,Date Event Reported: 11/13/1997,92.0,EPA,,,,"Groundwater, Soil",,No,,,,,,,mrestaino,2020-01-08 00:00:00,GRUDLOFF,2023-07-12 15:49:15,,,Y,R5-0228,,,41,,3:2,,C-1127-97
854,1412,1333.0,,Unconditional,Date Event Reported: 10/30/1992,92.0,State,,,,,,No,N,,,,,,FBecker,2012-04-20 00:00:00,,2022-10-06 09:03:06,,,Y,R5-117,,,,,,,C-2019-92
1012,1762,1683.0,,Unconditional,Date Event Reported: 02/25/1991,17.0,State,,,,,,No,N,,,,,,FBecker,2012-05-17 00:00:00,,2022-10-06 09:03:06,,,Y,R5-249,,,,,,,C-0253-91
1021,1802,1723.0,,Unconditional,Date Event Reported: 06/05/1995,92.0,State,,,,,,Yes,N,,,,,,mrestaino,2017-04-14 00:00:00,,2022-10-06 09:03:06,,,Y,R5-334,,,,,,,C-0687-95
1039,1847,1768.0,,,,92.0,State,,,,,,No,,,,,,,jdowney,2015-05-15 00:00:00,GRUDLOFF,2023-07-12 16:00:24,,,Y,R5-0383,,,41,,,,C-0171-09
1045,1862,1783.0,,,,92.0,State,,,,,,No,,,,,,,jdowney,2015-05-27 00:00:00,GRUDLOFF,2023-07-12 16:02:25,,,Y,R5-0387,,,41,,,,C-1581-93
798,1323,1244.0,,Unconditional,,17.0,EPA,,,,"Groundwater, Soil",,No,N,,,,,,mrestaino,2019-03-13 00:00:00,,2021-12-16 11:12:50,,,Y,R5-264,,,,,3:2,,
916,1543,1464.0,,Unconditional,,17.0,State,,,,,,No,N,,,,,,mrestaino,2015-04-03 00:00:00,,2022-10-06 09:03:06,,,Y,R5-103,,,,,,,LS0001922
919,1548,1469.0,,Unconditional,Date Event Reported: 10/19/1992,17.0,State,,,,,,No,N,,,,,,mrestaino,2015-11-10 00:00:00,MRESTAIN,2023-01-23 15:31:23,,,Y,R5-0101,,,,,,,LS0005822
789,1307,1228.0,,,Date Event Reported: 10/29/1996,22.0,EPA,,,,"Groundwater, Soil",,Yes,,,,,,,mrestaino,2020-04-03 00:00:00,,2022-10-06 09:03:06,,,Y,R5-0171,,,,,3:2,,C-0875-96
790,1308,1229.0,,,Date Event Reported: 05/08/1991,22.0,State,,,,"Groundwater, Soil",,No,,,,,,,mrestaino,2020-04-03 00:00:00,,2022-10-06 09:03:06,,,Y,R5-0081,,,,,3:2,,C-0907-91
791,1308,1229.0,,,Date Event Reported: 05/27/1982,22.0,State,,,,"Groundwater, Soil",,No,,,,,,,mrestaino,2020-04-03 00:00:00,MRESTAIN,2023-05-24 17:50:24,,,Y,R5-0174,,,41,,3:2,,C-0863-92
792,1310,1231.0,,Unconditional,,17.0,State,,,,,,No,N,,,,,,mrestaino,2015-12-04 00:00:00,,2022-10-06 09:03:06,,,Y,R5-172,,,,,,,C-2068-90
793,1313,1234.0,,Unconditional,Date Event Reported: 09/18/1996,17.0,State,,,,,,No,N,,,,,,jdowney,2015-05-06 00:00:00,,2022-10-06 09:03:06,,,Y,R5-106,,,,,,,C-0672-96
794,1315,1236.0,,,Date Event Reported: 06/21/1997,22.0,State,,,,"Groundwater, Soil",,No,,,,,,,mrestaino,2020-04-03 00:00:00,,2022-10-06 09:03:06,,,Y,R5-173,,,,,3:2,,C-0477-97
795,1320,1241.0,,Unconditional,Date Event Reported: 11/27/1989,17.0,State,,,,,,No,N,,,,,,FBecker,2012-06-13 00:00:00,,2022-10-06 09:03:06,,,Y,R5-107,,,,,,,C-0961-89
796,1322,1243.0,,Unconditional,,17.0,State,,,,,,No,N,,,,,,mrestaino,2019-03-13 00:00:00,ZHUNT,2021-05-10 14:09:17,,,Y,R5-189,,,,,,,
797,1322,1243.0,,Unconditional,,92.0,EPA,,,,,,No,N,,,,,,mrestaino,2019-03-13 00:00:00,ZHUNT,2021-05-10 14:11:23,,,Y,R5-311,,,,,,,
799,1323,1244.0,,Unconditional,,92.0,EPA,,,,,,No,N,,,,,,mrestaino,2019-03-13 00:00:00,ZHUNT,2021-05-10 14:09:56,,,Y,R5-312,,,,,,,
800,1324,1245.0,,,Date Event Reported: 05/30/2017,22.0,EPA,,,,,,No,,,,,,,mrestaino,2017-09-26 00:00:00,MRESTAIN,2022-09-20 09:28:07,,,Y,R5-0397,,,,,,,
802,1329,1250.0,,Unconditional,Date Event Reported: 09/09/1992,17.0,State,,,,,,No,N,,,,,,skamke,2015-03-20 00:00:00,,2022-10-06 09:03:06,,,Y,R5-140,,,,,,,C-1554-92
803,1330,1251.0,,Unconditional,,17.0,State,,,,,,No,N,,,,,,mrestaino,2016-01-05 00:00:00,,2022-10-06 09:03:06,,,Y,R5-115,,,,,,,C-1553-92
804,1333,1254.0,,Unconditional,Date Event Reported: 06/01/1995,17.0,State,,,,,,No,N,,,,,,skamke,2017-01-19 00:00:00,,2022-10-06 09:03:06,,,Y,R5-157,,,,,,,C-0630-95
805,1334,1255.0,,Unconditional,Date Event Reported: 11/04/1994,17.0,State,,,,,,No,N,,,,,,FBecker,2012-04-23 00:00:00,,2022-10-06 09:03:06,,,Y,R5-111,,,,,,,C-1319-94
806,1334,1255.0,,Unconditional,,20.0,State,,,,,,No,N,,,,,,mrestaino,2019-12-27 00:00:00,,2022-10-06 09:03:06,,,Y,R5-0392,,,,,,,C-0185-15
807,1336,1257.0,,Unconditional,Date Event Reported: 06/02/1995,17.0,State,,,,,,No,N,,,,,,mrestaino,2020-04-24 00:00:00,,2022-10-06 09:03:06,,,Y,R5-124,,,,,,,C-0643-95
808,1338,1259.0,,,,22.0,EPA,,,,"Groundwater, Soil",,No,,,,,,,jdowney,2015-05-27 00:00:00,,2022-10-06 09:03:06,,,Y,R5-345,,,,,3:2,,C-1179-90
809,1339,1260.0,,,Date Event Reported: 10/14/1992,20.0,State,,,,"Groundwater, Soil",,No,,,,,,,mrestaino,2020-04-03 00:00:00,,2022-10-06 09:03:06,,,Y,R5-144,,,,,3:2,,C-1681-92
810,1340,1261.0,,,Date Event Reported: 03/30/1988,20.0,State,,,,"Groundwater, Soil",,No,,,,,,,mrestaino,2020-04-03 00:00:00,,2022-10-06 09:03:06,,,Y,R5-145,,,,,3:2,,C-0529-85
811,1342,1263.0,,Unconditional,,92.0,State,,,,,,No,N,,,,,,mrestaino,2020-04-23 00:00:00,,2022-10-06 09:03:06,,,Y,R5-303,,,,,,,C-0945-97
812,1343,1264.0,,,,20.0,State,,,,"Groundwater, Soil",,No,,,,,,,mrestaino,2018-05-07 00:00:00,MRESTAIN,2023-05-24 18:04:01,,,Y,R5-0150,,,41,,3:2,,C-2637-91
815,1343,1264.0,,,,20.0,State,,,,"Groundwater, Soil",,No,,,,,,,mrestaino,2018-05-07 00:00:00,MRESTAIN,2023-05-24 17:58:36,,,Y,R5-0280,,,41,,3:2,,C-0277-07
816,1343,1264.0,,,,20.0,State,,,,"Groundwater, Soil",,No,,,,,,,mrestaino,2018-05-07 00:00:00,MRESTAIN,2023-05-24 17:58:19,,,Y,R5-0281,,,41,,3:2,,C-0112-08
817,1344,1265.0,,,,22.0,EPA,,,,,,No,,,,,,,mrestaino,2020-02-10 00:00:00,MRESTAIN,2023-03-13 12:07:54,,,Y,R5-0401,,,41,,,,C-0023-19
818,1344,1265.0,,,,22.0,EPA,,,,,,No,,,,,,,mrestaino,2020-02-10 00:00:00,MRESTAIN,2023-03-13 12:09:19,,,Y,R5-0404,,,41,,,,C-0107-17
819,1345,1266.0,,Unconditional,Date Event Reported: 11/22/1994,17.0,State,,,,"Groundwater, Soil",,No,N,,,,,,FBecker,2012-04-27 00:00:00,,2022-10-06 09:03:06,,,Y,R5-168,,,,,3:2,,C-0538-85
820,1346,1267.0,,Unconditional,Date Event Reported: 10/18/1994,17.0,State,,,,,,No,N,,,,,,FBecker,2012-04-27 00:00:00,,2022-10-06 09:03:06,,,Y,R5-123,,,,,,,C-1235-94
821,1348,1269.0,,,Date Event Reported: 11/06/1992,25.0,EPA,,,,"Groundwater, Soil",,No,,,,,,,jdowney,2015-06-23 00:00:00,MRESTAIN,2023-05-24 18:04:58,,,Y,R5-0170,,,41,,3:2,,C-1986-92
822,1350,1271.0,,Unconditional,Date Event Reported: 10/03/1994,17.0,State,,,,,,No,N,,,,,,FBecker,2013-04-11 00:00:00,,2022-10-06 09:03:06,,,Y,R5-362,,,,,,,C-1138-94
823,1352,1273.0,,,Date Event Reported: 08/20/1996,92.0,EPA,,,,"Groundwater, Soil",,No,,,,,,,mrestaino,2020-04-03 00:00:00,GRUDLOFF,2023-07-12 15:44:09,,,Y,R5-0230,,,41,,3:2,,C-0618-96
824,1353,1274.0,,Unconditional,Date Event Reported: 06/09/1992,17.0,State,,,,,,No,N,,,,,,FBecker,2012-04-27 00:00:00,BPURSEL,2022-01-25 12:37:44,,,Y,R5-109,,,,,,,
825,1354,1275.0,,,,92.0,EPA,,,,"Groundwater, Soil",,No,,,,,,,mrestaino,2020-04-03 00:00:00,GRUDLOFF,2023-07-12 15:45:11,,,Y,R5-0159,,,41,,3:2,,C-2207-91
827,1363,1284.0,,Unconditional,Date Event Reported: 12/03/1997,17.0,State,,,,"Groundwater, Soil",,No,N,,,,,,jdowney,2014-12-09 00:00:00,,2022-10-06 09:03:06,,,Y,R5-229,,,,,3:2,,C-1205-97
829,1367,1288.0,,,Date Event Reported: 06/16/1992,22.0,State,,,,"Groundwater, Soil",,No,,,,,,,jdowney,2015-07-08 00:00:00,MRESTAIN,2023-05-24 18:04:18,,,Y,R5-0153,,,41,,3:2,,C-0960-92
830,1371,1292.0,,Unconditional,,17.0,State,,,,"Groundwater, Soil",,No,N,,,,,,jdowney,2015-07-06 00:00:00,,2022-10-06 09:03:06,,,Y,R5-293,,,,,3:2,,C-0457-93
832,1373,1294.0,,Unconditional,Date Event Reported: 12/02/1993,92.0,State,,,,,,No,N,,,,,,mrestaino,2019-09-05 00:00:00,,2022-10-06 09:03:06,,,Y,R5-336,,,,,,,C-1510-93
834,1377,1298.0,,Unconditional,Date Event Reported: 12/11/1989,17.0,State,,,,"Groundwater, Soil",,No,N,,,,,,mrestaino,2015-12-04 00:00:00,,2022-10-06 09:03:06,,,Y,R5-152,,,,,3:2,,C-1088-89
835,1380,1301.0,,Unconditional,Date Event Reported: 06/05/1995,17.0,State,,,,,,No,N,,,,,,jdowney,2015-07-08 00:00:00,,2022-10-06 09:03:06,,,Y,R5-112,,,,,,,C-0640-95
836,1383,1304.0,,,Date Event Reported: 07/17/1991,92.0,EPA,,,,"Groundwater, Soil",,No,,,,,,,mrestaino,2020-04-03 00:00:00,GRUDLOFF,2023-07-12 15:48:13,,,Y,R5-0149,,,41,,3:2,,C-1412-91
837,1384,1305.0,,Unconditional,Date Event Reported: 01/17/1994,17.0,State,,,,,,No,N,,,,,,FBecker,2012-04-26 00:00:00,,2022-10-06 09:03:06,,,Y,R5-114,,,,,,,C-0045-94
839,1390,1311.0,,Unconditional,Date Event Reported: 12/05/1990,17.0,State,,,,,,No,N,,,,,,skamke,2017-01-19 00:00:00,,2022-10-06 09:03:06,,,Y,R5-147,,,,,,,C-2610-90
840,1391,1312.0,,,Date Event Reported: 09/02/1988,22.0,EPA,,,,"Groundwater, Soil",,No,,,,,,,mrestaino,2020-04-02 00:00:00,MRESTAIN,2023-05-24 18:08:24,,,Y,R5-0162,,,41,,3:2,,C-3031-85
841,1392,1313.0,,Unconditional,Date Event Reported: 04/25/1995,17.0,State,,,,,,No,N,,,,,,FBecker,2013-04-11 00:00:00,,2022-10-06 09:03:06,,,Y,R5-364,,,,,,,C-0643-95
844,1397,1318.0,,Unconditional,Date Event Reported: 11/08/2009,17.0,State,,,,,,No,N,,,,,,mrestaino,2020-04-03 00:00:00,,2022-10-06 09:03:06,,,Y,R5-164,,,,,,,C-0838-89
845,1397,1318.0,,,,22.0,State,,,,,,No,,,,,,,mrestaino,2020-04-03 00:00:00,MRESTAIN,2023-05-24 17:55:20,,,Y,R5-0330,,,41,,,,C-0029-05
846,1398,1319.0,,Unconditional,Date Event Reported: 06/26/1992,17.0,State,,,,,,No,N,,,,,,skamke,2017-01-19 00:00:00,,2022-10-06 09:03:06,,,Y,R5-121,,,,,,,C-1032-92
847,1400,1321.0,,Unconditional,Date Event Reported: 04/21/1989,17.0,State,,,,,,No,N,,,,,,mrestaino,2017-12-21 00:00:00,ZHUNT,2021-05-10 13:45:34,,,Y,R5-214,,,,,,,
848,1401,1322.0,,,Date Event Reported: 06/25/1993,25.0,EPA,,,,"Groundwater, Soil",,No,,,,,,,jdowney,2014-12-09 00:00:00,MRESTAIN,2023-05-24 18:07:51,,,Y,R5-0165,,,41,,3:2,,C-0802-93
850,1405,1326.0,,,,30.0,EPA,,,,,,No,,,,,,,jdowney,2015-05-15 00:00:00,MRESTAIN,2023-05-24 17:53:59,,,Y,R5-0378,,,41,,,,C-00224-08
851,1407,1328.0,,,State LUST ID: C-0361-94 MR,25.0,EPA,,,,"Groundwater, Soil",,No,,,,,,,mrestaino,2020-05-04 00:00:00,MRESTAIN,2023-05-24 18:07:23,,,Y,R5-0166,,,41,,3:2,,C-0361-94
852,1408,1329.0,,,Date Event Reported: 01/29/1992,20.0,EPA,,,,"Groundwater, Soil",,No,,,,,,,FBecker,2012-12-19 00:00:00,MRESTAIN,2023-05-24 18:07:02,,,Y,R5-0167,,,41,,3:2,,C-0180-92
853,1410,1331.0,,,Date Event Reported: 10/22/1992,21.0,State,,,,"Groundwater, Soil",,No,,,,,,,mrestaino,2019-10-01 00:00:00,MRESTAIN,2023-05-24 18:06:38,,,Y,R5-0169,,,41,,3:2,,C-1867-92
855,1414,1335.0,,Unconditional,Date Event Reported: 04/20/1993,17.0,State,,,,,,No,N,,,,,,mrestaino,2019-09-11 00:00:00,,2022-10-06 09:03:06,,,Y,R5-122,,,,,,,C-0468-93
856,1415,1336.0,,Unconditional,Date Event Reported: 10/01/1993,92.0,State,,,,,,No,N,,,,,,FBecker,2012-04-20 00:00:00,,2022-10-06 09:03:06,,,Y,R5-118,,,,,,,C-1214-93
857,1416,1337.0,,,,21.0,EPA,,,,,,No,,,,,,,jdowney,2015-06-02 00:00:00,MRESTAIN,2023-03-13 12:22:51,,,Y,R5-0390,,,41,,,,C-0398-04
859,1418,1339.0,,Unconditional,Date Event Reported: 05/08/1991,25.0,State,,,,,,No,N,,,,,,mrestaino,2019-12-18 00:00:00,MRESTAIN,2023-01-25 17:24:16,,,Y,R5-137,,,,,,,LS0003993
860,1418,1339.0,,Unconditional,Date Event Reported: 11/30/1993,92.0,State,,,,,,No,N,,,,,,skamke,2017-02-13 00:00:00,,2022-10-06 09:03:06,,,Y,R5-317,,,,,,,LS0006265
861,1419,1340.0,,Unconditional,Date Event Reported: 05/08/1991,17.0,State,,,,,,No,N,,,,,,khill,2017-01-11 00:00:00,,2022-10-06 09:03:06,,,Y,R5-200,,,,,,,LS0003992
862,1422,1343.0,,,Date Event Reported: 01/23/2014,25.0,State,,,,,,No,,,,,,,mrestaino,2020-04-28 00:00:00,MRESTAIN,2023-05-25 08:51:37,,,Y,R5-0370,,,1:2,,,,LS0019378
864,1425,1346.0,,Unconditional,Date Event Reported: 10/30/1989,17.0,State,,,,,,No,N,,,,,,FBecker,2013-04-11 00:00:00,MRESTAIN,2023-01-23 14:10:37,,,Y,R5-360,,,,,,,LS0001657
865,1426,1347.0,,Unconditional,,17.0,State,,,,,,No,N,,,,,,mrestaino,2017-01-03 00:00:00,,2022-10-06 09:03:06,,,Y,R5-142,,,,,,,LS0007417
866,1427,1348.0,,Unconditional,Date Event Reported: 09/18/1992,17.0,State,,,,,,No,N,,,,,,FBecker,2012-03-07 00:00:00,,2022-10-06 09:03:06,,,Y,R5-0088,,,,,,,LS0005725
867,1428,1349.0,,Unconditional,Date Event Reported: 11/27/1990,17.0,State,,,,,,No,N,,,,,,FBecker,2012-03-07 00:00:00,,2022-10-06 09:03:06,,,Y,R5-0087,,,,,,,LS0003585
868,1430,1351.0,,Unconditional,Date Event Reported: 05/15/1991,92.0,State,,,,,,No,N,,,,,,mrestaino,2018-11-05 00:00:00,,2022-10-06 09:03:06,,,Y,R5-324,,,,,,,LS0004082
869,1432,1353.0,,Unconditional,Date Event Reported: 11/12/1990,17.0,State,,,,,,No,N,,,,,,mrestaino,2017-01-03 00:00:00,,2022-10-06 09:03:06,,,Y,R5-175,,,,,,,LS0003633
