land_location_id,site_id,drnk_water_well_within_14,location_name,address_1,address_2,city,county,state,zip,phone,tribe_owned,tribe,land_status,potential_abandoned,latitude,longitude,lat_lon_source,location_desc,created_by,created_date,updated_by,updated_date,region_id,tribe_id,geo_location
852,NAV111,,,,,,,,,,,NAVAJO,Indian Land,,,,,,,2014-02-10 18:37:21,,2020-06-27 10:25:32,1,80.0,
853,NAV113,,Steamboat Trading Post ,,,Steamboat,,AZ,,,,NAVAJO,Indian Land,,35.746983493855126,-109.8588537445831,OnlineMapGoogle,,,2014-02-10 18:37:21,WFRIER,2021-05-03 15:47:26,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8134410>
854,NAV131,,Red Mesa Express #518 / Red Mesa Trading Company,Highway 44,,Cuba,,NM,,,N,NAVAJO,Not Indian Country,,35.1433,-107.421,Legacy Verified,Highway 44,,2014-02-10 18:37:21,,2020-06-27 10:25:32,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8134650>
855,NAV141,,,,,,,,,,,NAVAJO,Indian Land,,,,,,,2014-02-10 18:37:21,,2020-06-27 10:25:32,1,80.0,
856,NAV146,,Pinon SW Chee,,,Pinon ,,AZ,,,,NAVAJO,Indian Land,,36.09844400267653,-110.22651162825531,OnlineMapGoogle,,,2014-02-10 18:37:21,WFRIER,2021-05-03 16:11:08,1,80.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8134990>
857,NAV281,,,,,,,,,,,NAVAJO,Indian Land,,,,,,,2014-02-10 18:37:21,,2020-06-27 10:25:32,1,80.0,
858,NAV282,,,,,,,,,,,NAVAJO,Indian Land,,,,,,,2014-02-10 18:37:21,,2020-06-27 10:25:32,1,80.0,
859,NAV284,,,,,,,,,,,NAVAJO,Indian Land,,,,,,,2014-02-10 18:37:21,,2020-06-27 10:25:32,1,80.0,
863,PIT001,,Pit River Mini Mart,20258 Tamarack Ave.,,Burney,Shasta,CA,96013.0,,Y,Pit River,Indian Land,,40.876472,-121.675444,GPS_EPA,,,2014-02-10 18:37:21,,2020-06-27 10:25:32,1,92.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8134e10>
864,SALT037,,,,,,,,,,,SALT RIVER,Indian Land,,,,,,,2014-02-10 18:37:21,,2020-06-27 10:25:32,1,105.0,
865,SALT038,,,,,,,,,,,SALT RIVER,Indian Land,,,,,,,2014-02-10 18:37:21,,2020-06-27 10:25:32,1,105.0,
866,SANC000,,San Carlos Apache General Files,,,,,,,,,SAN CARLOS APACHE,Indian Land,,,,,,,2014-02-10 18:37:21,,2020-06-27 10:25:32,1,106.0,
867,TOHO045,,,,,,,,,,,TOHONO O'ODHAM,Indian Land,Y,32.05702452894933,-111.94923368494725,null,,,2014-02-10 18:37:21,AILLICH,2021-05-10 13:45:37,1,125.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81351d0>
868,NAV320,,Baby Rocks Shopping Center,,,Baby Rocks,,AZ,,,,NAVAJO,Indian Land,,,,,,,2014-02-10 18:37:21,WFRIER,2021-05-12 12:39:24,1,80.0,
869,WMAP029,,,,,,,,,,,WHITE MOUNTAIN APACHE,Indian Land,,,,,,,2014-02-10 18:37:21,,2020-06-27 10:25:32,1,135.0,
870,WMAP033,,,,,,,,,,,WHITE MOUNTAIN APACHE,Indian Land,,,,,,,2014-02-10 18:37:21,,2020-06-27 10:25:32,1,135.0,
872,TONT001,,Tonto Apache Market,18 Tonto Apache Tribe Reservation,,Payson,Gila,AZ,85541.0,(928) 474-3988,FALSE,TONTO APACHE,Trust,,34.219135,-111.331332,OnlineMapGoogle,,RJAMISON,2014-03-07 10:44:27,AFAN,2021-05-12 20:51:52,1,126.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8135790>
873,TOHO000,,Tohono General Files,,,,,,,,FALSE,TOHONO O'ODHAM,Trust,,,,,,ACF,2014-03-10 15:03:00,,2020-06-27 10:25:32,1,125.0,
874,WMAP056,"Hondah Casino Well 500 ft to the East at 34.079197, -109.901486",Former Rex Graham Indian Pine Shell Station,Highway 260 and Highway 73,,Pinetop,Navajo,AZ,85935.0,,FALSE,WHITE MOUNTAIN APACHE,Trust,Y,34.080567,-109.905517,OnlineMapGoogle,S.R. 260 AND 73 JUNCTION,ACF,2014-03-12 09:56:36,,2020-06-27 10:25:32,1,135.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8135b50>
875,HOPI000,,Hopi General Files,,,,,,,,FALSE,HOPI,Trust,,,,,,ACF,2014-03-31 14:29:00,,2020-06-27 10:25:32,1,54.0,
876,CAL001,,High St. Gas & Food,720 High St,,Oakland,,CA,94601.0,(510) 292-5407,FALSE,,Not Indian Country,,37.768422,-122.219351,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8135f10>
877,CAL002,,Loi Le Chevron,4265 Foothill Blvd,,Oakland,,CA,94601.0,(510) 261-8644,FALSE,,Not Indian Country,,37.774652,-122.212339,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8136190>
878,CAL003,,OUSD Maintenance Yard,955 High St,,Oakland,,CA,94601.0,(925) 250-0849,FALSE,,Not Indian Country,,37.770518,-122.218253,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8136410>
879,CAL004,,PORTWOOD SHELL,820 Portwood Ave,,Oakland,,CA,94601.0,(510) 387-5636,FALSE,,Not Indian Country,,37.775637,-122.233789,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8136690>
880,CAL005,,Quik Stop Mkt #067,2400 Fruitvale Ave,,Oakland,,CA,94601.0,(510) 332-0719,FALSE,,Not Indian Country,,37.786937,-122.221469,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe81368d0>
881,CAL006,,Tonystar Gas & Food,3609 International Blvd,,Oakland,,CA,94601.0,(510) 261-4855,FALSE,,Not Indian Country,,37.775261,-122.221769,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8136b10>
882,CAL007,,Cental Maintenance Facility (CMF),10626 International Blvd,,Oakland,,CA,94603.0,(510) 577-8887,FALSE,,Not Indian Country,,37.739162,-122.164245,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8136d50>
883,CAL008,,"Enterprise Holdings, Inc.",165 98th Ave,,Oakland,,CA,94603.0,(510) 877-5499,FALSE,,Not Indian Country,,37.729665,-122.195455,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8136fd0>
884,CAL009,,Bancroft Valero,7225 Bancroft Ave,,Oakland,,CA,94605.0,(510) 301-2365,FALSE,,Not Indian Country,,37.765797,-122.177666,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8137250>
885,CAL010,,24-7 Gas & Food Mart,8930 Bancroft Ave,,Oakland,,CA,94605.0,(408) 306-5075,FALSE,,Not Indian Country,,37.754048,-122.16545,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8137490>
886,CAL011,,Golden Gas,6600 Foothill Blvd,,Oakland,,CA,94605.0,(510) 568-4913,FALSE,,Not Indian Country,,37.770602,-122.181445,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8137710>
887,CAL012,,KTVU Studio,2 Jack London Sq,,Oakland,,CA,94607.0,(510) 834-1212,FALSE,,Not Indian Country,,37.794056,-122.274832,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8137990>
888,CAL013,,Market Street Shell,610 Market St,,Oakland,,CA,94607.0,(650) 363-7202,FALSE,,Not Indian Country,,37.802249,-122.282568,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8137c10>
889,CAL014,,Oak Street Shell,105 5th St,,Oakland,,CA,94607.0,(510) 839-0784,FALSE,,Not Indian Country,,37.794761,-122.267233,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8137e90>
890,CAL016,,Oakland Port - Eastgate Petroleum,1107 5th St,,Oakland,,CA,94607.0,(925) 228-2222,FALSE,,Not Indian Country,,37.802828,-122.288653,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8094150>
891,CAL015,,100MAC 76,100 MacArthur Blvd,,Oakland,,CA,94610.0,(408) 489-8916,FALSE,,Not Indian Country,,37.81951,-122.253427,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80943d0>
892,CAL019,,Arco # 02107,3310 Park Blvd,,Oakland,,CA,94610.0,(510) 532-1716,FALSE,,Not Indian Country,,37.803097,-122.234912,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8094690>
893,CAL017,,Betts Lakeshore Chevron,3500 Lakeshore Ave,,Oakland,,CA,94610.0,(510) 465-1761,FALSE,,Not Indian Country,,37.811535,-122.241457,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80948d0>
894,CAL018,,Lake Merritt Chevron,350 Grand Ave,,Oakland,,CA,94610.0,(510) 835-2530,FALSE,,Not Indian Country,,37.809238,-122.255662,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8094b50>
895,CAL020,,Wiley W. Manuel Courthouse,661 Washington St,,Oakland,,CA,94607.0,(510) 667-3047,FALSE,,Not Indian Country,,37.799902,-122.276289,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8094d90>
896,CAL021,,7-ELEVEN INC #32181,4193 PIEDMONT AVE,,Oakland,,CA,94611.0,(800) 828-0711,FALSE,,Not Indian Country,,37.827725,-122.25115,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8094fd0>
897,CAL022,,Ken Betts Montclair Chevron,6550 Moraga Avenue,,Oakland,,CA,94611.0,(510) 339-1064,FALSE,,Not Indian Country,,37.825695,-122.209748,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8095210>
898,CAL023,,Broadway-Taft Shell,5755 Broadway Street,,Oakland,,CA,94618.0,(925) 979-0560,FALSE,,Not Indian Country,,37.843798,-122.246874,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8095450>
899,CAL024,,car service,5865 Broadway Ter,,Oakland,,CA,94618.0,(510) 547-0170,FALSE,,Not Indian Country,,37.840704,-122.237073,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80956d0>
900,CAL025,,Oakland Union 76,5300 Broadway Ave,,Oakland,,CA,94618.0,(925) 979-0560,FALSE,,Not Indian Country,,37.837402,-122.250153,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8095910>
901,CAL026,,ARCO am/pm,566 Hegenberger Rd,,Oakland,,CA,94621.0,(510) 569-7561,FALSE,,Not Indian Country,,37.744815,-122.195327,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8095b90>
902,CAL027,,D4 - East Oakland Division,1100 Seminary Ave,,Oakland,,CA,94621.0,(510) 891-8292,FALSE,,Not Indian Country,,37.761153,-122.205124,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8095dd0>
903,CAL028,,Federal Express Corp-OAKR,1 Sally Ride Way,,Oakland,,CA,94621.0,(901) 434-8483,FALSE,,Not Indian Country,,37.720666,-122.219748,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8096010>
904,CAL029,,Hegenberger Shell,285 Hegenberger Rd,,Oakland,,CA,94621.0,(903) 394-4728,FALSE,,Not Indian Country,,37.733192,-122.198488,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8096250>
905,CAL030,,"Horizon Energy, LLC, dba Coliseum Shell",540 Hegenberger Rd,,Oakland,,CA,94621.0,(510) 635-8623,FALSE,,Not Indian Country,,37.744244,-122.195621,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8096490>
906,CAL031,,Municipal Service Center (MSC),7101 Edgewater Dr,,Oakland,,CA,94621.0,(510) 238-6259,FALSE,,Not Indian Country,,37.748806,-122.210058,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80966d0>
907,CAL032,,Nella Oil #454,8515 San Leandro St.,,Oakland,,CA,94621.0,(530) 885-0401,FALSE,,Not Indian Country,,37.746351,-122.188891,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8096950>
908,CAL033,,Rolls-Royce Engine Services Oakland Inc.,7200 Earhart Rd,,Oakland,,CA,94621.0,(510) 613-1000,FALSE,,Not Indian Country,,37.73969,-122.218259,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8096bd0>
909,CAL034,,SF Oakland Truck Stop,8255 San Leandro St,,Oakland,,CA,94621.0,(510) 569-1624,FALSE,,Not Indian Country,,37.748776,-122.191932,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8096e10>
910,CAL035,,"Propel BioFuels, Inc.",350 Grand Ave,,Oakland,,CA,94610.0,(650) 241-7800,FALSE,,Not Indian Country,,37.809238,-122.255662,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8097090>
911,CAL036,,Quik Stop Market #003,66 MacArthur Blvd,,Oakland,,CA,94610.0,(510) 657-8500,FALSE,,Not Indian Country,,37.820315,-122.254038,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80972d0>
912,CAL037,,"UBE, INC.",3535 Pierson st.,,Oakland,,CA,94619.0,(510) 759-2384,FALSE,,Not Indian Country,,37.783333,-122.188686,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8097550>
913,CAL038,,451 hegenberger gas inc.,451 Hegenberger Rd,,Oakland,,CA,94621.0,(510) 633-0685,FALSE,,Not Indian Country,,37.737432,-122.196931,OnlineMapGoogle,,BOJHA,2014-04-01 11:22:11,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8097790>
914,CAL039,,Palms Service Center,2311 South Fairfax Avenue,,Los Angeles,,CA,90016.0,(213) 367-0403,FALSE,,Not Indian Country,,34.036482,-118.369432,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80979d0>
915,CAL040,,Circle K Stores Inc. Site #2211146,1925 Crenshaw Blvd.,,Los Angeles,,CA,90016.0,(323) 688-7272,FALSE,,Not Indian Country,,34.039803,-118.330913,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8097c10>
916,CAL041,,City of LA - PW - Street Services,1274 S Cochran Ave,,Los Angeles,,CA,90019.0,(213) 272-8051,FALSE,,Not Indian Country,,34.051605,-118.351266,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8097e50>
917,CAL042,,Golden State Enterprises,1171 S. Soto St,,Los Angeles,,CA,90023.0,(818) 336-8984,FALSE,,Not Indian Country,,34.02844,-118.21959,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fc110>
918,CAL043,,LAPD - Central Garage,555 E Ramirez St. Unit 112,,Los Angeles,,CA,90012.0,(213) 272-8051,FALSE,,Not Indian Country,,34.054491,-118.229874,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fc350>
919,CAL044,,City of LA - PW - Street Services - Venice Yard,2000 W Abbot Kinney Blvd,,Los Angeles,,CA,90291.0,(213) 272-8051,FALSE,,Not Indian Country,,33.9884,-118.461514,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fc590>
920,CAL045,,Rodeo Gas,5851 W Rodeo Rd,,Los Angeles,,CA,90016.0,(310) 838-0835,FALSE,,Not Indian Country,,34.022009,-118.372786,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fc850>
921,CAL046,,LA County - ISD Alameda St. Garage,1055 N Alameda St.,,Los Angeles,,CA,90012.0,(213) 974-9095,FALSE,,Not Indian Country,,34.06129,-118.23687,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fca90>
922,CAL047,,City of LA - Dept of Transportation,2801 W Exposition Blvd,,Los Angeles,,CA,90018.0,(213) 272-8051,FALSE,,Not Indian Country,,34.021071,-118.326509,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fccd0>
923,CAL048,,City of LA - Dept of General Services,200 N Spring St,,Los Angeles,,CA,90012.0,(213) 272-8051,FALSE,,Not Indian Country,,34.053726,-118.242899,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fcf50>
924,CAL049,,City of LA - Dept of General Services - LA City Hall South,111 E 1st St,,Los Angeles,,CA,90012.0,(213) 272-8051,FALSE,,Not Indian Country,,34.052455,-118.242577,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fd1d0>
925,CAL050,,LAPD New 2007 Rampart Police Station,1401 W 6th St,,Los Angeles,,CA,90017.0,(213) 272-8051,FALSE,,Not Indian Country,,34.056944,-118.267125,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fd450>
926,CAL051,,LAUSD - Business Division Garage,604 E 15th St.,,Los Angeles,,CA,90015.0,(213) 743-3593,FALSE,,Not Indian Country,,34.031202,-118.256357,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fd6d0>
927,CAL052,,City of LA - Dept of General Services,"PiperTech 120, 555 E Ramirez St.",,Los Angeles,,CA,90012.0,(213) 272-8051,FALSE,,Not Indian Country,,34.054491,-118.229874,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fd910>
928,CAL053,,LA Brea Shell Auto Center,2339 S La Brea Ave,,Los Angeles,,CA,90016.0,(323) 935-8592,FALSE,,Not Indian Country,,34.035729,-118.349966,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fdb50>
929,CAL054,,"Chevron - Mekhail, Ibrahim",3063 Crenshaw Blvd,,Los Angeles,,CA,90016.0,(818) 477-7990,FALSE,,Not Indian Country,,34.025851,-118.33548,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fdd90>
930,CAL055,,Mobil Service Station #00L1D (Emile's Mobil),1166 S Soto St.,,Los Angeles,,CA,90023.0,(323) 307-2124,FALSE,,Not Indian Country,,34.028396,-118.218808,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fe010>
931,CAL056,,City of LA - Elysian Park Radio Site,1266 N Stadium Wy,,Los Angeles,,CA,90012.0,(213) 272-8051,FALSE,,Not Indian Country,,34.094981,-118.244283,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fe250>
932,CAL057,,Rapid Oil #82,5100 W Jefferson Blvd,,Los Angeles,,CA,90016.0,(310) 323-3992,FALSE,,Not Indian Country,,34.025273,-118.355438,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fe4d0>
933,CAL058,,Kim's Shell Service,5164 W Washington Blvd.,,Los Angeles,,CA,90016.0,(323) 934-0263,FALSE,,Not Indian Country,,34.041066,-118.35332,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fe710>
934,CAL059,,Crenshaw Shell,3645 S Crenshaw Blvd,,Los Angeles,,CA,90016.0,(323) 292-2141,FALSE,,Not Indian Country,,34.021726,-118.335493,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fe990>
935,CAL060,,Raffi's Chevron,2538 S Crenshaw Blvd,,Los Angeles,,CA,90016.0,(818) 585-9155,FALSE,,Not Indian Country,,34.032918,-118.334701,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fec10>
936,CAL061,,City of LA - Dept Rec & Parks,835 W Academy Rd,,Los Angeles,,CA,90012.0,(213) 272-8051,FALSE,,Not Indian Country,,34.081322,-118.248081,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80fee50>
937,CAL062,,City of LA - PW - Public Works Bldg,1149 S Broadway St,,Los Angeles,,CA,90015.0,(213) 847-2162,FALSE,,Not Indian Country,,34.038996,-118.260602,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80ff090>
938,CAL063,,City of LA Metro Call Center 911,100 N Los Angeles St,,Los Angeles,,CA,90012.0,(213) 272-8051,FALSE,,Not Indian Country,,34.051522,-118.241537,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80ff2d0>
939,CAL064,,Vulcan Materials,2715 E Washington Blvd,,Los Angeles,,CA,90023.0,(818) 553-8938,FALSE,,Not Indian Country,,34.01765,-118.22256,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80ff510>
940,CAL065,,Amerigas LLC,3154 E Olympic Blvd,,Los Angeles,,CA,90023.0,(323) 262-9190,FALSE,,Not Indian Country,,34.019979,-118.210718,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80ff790>
941,CAL066,,LA County - Health Services Administration,313 N Figueroa St.,,Los Angeles,,CA,90012.0,(213) 240-8129,FALSE,,Not Indian Country,,34.059767,-118.249481,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80ff9d0>
942,CAL067,,Sam's Chevron,2546 S La Brea Ave.,,Los Angeles,,CA,90016.0,(818) 345-7344,FALSE,,Not Indian Country,,34.032727,-118.350389,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80ffc50>
943,CAL068,,Mid-City Arco,3401 E Whittier Blvd.,,Los Angeles,,CA,90023.0,(323) 268-2725,FALSE,,Not Indian Country,,34.027912,-118.200692,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe80ffed0>
944,CAL069,,City of LA - General Services/Fleet,"2222 E 7th St., Bldg 1-37 Weld Shop",,Los Angeles,,CA,90023.0,(213) 272-8051,FALSE,,Not Indian Country,,34.034536,-118.224877,OnlineMapGoogle,,BOJHA,2014-06-05 13:02:15,,2016-02-11 14:14:34,1,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe8140150>
