financial_responsibility_id,facility_id,fr_type,issuer,policy_no,effective_start_date,effective_end_date,created_by,created_date,updated_by,updated_date,third_party,first_dollar,occurrence_amount,aggregate_amount,cleanup
3477,8353,Insurance,Crum & Foster,,2015-08-07,2017-08-07,JGreeves,2016-06-20 00:00:00,,,,,,,
3478,8353,Insurance,Great American,,2006-08-07,2007-08-07,JGreeves,2007-08-06 00:00:00,,,,,,,
3479,8365,Insurance,Crum & Foster Specialty Insurance,STP-104645,2014-11-16,2015-11-16,CBoulind,2015-06-29 00:00:00,,,,,,,
3480,8366,Insurance,Crum & Foster,,2015-08-07,2017-08-14,JGreeves,2016-06-20 00:00:00,,,,,,,
3481,8366,Insurance,Great American,,2006-08-07,2007-08-07,JGreeves,2007-08-06 00:00:00,,,,,,,
3482,8376,Insurance,Great American E&S Insurance Co.,BTA 9989520-5,2017-06-05,2018-06-05,CBoulind,2018-07-11 00:00:00,,,,,,,
3483,8378,Insurance,Ironshore Specialty Insurance Co.,001518604,2016-12-01,2017-12-01,CBoulind,2017-09-21 00:00:00,,,,,,,
3484,8378,Insurance,Colony Insurance Co.,WA640856,2008-10-01,2009-10-01,cbertani,2009-10-01 00:00:00,,,,,,,
3485,8379,Insurance,Colony Ins Co,,2015-05-11,2016-05-11,JGreeves,2015-09-01 00:00:00,,,,,,,
3486,8379,Insurance,Colony,,2018-05-11,2019-05-11,JGreeves,2018-09-21 00:00:00,,,,,,,
3487,8381,Govt. Entity: Federal Covered,,,,,CBoulind,2009-08-04 00:00:00,,,,,,,
3488,8382,Insurance,Colony Insurance Co.,,2017-09-21,2018-09-21,JGreeves,2018-08-31 00:00:00,,,,,,,
3489,8382,Insurance,Colony Insurance Co.,WA641204,2009-09-21,2010-09-21,cbertani,2009-10-01 00:00:00,,,,,,,
3490,8382,Insurance,Colony Insurance Co.,WA641204,2011-09-21,2012-09-21,pnenninger,2012-07-30 00:00:00,,,,,,,
3491,8383,Insurance,Colony Insurance Co.,,2017-09-21,2018-09-21,JGreeves,2018-08-31 00:00:00,,,,,,,
3492,8383,Insurance,Colony Insurance Co.,WA641204,2009-09-21,2010-09-21,cbertani,2009-10-01 00:00:00,,,,,,,
3493,8383,Insurance,Colony Insurance Co.,WA641204,2011-09-21,2012-09-21,pnenninger,2012-07-30 00:00:00,,,,,,,
3494,8387,Insurance,Colony,WA641245,2011-10-20,2012-10-20,pnenninger,2012-07-31 00:00:00,,,,,,,
3495,8388,Insurance,Colony Insurance Co.,,2017-12-10,2018-12-10,JGreeves,2018-08-31 00:00:00,,,,,,,
3496,8388,Insurance,Colony Insurance Co.,WA629756-2,2004-08-14,2005-08-14,CBoulind,2013-01-04 00:00:00,,,,,,,
3497,8391,Insurance,Alliant Specialty Ins Service,,2016-08-13,2017-08-13,JGreeves,2016-09-22 00:00:00,,,,,,,
3498,8394,Insurance,Great American,,2015-10-01,2016-10-01,JGreeves,2016-04-19 00:00:00,,,,,,,
3499,8395,Insurance,Ironshore Speciality Co.,001518604,2016-12-01,2017-12-01,CBoulind,2017-09-21 00:00:00,,,,,,,
3500,8396,Insurance,Colony Ins Co,,2016-10-07,2017-10-07,JGreeves,2017-05-17 00:00:00,,,,,,,
3501,8400,Insurance,Colony,WA641768,2011-10-07,2012-10-07,pnenninger,2012-07-31 00:00:00,,,,,,,
3502,8401,Insurance,Colony Ins Co,,2017-10-25,2018-10-25,JGreeves,2018-02-02 00:00:00,,,,,,,
3503,8403,Insurance,Colony Insurance Co.,WA641748-5,2015-07-19,2016-07-19,CBoulind,2016-10-04 00:00:00,,,,,,,
3504,8403,Insurance,Colony Insurance Co.,WA641748-7,2019-07-19,2019-11-13,showell,2019-09-23 00:00:00,,,,,,,
3505,8404,Insurance,Ironshore Specialty Insurance Co.,001518604,2016-12-01,2017-12-01,CBoulind,2017-09-21 00:00:00,,,,,,,
3506,8405,Insurance,Colony Insurance Co.,WA629812-12,2015-07-01,2016-07-01,JGreeves,2018-08-31 00:00:00,,,,,,,
3507,8405,Insurance,Colony Insurance Co.,,2018-07-01,2019-07-01,JGreeves,2018-08-31 00:00:00,,,,,,,
3508,8406,Insurance,Great American,,2017-07-18,2018-07-18,JGreeves,2017-09-14 00:00:00,,,,,,,
3509,8406,Insurance,Colony,WA641848,2012-07-18,2013-07-18,pnenninger,2012-09-12 00:00:00,,,,,,,
3510,8426,State Fund,PSTF,,2016-12-01,2017-12-01,JGreeves,2017-09-05 00:00:00,,,,,,,
3511,8426,State Fund,PSTF,,2018-12-01,2019-12-01,JGreeves,2019-05-13 00:00:00,,,,,,,
3512,8429,Insurance,ACE American Ins Co.,,2017-11-06,2018-11-06,JGreeves,2018-02-02 00:00:00,,,,,,,
3513,8430,Insurance,Great American,,2015-10-01,2016-10-01,JGreeves,2016-04-18 00:00:00,,,,,,,
3514,8431,State Fund,PSTF,,,,JGreeves,2017-04-24 00:00:00,,,,,,,
3515,8434,Insurance,Colony Insurance Co.,,2017-02-04,2018-02-04,CBoulind,2019-11-14 00:00:00,,,,,,,
3516,8436,Insurance,Colony,,2015-02-06,2016-02-06,JGreeves,2015-09-02 00:00:00,,,,,,,
3517,8436,Insurance,Colony,,2017-02-06,2018-02-06,JGreeves,2017-09-14 00:00:00,,,,,,,
3518,8436,Insurance,Great American,,2020-07-18,2021-07-18,JGreeves,2020-09-25 00:00:00,,,,,,,
3519,8437,Insurance,Colony,,2016-02-05,2017-02-05,JGreeves,2016-05-26 00:00:00,,,,,,,
3520,8441,Insurance,Great American,,2015-10-01,2016-10-01,JGreeves,2016-04-19 00:00:00,,,,,,,
3521,8444,Insurance,,,2016-08-13,2017-08-13,JGreeves,2017-04-25 00:00:00,,,,,,,
3522,8447,Insurance,Beazley Syndicates,,2020-05-30,2021-05-30,JGreeves,2020-09-23 00:00:00,,,,,,,
3523,8451,State Fund,Idaho Petroleum Clean Water Trust Fund,PSTF 2228,2018-08-24,2019-07-31,showell,2019-06-26 00:00:00,,,,,,,
3524,8452,Insurance,Colony,WA641970-6,2019-07-01,2020-07-01,showell,2019-09-10 00:00:00,,,,,,,
3525,8453,Insurance,,,,,CBoulind,2018-12-04 00:00:00,,,,,,,
3526,8453,Insurance,ACE American Ins,,2018-11-06,2019-11-06,JGreeves,2019-09-18 00:00:00,,,,,,,
3527,8455,Insurance,Colony,,2020-05-11,2021-05-11,JGreeves,2020-09-21 00:00:00,,,,,,,
3528,8456,Insurance,Iron Horse Ins Co,,2020-04-18,2021-04-18,JGreeves,2020-09-22 00:00:00,,,,,,,
3529,8459,State Fund,PSTF,242,2006-03-01,2007-03-01,KMills,2006-07-31 00:00:00,,,,,,,
3530,8461,State Fund,PSTF,,2003-08-01,2004-08-01,CBoulind,2010-12-14 00:00:00,,,,,,,
3531,8464,Other,,,,,DGRAY,1998-02-03 00:00:00,,,,,,,
3532,8465,State Fund,PSTF,,2003-10-01,2004-10-01,CBoulind,2010-12-14 00:00:00,,,,,,,
3533,8466,Insurance,,,,,DGRAY,1998-09-08 00:00:00,,,,,,,
3534,8467,,,,,,eorzech,2012-03-14 00:00:00,,,,,,,
3535,8468,Govt. Entity: State Covered,,,,,eorzech,2011-08-16 00:00:00,,,,,,,
3536,8470,Insurance,,,,,rcutler,2000-04-03 00:00:00,,,,,,,
3537,8471,Self Insured,,,,,htimothy,1999-03-12 00:00:00,,,,,,,
3538,8471,State Fund,,,,,htimothy,1999-03-12 00:00:00,,,,,,,
3539,8473,State Fund,,,,,htimothy,1999-02-08 00:00:00,,,,,,,
3540,8474,State Fund,PSTF,,2004-11-01,2005-11-01,CBoulind,2011-02-17 00:00:00,,,,,,,
3541,8476,State Fund,,,,,dgray,1998-12-16 00:00:00,,,,,,,
3542,8477,State Fund,,,,,dgray,1998-02-03 00:00:00,,,,,,,
3543,8479,State Fund,,,2003-05-01,2004-05-01,CBoulind,2010-12-14 00:00:00,,,,,,,
3544,8480,Self Insured,,,,,dgray,1997-11-28 00:00:00,,,,,,,
3545,8480,Insurance,,,,,dgray,1997-11-28 00:00:00,,,,,,,
3546,8481,State Fund,PSTF,,1993-11-01,1994-11-01,CBoulind,2011-09-02 00:00:00,,,,,,,
3547,8482,State Fund,PSTF,316,1997-05-01,1998-05-01,eorzech,2011-08-16 00:00:00,,,,,,,
3548,8483,State Fund,PSTF,,1993-10-01,1994-10-01,CBoulind,2011-09-02 00:00:00,,,,,,,
3549,8484,State Fund,PSTF,,,,CBoulind,2014-10-06 00:00:00,,,,,,,
3550,8486,Self Insured,,,,,dgray,1998-02-03 00:00:00,,,,,,,
3551,8488,State Fund,PSTF,,2004-07-02,2005-04-02,CBoulind,2010-12-14 00:00:00,,,,,,,
3552,8491,State Fund,PSTF,,2003-12-01,2004-12-01,CBoulind,2010-12-16 00:00:00,,,,,,,
3553,8493,State Fund,PSTF,,2003-07-25,2004-07-01,CBoulind,2010-12-16 00:00:00,,,,,,,
3554,8494,State Fund,PSTF,,,,CBoulind,2011-09-13 00:00:00,,,,,,,
3555,8498,State Fund,,1413,2004-11-17,2005-11-01,CBoulind,2010-12-16 00:00:00,,,,,,,
3556,8500,State Fund,PSTF,680,2003-12-01,2004-12-01,CBoulind,2010-12-16 00:00:00,,,,,,,
3557,8503,State Fund,PSTF,634,1994-09-12,1995-09-01,CBoulind,2011-09-13 00:00:00,,,,,,,
3558,8504,State Fund,,,,,DGRAY,1998-02-03 00:00:00,,,,,,,
3559,8505,State Fund,PSTF,,1996-09-01,1997-09-01,CBoulind,2011-09-13 00:00:00,,,,,,,
3560,8506,State Fund,,,,,CBoulind,2010-12-16 00:00:00,,,,,,,
3561,8508,State Fund,,,,,DGRAY,1998-02-03 00:00:00,,,,,,,
3562,8509,State Fund,,,,,cboulind,2005-10-18 00:00:00,,,,,,,
3563,8510,Other,,,,,DGRAY,1998-06-02 00:00:00,,,,,,,
3564,8514,State Fund,,,,,DGRAY,1998-01-21 00:00:00,,,,,,,
3565,8515,Self Insured,,,,,htimothy,1999-03-11 00:00:00,,,,,,,
3566,8516,Govt. Entity: Federal Covered,,,,,CBoulind,2011-09-13 00:00:00,,,,,,,
3567,8518,State Fund,PSTF,,2001-09-01,2002-09-01,eorzech,2011-08-16 00:00:00,,,,,,,
3568,8519,Self Insured,,,,,UT,1993-08-13 00:00:00,,,,,,,
3569,8520,State Fund,PSTF,,2001-06-01,2002-06-01,CBoulind,2011-02-16 00:00:00,,,,,,,
3570,8521,State Fund,PSTF,,,,CBoulind,2010-12-23 00:00:00,,,,,,,
3571,8523,Self Insured,,,,,UT,1994-05-17 00:00:00,,,,,,,
3572,8524,State Fund,PSTF,,2001-06-01,2002-06-01,eorzech,2011-08-16 00:00:00,,,,,,,
3573,8526,State Fund,,,,,htimothy,1999-01-27 00:00:00,,,,,,,
3574,8527,State Fund,,,,,dgray,1998-05-28 00:00:00,,,,,,,
3575,8528,State Fund,,,,,UT,1996-01-17 00:00:00,,,,,,,
3576,8529,Trust Fund,,,,,PJM,1995-02-27 00:00:00,,,,,,,
3577,8530,Insurance,,,,,UT,1993-09-09 00:00:00,,,,,,,
3578,8531,State Fund,PSTF,,2002-12-01,2003-12-01,CBoulind,2010-12-28 00:00:00,,,,,,,
3579,8532,State Fund,PSTF,,2003-10-01,2004-10-01,CBoulind,2010-12-28 00:00:00,,,,,,,
3580,8534,Self Insured,Pilot Travel Centers LLC,ST 1959250,2009-09-01,2010-09-01,eorzech,2011-11-15 00:00:00,,,,,,,
3581,8534,State Fund,PWTF,18,2010-09-01,2011-09-01,eorzech,2011-11-17 00:00:00,,,,,,,
3582,8534,Self Insured,Pilot Travel Centers LLC,ST 1959250,2009-09-01,2010-09-01,eorzech,2011-11-15 00:00:00,,,,,,,
3583,8535,State Fund,,,,,jgreeves,2004-05-05 00:00:00,,,,,,,
3584,8536,State Fund,PSTF,,,,CBoulind,2010-12-28 00:00:00,,,,,,,
3585,8537,Self Insured,,,,,VF,1992-08-20 00:00:00,,,,,,,
3586,8538,State Fund,PSTF,,2004-04-01,2005-04-01,CBoulind,2010-12-28 00:00:00,,,,,,,
3587,8539,Insurance,,,,,AF,1995-12-29 00:00:00,,,,,,,
3588,8540,State Fund,,,,,DGRAY,1997-12-29 00:00:00,,,,,,,
3589,8542,Self Insured,,,,,jgreeves,2003-11-05 00:00:00,,,,,,,
3590,8544,State Fund,,,,,dgray,1998-01-14 00:00:00,,,,,,,
3591,8545,State Fund,,,,,jgreeves,2003-11-05 00:00:00,,,,,,,
3592,8546,State Fund,,,,,dgray,1997-11-28 00:00:00,,,,,,,
3593,8547,State Fund,PSTF,,2002-09-01,2003-09-01,CBoulind,2011-01-04 00:00:00,,,,,,,
3594,8547,State Fund,PSTF,,2004-09-03,2005-09-01,CBoulind,2011-01-04 00:00:00,,,,,,,
3595,8548,State Fund,,,,,RR,1993-06-28 00:00:00,,,,,,,
3596,8549,Letter of Credit,,,,,dgray,1998-12-02 00:00:00,,,,,,,
3597,8551,State Fund,,,,,UT,1993-06-04 00:00:00,,,,,,,
3598,8553,State Fund,,,,,dgray,1998-08-03 00:00:00,,,,,,,
3599,8554,State Fund,,,,,dgray,1997-12-01 00:00:00,,,,,,,
3600,8555,Insurance,,,,,UT,1993-12-21 00:00:00,,,,,,,
3601,8556,State Fund,PSTF,,,,CBoulind,2011-01-04 00:00:00,,,,,,,
3602,8557,Insurance,PTSF,,2002-03-01,2003-03-01,eorzech,2011-11-17 00:00:00,,,,,,,
3603,8559,Insurance,,,,,UT,1993-06-04 00:00:00,,,,,,,
3604,8560,Insurance,,,,,UT,1993-08-20 00:00:00,,,,,,,
3605,8561,Govt. Entity: Federal Covered,,,,,CBoulind,2011-10-05 00:00:00,,,,,,,
3606,8562,State Fund,,,,,HTIMOTHY,1999-02-11 00:00:00,,,,,,,
3607,8563,Self Insured,,,,,dgray,1998-05-28 00:00:00,,,,,,,
3608,8564,Surety Bond,,,,,dgray,1998-12-02 00:00:00,,,,,,,
3609,8566,State Fund,,,,,DGRAY,1998-02-02 00:00:00,,,,,,,
3610,8567,State Fund,,,,,UT,1993-06-04 00:00:00,,,,,,,
3611,8568,Insurance,,,,,PH,1991-12-18 00:00:00,,,,,,,
3612,8569,State Fund,PSTF,,2002-12-01,2003-12-01,CBoulind,2011-01-04 00:00:00,,,,,,,
3613,8570,State Fund,PSTF,343,1999-06-01,2000-06-01,CBoulind,2011-01-04 00:00:00,,,,,,,
3614,8571,State Fund,PSTF,,,,CBoulind,2011-01-04 00:00:00,,,,,,,
3615,8572,State Fund,,,,,VF,1992-07-20 00:00:00,,,,,,,
3616,8573,State Fund,PSTF,,2003-08-01,2004-08-01,CBoulind,2011-01-04 00:00:00,,,,,,,
3617,8574,State Fund,,,,,UT,1993-04-07 00:00:00,,,,,,,
3618,8575,State Fund,,,,,kbremer,2001-04-30 00:00:00,,,,,,,
3619,8576,State Fund,,,,,dgray,1998-11-18 00:00:00,,,,,,,
3620,8578,State Fund,,,,,UT,1993-08-20 00:00:00,,,,,,,
3621,8580,State Fund,PSTF,,2004-09-01,2005-09-01,CBoulind,2011-01-04 00:00:00,,,,,,,
3622,8583,State Fund,,,,,jgreeves,2003-11-06 00:00:00,,,,,,,
3623,8584,State Fund,PSTF,,,,CBoulind,2011-01-04 00:00:00,,,,,,,
3624,8585,State Fund,PSTF,,2004-05-01,2005-05-01,CBoulind,2011-01-04 00:00:00,,,,,,,
3625,8586,State Fund,,,,,VF,1992-08-18 00:00:00,,,,,,,
3626,8587,Self Insured,,,,,dgray,1997-12-09 00:00:00,,,,,,,
3627,8588,State Fund,PSTF,534,1999-07-01,2000-07-01,CBoulind,2011-01-04 00:00:00,,,,,,,
3628,8589,Insurance,PSTF,258,1999-04-01,2000-04-01,eorzech,2012-02-28 00:00:00,,,,,,,
3629,8590,Self Insured,,,,,dgray,1997-12-09 00:00:00,,,,,,,
3630,8592,State Fund,,,,,DEBUG,2014-04-14 00:00:00,,,,,,,
3631,8593,State Fund,,,,,UT,1993-06-02 00:00:00,,,,,,,
3632,8594,State Fund,PSTF,1400,2004-07-12,2005-07-01,CBoulind,2011-01-06 00:00:00,,,,,,,
3633,8596,Insurance,,,,,htimothy,1999-04-13 00:00:00,,,,,,,
3634,8596,State Fund,,,,,htimothy,1999-04-13 00:00:00,,,,,,,
3635,8597,Insurance,,,,,DM,1994-10-13 00:00:00,,,,,,,
3636,8598,State Fund,,,,,PJM,1994-12-06 00:00:00,,,,,,,
3637,8599,State Fund,,,,,DGRAY,1998-02-02 00:00:00,,,,,,,
3638,8600,Insurance,,,,,PJM,1995-05-24 00:00:00,,,,,,,
3639,8602,State Fund,,,,,PJM,1995-08-03 00:00:00,,,,,,,
3640,8603,State Fund,,,,,htimothy,1999-01-28 00:00:00,,,,,,,
3641,8604,State Fund,,,,,UT,1995-11-15 00:00:00,,,,,,,
3642,8605,State Fund,,,,,rjarvis,1997-07-03 00:00:00,,,,,,,
3643,8606,Insurance,,,,,VF,1992-07-20 00:00:00,,,,,,,
3644,8607,State Fund,,,,,dgray,1998-05-05 00:00:00,,,,,,,
3645,8608,State Fund,PSTF,,2004-08-01,2005-08-01,CBoulind,2011-01-06 00:00:00,,,,,,,
3646,8609,State Fund,PSTF,,2004-07-01,2005-07-01,CBoulind,2011-01-06 00:00:00,,,,,,,
3647,8610,State Fund,PSTF,,2004-07-01,2005-07-01,CBoulind,2011-01-06 00:00:00,,,,,,,
3648,8611,State Fund,PSTF,,,,CBoulind,2011-01-06 00:00:00,,,,,,,
3649,8612,State Fund,PSTF,,,,CBoulind,2011-01-06 00:00:00,,,,,,,
3650,8613,Insurance,PSTF,,1996-07-01,1997-07-01,eorzech,2012-02-29 00:00:00,,,,,,,
3651,8615,Insurance,PSTF,,1996-07-01,1997-07-01,eorzech,2012-02-29 00:00:00,,,,,,,
3652,8616,State Fund,PSTF,,,,CBoulind,2011-01-06 00:00:00,,,,,,,
3653,8617,State Fund,PSTF,,,,CBoulind,2011-01-06 00:00:00,,,,,,,
3654,8618,State Fund,PSTF,,,,CBoulind,2011-01-06 00:00:00,,,,,,,
3655,8619,State Fund,PSTF,498,1997-02-01,1998-02-01,CBoulind,2011-09-13 00:00:00,,,,,,,
3656,8622,State Fund,PSTF,,1996-07-01,1997-07-01,eorzech,2012-02-29 00:00:00,,,,,,,
3657,8623,Insurance,,,,,RR,1993-06-28 00:00:00,,,,,,,
3658,8624,Self Insured,,,,,UT,1994-02-07 00:00:00,,,,,,,
3659,8625,State Fund,,,,,rjarvis,1997-08-19 00:00:00,,,,,,,
3660,8626,State Fund,PSTF,,2004-07-01,2005-07-01,CBoulind,2011-01-06 00:00:00,,,,,,,
3661,8628,State Fund,PSTF,,,,CBoulind,2011-01-06 00:00:00,,,,,,,
3662,8629,Self Insured,,,,,AF,1995-12-29 00:00:00,,,,,,,
3663,8630,State Fund,PSTF,,2004-09-01,2005-09-01,DEBUG,2014-06-24 00:00:00,,,,,,,
3664,8631,State Fund,PSTF,368,2004-07-01,2005-07-01,CBoulind,2014-06-27 00:00:00,,,,,,,
3665,8633,State Fund,PSTF,,2004-09-01,2005-09-01,CBoulind,2014-07-03 00:00:00,,,,,,,
3666,8634,State Fund,PSTF,,2003-05-01,2004-05-01,CBoulind,2014-07-03 00:00:00,,,,,,,
3667,8635,State Fund,PSTF,,2004-09-01,2005-09-01,CBoulind,2014-07-08 00:00:00,,,,,,,
3668,8638,State Fund,PSTF,,2004-02-01,2005-02-01,CBoulind,2014-07-08 00:00:00,,,,,,,
3669,8639,State Fund,PSTF,,,,CBoulind,2014-07-08 00:00:00,,,,,,,
3670,8640,State Fund,,,,,dgray,1998-10-26 00:00:00,,,,,,,
3671,8641,State Fund,,,,,dgray,1998-10-26 00:00:00,,,,,,,
3672,8642,State Fund,PTSF,,2010-12-01,2011-12-01,eorzech,2011-11-17 00:00:00,,,,,,,
3673,8643,State Fund,PSTF,436,2004-10-01,2005-10-01,CBoulind,2013-02-01 00:00:00,,,,,,,
3674,8644,Insurance,American Safety,,2011-10-04,2013-10-04,CBoulind,2014-07-08 00:00:00,,,,,,,
3675,8645,State Fund,PSTF,,2004-07-01,2005-07-01,CBoulind,2014-07-08 00:00:00,,,,,,,
3676,8646,Self Insured,,,,,CBoulind,2014-07-08 00:00:00,,,,,,,
3677,8647,State Fund,,,,,dgray,1998-10-26 00:00:00,,,,,,,
3678,8648,Govt. Entity: State Covered,,,,,CBoulind,2011-05-13 00:00:00,,,,,,,
3679,8649,Insurance,,,,,UT,1993-09-07 00:00:00,,,,,,,
3680,8651,State Fund,PTSF,3,1998-08-01,1999-08-01,DEBUG,2011-09-21 00:00:00,,,,,,,
3681,8652,Insurance,,,,,dgray,1998-01-30 00:00:00,,,,,,,
3682,8653,State Fund,PSTF,440,2004-11-01,2005-11-01,eorzech,2011-08-19 00:00:00,,,,,,,
3683,8654,State Fund,,,,,DGRAY,1998-09-17 00:00:00,,,,,,,
3684,8656,State Fund,,,,,DGRAY,1998-09-17 00:00:00,,,,,,,
3685,8657,State Fund,,,,,DGRAY,1998-09-17 00:00:00,,,,,,,
3686,8658,State Fund,PTSF,440,2001-11-01,2002-11-01,eorzech,2011-08-19 00:00:00,,,,,,,
3687,8659,State Fund,PSTF,,2004-06-01,2005-06-01,CBoulind,2011-11-10 00:00:00,,,,,,,
3688,8660,Govt. Entity: State Covered,,,,,CBoulind,2011-07-12 00:00:00,,,,,,,
3689,8660,State Fund,PSTF,325,2004-06-01,2005-06-01,CBoulind,2011-07-12 00:00:00,,,,,,,
3690,8661,State Fund,,,,,DGRAY,1998-09-17 00:00:00,,,,,,,
3691,8663,Insurance,,,,,RR,1991-12-26 00:00:00,,,,,,,
3692,8664,State Fund,PSTF,,,,eorzech,2012-02-29 00:00:00,,,,,,,
3693,8665,State Fund,PSTF,,,,CBoulind,2011-02-03 00:00:00,,,,,,,
3694,8666,State Fund,PSTF,78,2004-10-01,2005-10-01,CBoulind,2011-07-14 00:00:00,,,,,,,
3695,8667,State Fund,,,,,DGRAY,1998-09-17 00:00:00,,,,,,,
3696,8668,State Fund,,,,,DGRAY,1998-09-17 00:00:00,,,,,,,
3697,8670,Self Insured,,,,,UT,1993-08-02 00:00:00,,,,,,,
3698,8672,State Fund,PTSF,,2010-09-01,2011-09-01,eorzech,2011-11-17 00:00:00,,,,,,,
3699,8673,Self Insured,,,,,DGRAY,1998-08-13 00:00:00,,,,,,,
3700,8674,State Fund,PSTF,,2005-05-01,2006-05-01,CBoulind,2011-07-18 00:00:00,,,,,,,
3701,8675,State Fund,PSTF,870,2004-12-01,2005-12-01,CBoulind,2011-07-18 00:00:00,,,,,,,
3702,8676,State Fund,PSTF,12,2004-07-01,2005-07-01,CBoulind,2011-02-04 00:00:00,,,,,,,
3703,8677,Insurance,,,,,rjarvis,1997-08-11 00:00:00,,,,,,,
3704,8678,State Fund,PSTF,,2004-08-01,2005-08-01,CBoulind,2011-07-18 00:00:00,,,,,,,
3705,8679,State Fund,PSTF,,2004-08-01,2005-08-01,CBoulind,2011-07-18 00:00:00,,,,,,,
3706,8680,State Fund,PSTF,,2004-11-01,2005-11-01,CBoulind,2011-02-17 00:00:00,,,,,,,
3707,8681,State Fund,,,,,DGRAY,1998-08-13 00:00:00,,,,,,,
3708,8682,Insurance,,,,,PH,1992-03-27 00:00:00,,,,,,,
3709,8683,Insurance,,,,,dgray,1998-01-30 00:00:00,,,,,,,
3710,8684,State Fund,PSTF,562,1998-12-01,1999-12-01,CBoulind,2011-04-12 00:00:00,,,,,,,
3711,8685,State Fund,PSTF,,2004-12-01,2005-12-01,CBoulind,2011-07-18 00:00:00,,,,,,,
3712,8686,State Fund,,,,,DGRAY,1998-08-13 00:00:00,,,,,,,
3713,8687,Other,,,,,htimothy,1999-03-29 00:00:00,,,,,,,
3714,8688,State Fund,,,,,htimothy,1999-03-04 00:00:00,,,,,,,
3715,8690,State Fund,PSTF,,,,CBoulind,2011-02-17 00:00:00,,,,,,,
3716,8691,Govt. Entity: State Covered,,,,,CBoulind,2011-02-04 00:00:00,,,,,,,
3717,8692,State Fund,,,,,DGRAY,1998-08-17 00:00:00,,,,,,,
3718,8694,Self Insured,,,,,kbremer,2001-07-30 00:00:00,,,,,,,
3719,8695,State Fund,PSTF,,1993-11-01,1994-11-01,CBoulind,2011-07-14 00:00:00,,,,,,,
3720,8696,State Fund,PSTF,,2004-08-01,2005-08-01,CBoulind,2011-07-14 00:00:00,,,,,,,
3721,8697,Insurance,Reliance National Indemnity Co,NTA010789001,1994-04-01,1995-04-01,eorzech,2012-02-29 00:00:00,,,,,,,
3722,8698,State Fund,,,,,DGRAY,1998-08-17 00:00:00,,,,,,,
3723,8699,Self Insured,Potlatch Corporation,,1994-03-31,1995-03-31,eorzech,2012-03-20 00:00:00,,,,,,,
3724,8700,Self Insured,Pilot Travel Centers LLC,ST 1959250,2005-04-27,2006-04-27,eorzech,2011-11-15 00:00:00,,,,,,,
3725,8700,Self Insured,Pilot Travel Centers LLC,ST 1959250,2010-09-01,2011-09-01,eorzech,2011-11-15 00:00:00,,,,,,,
3726,8701,State Fund,PSTF,,2004-09-01,2005-09-01,CBoulind,2011-02-17 00:00:00,,,,,,,
3727,8702,State Fund,PSTF,,2004-12-01,2005-12-01,CBoulind,2011-07-14 00:00:00,,,,,,,
3728,8703,State Fund,PTSF,,2010-09-01,2011-09-01,eorzech,2011-11-17 00:00:00,,,,,,,
3729,8704,State Fund,PSTF,12,1999-07-01,2000-07-01,CBoulind,2011-02-04 00:00:00,,,,,,,
3730,8707,State Fund,PSTF,562,1998-12-01,1999-12-01,CBoulind,2011-04-12 00:00:00,,,,,,,
3731,8708,State Fund,PSTF,217,2005-02-01,2006-02-01,CBoulind,2011-02-04 00:00:00,,,,,,,
3732,8709,State Fund,,,,,UT,1993-05-26 00:00:00,,,,,,,
3733,8710,State Fund,,,,,HTIMOTHY,1999-01-22 00:00:00,,,,,,,
3734,8711,State Fund,,,,,DGRAY,1999-01-13 00:00:00,,,,,,,
3735,8712,State Fund,PSTF,,,,CBoulind,2011-06-23 00:00:00,,,,,,,
3736,8713,State Fund,,,,,UT,1993-05-26 00:00:00,,,,,,,
3737,8714,State Fund,,,,,AF,1995-12-29 00:00:00,,,,,,,
3738,8715,State Fund,PSTF,54,1998-09-01,1999-09-01,DEBUG,2011-06-24 00:00:00,,,,,,,
3739,8716,State Fund,PSTF,3,1998-08-01,1999-08-01,eorzech,2011-12-05 00:00:00,,,,,,,
3740,8717,Insurance,,,,,dgray,1999-01-14 00:00:00,,,,,,,
3741,8718,State Fund,PSTF,9,1998-07-01,1999-07-01,CBoulind,2011-06-23 00:00:00,,,,,,,
3742,8719,Self Insured,,,,,UT,1994-07-15 00:00:00,,,,,,,
3743,8719,Insurance,,,,,UT,1994-07-15 00:00:00,,,,,,,
3744,8720,,,,,,eorzech,2012-03-02 00:00:00,,,,,,,
3745,8721,State Fund,PSTF,3,1998-08-01,1999-08-01,eorzech,2011-12-05 00:00:00,,,,,,,
3746,8722,State Fund,,,,,UT,1993-05-19 00:00:00,,,,,,,
3747,8723,State Fund,PTSF,3,1998-08-01,1999-08-01,eorzech,2011-09-26 00:00:00,,,,,,,
3748,8724,State Fund,,,,,UT,1993-05-26 00:00:00,,,,,,,
3749,8726,State Fund,,,,,DGRAY,1998-01-21 00:00:00,,,,,,,
3750,8727,Insurance,PSTF,3,2004-08-01,2005-08-01,CBoulind,2011-06-23 00:00:00,,,,,,,
3751,8727,Insurance,PSTF,3,1998-08-01,1999-08-01,eorzech,2011-09-26 00:00:00,,,,,,,
3752,8728,State Fund,PTSF,#3,1998-08-01,1999-08-01,eorzech,2011-09-26 00:00:00,,,,,,,
3753,8729,Govt. Entity: Federal Covered,,,,,CBoulind,2011-06-24 00:00:00,,,,,,,
